,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40,g_s_41,g_s_42,g_s_43,g_s_44,g_s_45,g_s_46,g_s_47,g_s_48,g_s_49,g_s_50,g_s_51,g_s_52,g_s_53,g_s_54,g_s_55,g_s_56,g_s_57,g_s_58,g_s_59,g_s_60,g_s_61,g_s_62,g_s_63,g_s_64,g_s_65,g_s_66,g_s_67,g_s_68,g_s_69,g_s_70,g_s_71,g_s_72,g_s_73,g_s_74,g_s_75,g_s_76,g_s_77,g_s_78,g_s_79,g_s_80,g_s_81,g_s_82,g_s_83,g_s_84,g_s_85,g_s_86,g_s_87,g_s_88,g_s_89,g_s_90,g_s_91,g_s_92,g_s_93,g_s_94,g_s_95,g_s_96,g_s_97,g_s_98,g_s_99,g_s_100,g_s_101,g_s_102,g_s_103,g_s_104,g_s_105,g_s_106,g_s_107,g_s_108,g_s_109,g_s_110,g_s_111,g_s_112,g_s_113,g_s_114,g_s_115,g_s_116,g_s_117,g_s_118
512,C,False,2579.7,3056.2,2728.8,3049.1,2743.7,2908.9,3739.8,3110.6,3138.1,3054.9,3555.7,3454.2,3154.8,3215.6,3838.0,4001.9,3100.3,3072.5,3374.9,3526.9,3379.8,2826.3,2523.6,2389.8,2707.7,2108.0,2048.8,2238.1,2260.1,2339.8,1915.3,2351.6,2187.9,2012.1,2267.3,2398.1,2714.0,2179.7,2219.6,2280.0,2342.6,2404.2,2759.3,2517.1,2513.0,2687.8,2551.8,2469.8,2328.0,1912.8,2417.8,2231.4,2238.8,2170.1,2068.4,2406.0,2456.8,2803.8,2155.1,2288.9,2074.5,2048.5,2356.5,2475.2,2164.6,2304.6,2192.1,1802.3,1765.3,1826.4,1527.8,2779.9,1530.1,1768.4,1700.0,1717.7,1693.9,1603.1,1123.2,1061.3,1474.1,1547.5,1245.6,1414.3,1454.1,1388.3,1401.1,1675.5,1328.1,1222.4,1216.1,1249.1,1354.7,1405.7,1085.0,1096.2,1426.9,1638.5,1371.1,1696.9,1381.6,1432.0,1155.6,1348.2,1510.0,1173.8,1479.4,1110.2,1087.8,1643.8,1293.0,1304.9,1651.1,1183.2,1419.9,832.79,1298.0,1497.8
513,C,False,6161.8,6898.6,7136.9,6897.2,7324.9,7981.1,10050.0,10868.0,10325.0,11369.0,10494.0,9567.8,9617.3,8389.0,8090.7,9552.1,9508.7,10225.0,10343.0,10715.0,10682.0,9992.5,10623.0,9961.7,9357.4,9892.4,9840.2,9177.8,9020.0,7674.1,7121.0,6864.3,6428.6,6377.3,7079.1,7254.0,7107.8,4904.7,4624.7,6023.1,4605.4,4963.1,4741.5,4702.9,4844.7,4678.0,7912.3,7795.6,5190.7,5585.7,5141.7,5207.3,4864.9,4427.8,4044.9,5938.7,5932.4,5366.3,4533.6,5382.6,5400.5,5793.4,5758.6,5674.5,5539.0,7245.8,7587.9,5892.9,5388.1,5097.7,5041.7,5046.4,5081.6,4749.8,4988.1,3386.9,3408.0,4765.3,4888.2,5404.8,7258.5,7441.1,5584.1,4045.9,5260.0,4940.5,5109.2,5240.0,5266.8,5172.7,5156.5,3738.6,3218.2,3042.9,3091.0,3037.7,3190.8,3294.6,4978.8,3383.2,3515.5,3381.2,3418.4,3447.1,3921.3,3830.3,3788.2,3868.1,3444.8,3201.2,3047.0,2943.7,3078.9,3066.6,3095.9,3165.1,3385.9,3146.5
514,C,True,2254.8,923.01,695.98,699.07,0.0,0.0,692.95,0.0,697.73,686.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,840.86,851.39,0.0,0.0,591.45,798.07,779.13,811.47,768.94,0.0,567.48,0.0,0.0,0.0,0.0,0.0,507.71,506.29,505.79,525.92,1028.3,507.99,505.26,485.57,493.68,498.46,0.0,0.0,0.0,0.0,479.66,470.56,941.15,944.73,979.45,488.8,956.41,938.8,469.15,0.0,0.0,450.81,456.64,0.0,0.0,461.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.42,588.06,572.47,595.31,592.16,1249.7,599.95,627.54,1248.5,665.91,659.43,648.79,1283.3,655.24,620.38,1232.8,622.33,628.45,619.28,623.36,609.36,596.23,1203.5,1189.3,596.46,591.67,563.89,544.39,565.04,1169.5,1132.9,1163.1,1658.7,1177.5,1189.1,1151.1,1174.1,1183.3,1633.2,1675.2,3101.8,2991.4
515,C,False,4459.4,5385.6,4577.0,4430.6,4170.9,5079.8,7295.1,5983.5,16149.0,15699.0,11930.0,14662.0,18982.0,24859.0,9183.4,28518.0,26967.0,28972.0,22413.0,28627.0,41142.0,53995.0,39784.0,30191.0,39142.0,36857.0,42453.0,38323.0,63232.0,32972.0,47757.0,63109.0,43297.0,26677.0,43448.0,46191.0,38390.0,49675.0,53935.0,37865.0,45443.0,63674.0,55258.0,65036.0,63396.0,65008.0,72514.0,113040.0,79999.0,120270.0,152870.0,169860.0,154330.0,234380.0,154170.0,120410.0,136860.0,130830.0,117580.0,99548.0,124980.0,91007.0,92670.0,50148.0,74641.0,64236.0,63415.0,46211.0,46011.0,62029.0,70475.0,99081.0,88843.0,74594.0,93950.0,118550.0,151020.0,189540.0,167800.0,150970.0,171250.0,131320.0,157040.0,117370.0,142870.0,176020.0,155740.0,105280.0,130560.0,96308.0,67182.0,61686.0,78609.0,82790.0,103030.0,127070.0,142900.0,144920.0,135150.0,124170.0,105350.0,107550.0,92189.0,46890.0,55352.0,58414.0,41366.0,51428.0,47430.0,51129.0,71587.0,69986.0,105580.0,83826.0,53094.0,55377.0,73229.0,112990.0
516,C,False,9134.1,11131.0,13887.0,14968.0,9104.5,9257.2,8214.2,7496.8,5248.2,5039.7,5508.4,6923.9,9275.9,12598.0,5057.7,10652.0,5267.6,5538.1,4732.7,8856.0,3255.5,9975.7,5374.4,5468.4,6724.1,6425.3,11984.0,6974.4,10926.0,7831.0,10041.0,5503.9,5658.0,7300.2,8110.1,8351.2,8793.4,7557.9,5872.8,4684.8,3707.4,8511.5,5910.8,5338.9,12135.0,6392.1,6246.5,3269.9,5170.2,7217.8,4073.5,3368.9,2872.6,2985.2,3545.8,2467.5,4910.7,2176.9,2609.9,2949.5,2725.1,3346.5,4156.3,3036.7,2865.7,4988.9,4000.8,5865.3,4483.1,4559.1,2737.0,2739.5,3795.2,4412.9,4593.8,3389.2,2949.3,4180.2,2647.2,4339.2,3421.7,6288.7,6554.7,5594.1,6132.4,3753.5,3992.8,4078.1,6499.8,7002.7,6238.1,10276.0,9237.9,10223.0,10123.0,8911.4,8719.4,8833.0,8062.7,9029.8,12539.0,6795.3,14183.0,8379.4,6102.8,11008.0,9375.8,6475.0,10054.0,9038.9,10491.0,12262.0,12809.0,21169.0,8345.1,16928.0,13442.0,6765.0
517,C,False,11347.0,0.0,11008.0,7154.3,0.0,4072.6,0.0,27175.0,15750.0,0.0,1240.5,0.0,8985.4,0.0,0.0,9443.3,8723.1,0.0,0.0,0.0,11629.0,8240.6,20327.0,8874.4,6165.8,17430.0,11950.0,4107.7,9673.0,11141.0,13213.0,6946.9,7694.2,176.99,10132.0,2276.2,7288.5,4046.3,3056.3,1782.2,3661.3,2227.6,11179.0,2894.4,4134.6,1849.6,11738.0,8097.9,10410.0,13206.0,11259.0,13235.0,12238.0,6070.6,6694.8,11013.0,7388.1,1848.5,17964.0,21523.0,14247.0,9695.0,9231.2,9568.9,738.59,11338.0,5295.6,1390.5,3891.2,920.17,958.65,6633.7,894.27,0.0,11682.0,13135.0,0.0,2925.1,61479.0,18663.0,20397.0,11026.0,13647.0,19807.0,8725.9,13465.0,7226.5,11213.0,7675.5,8185.1,12454.0,5450.9,10020.0,9175.4,3615.8,8386.5,6035.0,13016.0,8396.4,2968.7,3654.9,3532.6,3978.5,3671.4,7120.5,13541.0,7752.3,15634.0,21668.0,3767.8,12670.0,10650.0,3358.3,18205.0,7716.8,14423.0,12909.0,32082.0
518,C,True,0.0,1222.1,1203.5,1204.1,1212.9,1210.9,1240.3,1229.1,0.0,0.0,1274.7,1213.5,1215.3,1220.1,1232.2,1200.2,1162.4,1209.7,1192.9,1200.8,1206.6,0.0,0.0,0.0,0.0,0.0,1214.9,1203.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.6,1065.0,1065.0,0.0,991.57,1011.2,1008.4,1030.7,1034.8,985.45,1008.5,1018.4,1051.9,1075.7,1079.9,1106.0,1092.2,1098.3,1095.2,1113.8,1117.9,1042.6,1055.5,1073.5,1067.8,1064.4,1104.5,1079.7,1091.4,1083.6,2204.8,1119.0,2282.0,2254.3,2232.4,2217.9,1145.4,1162.9,1137.9,2198.1,1096.2,1087.6,1124.8,1089.6,1083.0,0.0,0.0,1087.6,0.0,0.0,1047.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,C,False,31886.0,31824.0,37624.0,35795.0,33894.0,34881.0,33890.0,35927.0,36239.0,32295.0,31296.0,33140.0,27335.0,29895.0,39697.0,36988.0,39588.0,27516.0,36083.0,42442.0,43063.0,43709.0,47218.0,49140.0,48089.0,51731.0,49105.0,39109.0,38012.0,35214.0,41187.0,40711.0,47613.0,49716.0,53126.0,45764.0,47730.0,51872.0,45737.0,48636.0,49067.0,60513.0,61909.0,57130.0,60378.0,54866.0,54847.0,52468.0,66127.0,61694.0,58709.0,60389.0,56598.0,49790.0,50925.0,56318.0,51288.0,49786.0,56062.0,66661.0,55662.0,59164.0,60533.0,60691.0,61708.0,62565.0,68843.0,73135.0,69868.0,75399.0,76524.0,79569.0,73469.0,74815.0,76673.0,85199.0,67196.0,67077.0,64996.0,65106.0,71663.0,63880.0,55519.0,66908.0,70310.0,74397.0,69265.0,72732.0,75017.0,72712.0,68967.0,65826.0,69067.0,73122.0,77591.0,75605.0,71016.0,77080.0,82638.0,81404.0,75126.0,71611.0,73980.0,71661.0,72083.0,73716.0,66870.0,58270.0,72844.0,73495.0,71959.0,79644.0,81164.0,74571.0,83676.0,76287.0,69704.0,72021.0
521,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.62,473.83,416.96,432.59,377.73,426.12,438.84,489.82,472.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,C,False,9543.7,4394.7,879.6,4737.7,3739.6,3438.2,6349.3,5291.1,0.0,3450.6,4076.4,6784.3,20782.0,16068.0,11656.0,10128.0,6570.3,2702.1,17494.0,21229.0,25137.0,23672.0,18182.0,19044.0,9442.6,11933.0,9882.6,7979.2,1597.6,3023.9,5313.0,976.66,0.0,0.0,0.0,0.0,0.0,2192.2,455.48,0.0,0.0,0.0,773.48,0.0,0.0,5850.7,0.0,0.0,0.0,3361.2,3775.9,0.0,0.0,1875.2,176.77,248.37,513.71,0.0,0.0,470.35,439.76,0.0,0.0,0.0,0.0,0.0,113.37,0.0,0.0,0.0,0.0,0.0,522.79,51.069,0.0,0.0,0.0,0.0,0.0,32.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,C,True,81614.0,79236.0,76098.0,74559.0,73697.0,74165.0,77279.0,79418.0,78983.0,83693.0,81199.0,79123.0,77292.0,80485.0,78640.0,79994.0,86979.0,79179.0,89306.0,81110.0,81894.0,78073.0,72657.0,75805.0,77847.0,75677.0,76956.0,74606.0,69974.0,70828.0,67429.0,66853.0,68366.0,69026.0,74121.0,76071.0,78278.0,74561.0,78270.0,72490.0,84884.0,88931.0,73276.0,72453.0,76698.0,79223.0,62617.0,69804.0,67805.0,64996.0,56722.0,69944.0,74935.0,72512.0,71008.0,64912.0,68508.0,70086.0,69516.0,70444.0,73992.0,69051.0,68803.0,66058.0,70338.0,73612.0,62012.0,55477.0,58277.0,62173.0,65302.0,66401.0,66115.0,61252.0,64011.0,59415.0,68736.0,56657.0,59176.0,58378.0,59235.0,56920.0,58311.0,65478.0,60853.0,63420.0,63432.0,62872.0,72857.0,74009.0,71877.0,68059.0,69372.0,69628.0,72917.0,65087.0,61702.0,60516.0,68396.0,64715.0,66341.0,63016.0,68021.0,61828.0,63836.0,57533.0,60644.0,62341.0,55784.0,57214.0,58485.0,60764.0,59924.0,64015.0,66530.0,68971.0,68196.0,65652.0
524,C,False,459.07,520.43,373.75,379.04,587.69,645.9,437.54,632.01,800.17,843.6,916.08,913.37,708.59,533.51,882.72,821.15,634.4,628.63,832.14,650.93,637.58,553.29,606.0,402.12,394.95,402.94,406.85,408.14,428.07,439.58,559.24,560.33,390.05,369.21,385.58,386.23,409.06,375.4,366.77,364.44,378.92,377.33,370.89,458.66,340.67,356.44,435.07,423.52,470.02,436.03,441.65,335.81,589.94,552.49,662.43,653.29,585.62,666.77,707.38,788.58,897.42,1038.3,1021.1,1072.3,1108.4,1061.6,1072.4,1060.0,1080.6,1004.2,947.84,989.44,1018.1,954.27,901.78,984.36,988.56,1042.7,940.03,990.72,1113.9,979.65,977.79,1064.4,1061.8,1034.4,984.16,956.35,719.23,1296.9,1264.0,1421.9,1591.6,1592.5,1386.7,1403.3,2000.4,2151.3,2313.6,4065.2,2934.9,5242.1,5117.5,5362.2,6092.8,6641.6,6314.4,7215.5,7758.2,7688.3,7859.7,8055.0,8195.3,7506.9,9255.5,9676.0,7895.0,9836.9
525,C,False,1841.8,859.92,547.86,1296.5,10822.0,7318.4,8445.8,6073.1,12039.0,8453.5,16714.0,8569.3,19160.0,12847.0,16210.0,28880.0,38246.0,29782.0,29293.0,30033.0,25385.0,17475.0,18574.0,27321.0,32634.0,22692.0,12784.0,13967.0,32887.0,28646.0,21940.0,24261.0,38369.0,46811.0,40270.0,20491.0,30889.0,16723.0,17701.0,38217.0,38805.0,25919.0,13099.0,18126.0,30241.0,14039.0,11821.0,5938.0,8503.4,6274.2,2943.1,5722.7,1814.5,2114.4,2484.4,255.67,3607.9,10048.0,2121.4,4195.0,5201.2,4282.4,7046.0,5348.8,4573.8,6276.6,4777.7,10466.0,5866.2,7693.9,10742.0,9747.0,10266.0,9018.5,14959.0,21059.0,17402.0,3932.9,8592.7,13575.0,4021.0,3645.3,8263.8,6866.8,9196.6,7763.2,4612.2,3742.1,1995.5,5823.1,6138.1,1594.2,3482.7,3074.5,2137.4,1402.7,2465.5,4137.9,3960.6,1049.5,1888.5,741.81,808.62,1486.0,2002.5,1300.6,2041.9,1454.1,950.13,1358.3,1161.3,1674.2,4292.1,1316.5,2395.5,3236.2,6036.3,5301.0
