,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20,TOTPOT_21,TOTPOT_22,TOTPOT_23,TOTPOT_24,TOTPOT_25,TOTPOT_26,TOTPOT_27,TOTPOT_28,TOTPOT_29,TOTPOT_30,TOTPOT_31,TOTPOT_32,TOTPOT_33,TOTPOT_34,TOTPOT_35,TOTPOT_36,TOTPOT_37,TOTPOT_38,TOTPOT_39,TOTPOT_40,TOTPOT_41,TOTPOT_42,TOTPOT_43,TOTPOT_44,TOTPOT_45,TOTPOT_46,TOTPOT_47,TOTPOT_48,TOTPOT_49,TOTPOT_50,TOTPOT_51,TOTPOT_52,TOTPOT_53,TOTPOT_54,TOTPOT_55,TOTPOT_56,TOTPOT_57,TOTPOT_58,TOTPOT_59,TOTPOT_60,TOTPOT_61,TOTPOT_62,TOTPOT_63,TOTPOT_64,TOTPOT_65,TOTPOT_66,TOTPOT_67,TOTPOT_68,TOTPOT_69,TOTPOT_70,TOTPOT_71,TOTPOT_72,TOTPOT_73,TOTPOT_74,TOTPOT_75,TOTPOT_76,TOTPOT_77,TOTPOT_78,TOTPOT_79,TOTPOT_80,TOTPOT_81,TOTPOT_82,TOTPOT_83,TOTPOT_84,TOTPOT_85,TOTPOT_86,TOTPOT_87,TOTPOT_88,TOTPOT_89,TOTPOT_90,TOTPOT_91,TOTPOT_92,TOTPOT_93,TOTPOT_94,TOTPOT_95,TOTPOT_96,TOTPOT_97,TOTPOT_98,TOTPOT_99,TOTPOT_100,TOTPOT_101,TOTPOT_102,TOTPOT_103,TOTPOT_104,TOTPOT_105,TOTPOT_106,TOTPOT_107,TOTPOT_108,TOTPOT_109,TOTPOT_110,TOTPOT_111,TOTPOT_112,TOTPOT_113,TOTPOT_114,TOTPOT_115,TOTPOT_116,TOTPOT_117,TOTPOT_118,TOTPOT_119
10,X,True,1.0194e+24,1.0184e+24,1.035e+24,1.0384e+24,1.0426e+24,1.0377e+24,1.0391e+24,1.0492e+24,1.0499e+24,1.0428e+24,1.0559e+24,1.0526e+24,1.0449e+24,1.0441e+24,1.0445e+24,1.0453e+24,1.0439e+24,1.0604e+24,1.0511e+24,1.0568e+24,1.0571e+24,1.062e+24,1.0654e+24,1.067e+24,1.0804e+24,1.0722e+24,1.0779e+24,1.085e+24,1.0797e+24,1.0759e+24,1.0739e+24,1.0784e+24,1.0798e+24,1.0802e+24,1.064e+24,1.0607e+24,1.0606e+24,1.0702e+24,1.066e+24,1.0633e+24,1.068e+24,1.0784e+24,1.0738e+24,1.086e+24,1.0689e+24,1.0679e+24,1.0697e+24,1.083e+24,1.0723e+24,1.0781e+24,1.0785e+24,1.0851e+24,1.098e+24,1.1057e+24,1.1143e+24,1.1038e+24,1.1071e+24,1.1091e+24,1.1174e+24,1.113e+24,1.1195e+24,1.1268e+24,1.1212e+24,1.1407e+24,1.1482e+24,1.1472e+24,1.1365e+24,1.1538e+24,1.1646e+24,1.1569e+24,1.1584e+24,1.1586e+24,1.1752e+24,1.1755e+24,1.2071e+24,1.1982e+24,1.2037e+24,1.2233e+24,1.2084e+24,1.2074e+24,1.2161e+24,1.2042e+24,1.2125e+24,1.208e+24,1.2008e+24,1.2013e+24,1.2039e+24,1.2104e+24,1.2021e+24,1.2051e+24,1.2161e+24,1.217e+24,1.2225e+24,1.2279e+24,1.2301e+24,1.2363e+24,1.2198e+24,1.2292e+24,1.2353e+24,1.2341e+24,1.2405e+24,1.2267e+24,1.2469e+24,1.244e+24,1.2431e+24,1.2465e+24,1.2453e+24,1.2447e+24,1.2336e+24,1.2438e+24,1.2499e+24,1.2536e+24,1.2486e+24,1.2488e+24,1.2476e+24,1.2558e+24,1.257e+24,1.2646e+24,1.2599e+24
11,X,False,1.6288e+24,1.6376e+24,1.6233e+24,1.6365e+24,1.6215e+24,1.6341e+24,1.6149e+24,1.6273e+24,1.6085e+24,1.6231e+24,1.6065e+24,1.6286e+24,1.5809e+24,1.5958e+24,1.6031e+24,1.6017e+24,1.6296e+24,1.5872e+24,1.5727e+24,1.581e+24,1.547e+24,1.5721e+24,1.5518e+24,1.5467e+24,1.5536e+24,1.501e+24,1.489e+24,1.4911e+24,1.4332e+24,1.3856e+24,1.3446e+24,1.2968e+24,1.2375e+24,1.1904e+24,1.1607e+24,1.1083e+24,9.7318e+23,9.6999e+23,9.8065e+23,1.0034e+24,9.2469e+23,8.8434e+23,8.6511e+23,8.3586e+23,7.9798e+23,7.58e+23,7.1512e+23,6.8199e+23,6.6965e+23,6.1317e+23,5.8076e+23,5.4901e+23,5.0648e+23,4.9924e+23,4.8049e+23,4.4619e+23,4.478e+23,4.2323e+23,4.0092e+23,3.9451e+23,3.7438e+23,3.5994e+23,3.7161e+23,3.3119e+23,2.8767e+23,3.2035e+23,2.8832e+23,2.804e+23,2.3741e+23,2.1943e+23,2.2086e+23,1.7615e+23,1.5636e+23,1.4304e+23,1.3936e+23,1.18e+23,1.0283e+23,1.0039e+23,1.0037e+23,9.0716e+22,8.8471e+22,8.0304e+22,9.9955e+22,8.2512e+22,9.3015e+22,8.9599e+22,9.0419e+22,8.7477e+22,7.2069e+22,7.111e+22,8.7505e+22,6.6755e+22,6.3377e+22,6.1626e+22,6.5426e+22,5.7398e+22,5.4511e+22,5.3624e+22,4.7341e+22,4.5227e+22,4.3699e+22,4.7496e+22,5.4229e+22,5.2665e+22,4.6566e+22,4.8134e+22,3.2604e+22,3.2147e+22,3.1547e+22,3.9828e+22,4.1537e+22,4.0221e+22,2.5681e+22,2.7239e+22,2.4021e+22,2.408e+22,2.4845e+22,2.1011e+22,1.9276e+22
12,X,False,1.4556e+24,1.4684e+24,1.4646e+24,1.4728e+24,1.4514e+24,1.4518e+24,1.4649e+24,1.4611e+24,1.4831e+24,1.4825e+24,1.4482e+24,1.4543e+24,1.4499e+24,1.4611e+24,1.4403e+24,1.4584e+24,1.4119e+24,1.4401e+24,1.4559e+24,1.4545e+24,1.4562e+24,1.4693e+24,1.4833e+24,1.487e+24,1.4726e+24,1.4571e+24,1.4446e+24,1.4574e+24,1.4423e+24,1.4436e+24,1.4443e+24,1.4457e+24,1.4184e+24,1.4527e+24,1.4508e+24,1.4308e+24,1.4392e+24,1.409e+24,1.3896e+24,1.4411e+24,1.4476e+24,1.4297e+24,1.422e+24,1.4285e+24,1.4133e+24,1.4479e+24,1.4269e+24,1.4187e+24,1.3985e+24,1.4004e+24,1.3927e+24,1.3814e+24,1.3879e+24,1.3869e+24,1.3377e+24,1.3614e+24,1.3547e+24,1.3485e+24,1.3616e+24,1.3538e+24,1.3433e+24,1.3478e+24,1.3406e+24,1.3348e+24,1.3479e+24,1.3577e+24,1.3547e+24,1.3607e+24,1.3492e+24,1.3543e+24,1.352e+24,1.3505e+24,1.3545e+24,1.3579e+24,1.359e+24,1.3553e+24,1.3549e+24,1.3514e+24,1.3471e+24,1.3487e+24,1.3422e+24,1.3566e+24,1.347e+24,1.3607e+24,1.3677e+24,1.3743e+24,1.3652e+24,1.3618e+24,1.3754e+24,1.3793e+24,1.3913e+24,1.3745e+24,1.3652e+24,1.3726e+24,1.371e+24,1.3696e+24,1.3709e+24,1.3708e+24,1.3524e+24,1.3658e+24,1.359e+24,1.3541e+24,1.3522e+24,1.3428e+24,1.3514e+24,1.3518e+24,1.3401e+24,1.3416e+24,1.3499e+24,1.351e+24,1.358e+24,1.3522e+24,1.3597e+24,1.3656e+24,1.3664e+24,1.3648e+24,1.3663e+24,1.359e+24,1.354e+24
13,X,False,8.465e+23,8.4498e+23,8.4313e+23,8.4568e+23,8.46e+23,8.4639e+23,8.4748e+23,8.485e+23,8.502e+23,8.504e+23,8.4501e+23,8.4488e+23,8.4189e+23,8.4043e+23,8.3465e+23,8.3081e+23,8.3032e+23,8.3317e+23,8.2931e+23,8.2719e+23,8.2935e+23,8.3253e+23,8.3136e+23,8.3359e+23,8.328e+23,8.2953e+23,8.3016e+23,8.298e+23,8.3322e+23,8.3454e+23,8.3418e+23,8.3394e+23,8.3622e+23,8.3552e+23,8.3541e+23,8.3561e+23,8.3919e+23,8.3437e+23,8.3653e+23,8.3925e+23,8.3677e+23,8.3517e+23,8.3802e+23,8.3446e+23,8.2852e+23,8.2328e+23,8.2357e+23,8.2427e+23,8.2205e+23,8.2233e+23,8.2141e+23,8.2478e+23,8.2703e+23,8.2705e+23,8.2653e+23,8.2604e+23,8.2727e+23,8.245e+23,8.2261e+23,8.2121e+23,8.197e+23,8.1544e+23,8.1494e+23,8.1238e+23,8.1517e+23,8.2218e+23,8.1788e+23,8.1951e+23,8.2507e+23,8.3032e+23,8.2935e+23,8.2473e+23,8.2399e+23,8.2395e+23,8.2324e+23,8.2364e+23,8.2438e+23,8.2433e+23,8.231e+23,8.1869e+23,8.1677e+23,8.1833e+23,8.1444e+23,8.1462e+23,8.1142e+23,8.0838e+23,8.0627e+23,8.0258e+23,7.9999e+23,8.0279e+23,8.0206e+23,7.986e+23,7.9536e+23,7.9563e+23,7.9755e+23,7.9819e+23,7.9508e+23,7.905e+23,7.9229e+23,7.9244e+23,7.9162e+23,7.9057e+23,7.9017e+23,7.8764e+23,7.8773e+23,7.8773e+23,7.8908e+23,7.83e+23,7.7805e+23,7.7673e+23,7.7494e+23,7.6537e+23,7.6187e+23,7.5966e+23,7.591e+23,7.5637e+23,7.5404e+23,7.4492e+23,7.4426e+23
14,X,False,7.1314e+23,7.0766e+23,7.0262e+23,7.2453e+23,7.1888e+23,7.1574e+23,7.1988e+23,7.1841e+23,7.2324e+23,7.121e+23,7.1564e+23,7.1321e+23,7.1863e+23,7.1486e+23,7.1347e+23,7.1288e+23,7.2308e+23,7.0913e+23,7.0989e+23,7.1703e+23,7.2637e+23,7.209e+23,7.212e+23,7.2464e+23,7.3156e+23,7.381e+23,7.4355e+23,7.4129e+23,7.4305e+23,7.5286e+23,7.6053e+23,7.5589e+23,7.6444e+23,7.7301e+23,7.7382e+23,7.6891e+23,7.67e+23,7.6517e+23,7.7026e+23,7.903e+23,7.6834e+23,7.6845e+23,7.4821e+23,7.4955e+23,7.5125e+23,7.5503e+23,7.5601e+23,7.5549e+23,7.5203e+23,7.3939e+23,7.4626e+23,7.4083e+23,7.4044e+23,7.4261e+23,7.4402e+23,7.4369e+23,7.4743e+23,7.6295e+23,7.4998e+23,7.6333e+23,7.5504e+23,7.4037e+23,7.4088e+23,7.5377e+23,7.5021e+23,7.3938e+23,7.4822e+23,7.5196e+23,7.3888e+23,7.2724e+23,7.2997e+23,7.2801e+23,7.3565e+23,7.3316e+23,7.2466e+23,7.3123e+23,7.3285e+23,7.2824e+23,7.2312e+23,7.1685e+23,7.1058e+23,7.0976e+23,7.134e+23,7.0894e+23,7.0987e+23,7.1247e+23,7.0137e+23,7.1536e+23,6.9067e+23,6.9365e+23,6.889e+23,6.8932e+23,7.0559e+23,7.0075e+23,6.9678e+23,7.0344e+23,7.1765e+23,7.1712e+23,7.2075e+23,7.1301e+23,6.966e+23,6.9706e+23,7.0351e+23,6.9275e+23,6.8922e+23,6.8618e+23,6.9029e+23,6.8838e+23,6.8369e+23,6.8145e+23,6.9051e+23,6.7735e+23,6.8062e+23,6.6047e+23,6.8342e+23,6.6292e+23,6.5326e+23,6.5874e+23,6.724e+23
15,X,False,2.9396e+24,2.949e+24,2.9556e+24,2.9583e+24,2.9745e+24,2.9907e+24,2.9966e+24,3.0068e+24,3.0143e+24,3.0116e+24,3.0127e+24,3.0142e+24,3.0053e+24,3.0029e+24,3.0076e+24,2.995e+24,2.9922e+24,2.9882e+24,2.9792e+24,2.9698e+24,2.9656e+24,2.9693e+24,2.9625e+24,2.9488e+24,2.9466e+24,2.9462e+24,2.9393e+24,2.943e+24,2.948e+24,2.9464e+24,2.9533e+24,2.9489e+24,2.9555e+24,2.9538e+24,2.9474e+24,2.9546e+24,2.9509e+24,2.9498e+24,2.9507e+24,2.9499e+24,2.9457e+24,2.9462e+24,2.9388e+24,2.9318e+24,2.9312e+24,2.9266e+24,2.9173e+24,2.9112e+24,2.9115e+24,2.9057e+24,2.894e+24,2.8954e+24,2.8923e+24,2.893e+24,2.8967e+24,2.8958e+24,2.8989e+24,2.9024e+24,2.9041e+24,2.9107e+24,2.9122e+24,2.9204e+24,2.9253e+24,2.9279e+24,2.9309e+24,2.9311e+24,2.9379e+24,2.9427e+24,2.948e+24,2.9487e+24,2.9428e+24,2.9357e+24,2.9353e+24,2.9211e+24,2.9113e+24,2.8972e+24,2.8866e+24,2.8854e+24,2.8743e+24,2.8621e+24,2.8518e+24,2.8387e+24,2.8265e+24,2.8173e+24,2.8214e+24,2.8222e+24,2.8198e+24,2.814e+24,2.8194e+24,2.8148e+24,2.8124e+24,2.8125e+24,2.8115e+24,2.8147e+24,2.8164e+24,2.8131e+24,2.8142e+24,2.8105e+24,2.8142e+24,2.8158e+24,2.8182e+24,2.8177e+24,2.8169e+24,2.8072e+24,2.8033e+24,2.8008e+24,2.799e+24,2.7966e+24,2.789e+24,2.797e+24,2.7982e+24,2.8e+24,2.8011e+24,2.8015e+24,2.8021e+24,2.8057e+24,2.8052e+24,2.8147e+24,2.8265e+24
16,X,False,4.8227e+21,4.9845e+21,4.9578e+21,5.3309e+21,6.0864e+21,6.3988e+21,6.6792e+21,6.7159e+21,6.7551e+21,6.965e+21,8.8787e+21,1.0495e+22,1.1464e+22,1.2305e+22,1.5566e+22,1.9009e+22,2.0882e+22,1.7508e+22,1.926e+22,2.6866e+22,2.411e+22,2.6476e+22,2.475e+22,2.5895e+22,2.4916e+22,2.6468e+22,2.4204e+22,2.4177e+22,2.4713e+22,2.248e+22,2.7359e+22,2.0969e+22,2.3075e+22,2.1721e+22,2.4869e+22,2.5509e+22,2.4948e+22,2.6209e+22,2.7213e+22,2.8665e+22,2.8453e+22,3.4373e+22,4.1479e+22,4.2755e+22,3.9517e+22,4.6875e+22,5.0614e+22,5.1793e+22,5.3986e+22,6.2839e+22,7.6776e+22,6.7998e+22,7.3217e+22,8.2385e+22,8.7364e+22,9.7183e+22,1.3718e+23,1.5032e+23,1.6671e+23,1.7971e+23,1.7392e+23,2.1931e+23,2.3132e+23,2.4768e+23,2.6987e+23,2.6195e+23,2.9805e+23,2.9659e+23,3.4491e+23,3.538e+23,3.6459e+23,3.8071e+23,4.2346e+23,4.0545e+23,4.4894e+23,4.3111e+23,4.4251e+23,4.7379e+23,4.82e+23,4.5982e+23,5.009e+23,4.8361e+23,5.1274e+23,5.1898e+23,5.1827e+23,4.9517e+23,5.0152e+23,5.047e+23,5.3143e+23,4.9948e+23,5.058e+23,4.9185e+23,4.9432e+23,4.9157e+23,5.3759e+23,5.2516e+23,4.9176e+23,5.2014e+23,5.267e+23,5.1706e+23,5.164e+23,5.191e+23,5.3037e+23,4.9188e+23,4.9229e+23,5.0731e+23,4.9872e+23,5.356e+23,5.5139e+23,5.4694e+23,5.4247e+23,5.5024e+23,5.025e+23,5.3862e+23,5.3251e+23,5.5145e+23,5.4905e+23,5.4547e+23,5.2564e+23
17,X,True,1.7906e+23,1.765e+23,1.7615e+23,1.7556e+23,1.742e+23,1.7422e+23,1.7572e+23,1.7705e+23,1.7921e+23,1.7865e+23,1.8036e+23,1.8167e+23,1.8213e+23,1.8091e+23,1.8083e+23,1.7756e+23,1.7371e+23,1.741e+23,1.7229e+23,1.7094e+23,1.694e+23,1.7038e+23,1.6935e+23,1.6768e+23,1.6761e+23,1.6685e+23,1.6604e+23,1.6466e+23,1.6622e+23,1.6264e+23,1.6322e+23,1.6806e+23,1.6944e+23,1.6932e+23,1.687e+23,1.706e+23,1.7289e+23,1.7229e+23,1.6986e+23,1.7166e+23,1.727e+23,1.757e+23,1.7498e+23,1.7715e+23,1.7579e+23,1.779e+23,1.7362e+23,1.7705e+23,1.7752e+23,1.7262e+23,1.7977e+23,1.8309e+23,1.7862e+23,1.8756e+23,1.8376e+23,1.8341e+23,1.8367e+23,1.8612e+23,1.8645e+23,1.8762e+23,1.8621e+23,1.8692e+23,1.8824e+23,1.8922e+23,1.9349e+23,1.9654e+23,1.9879e+23,1.9894e+23,1.9902e+23,1.9482e+23,1.9336e+23,1.9364e+23,1.9367e+23,1.9353e+23,1.9531e+23,1.9455e+23,1.8884e+23,1.8831e+23,1.8913e+23,1.877e+23,1.9029e+23,1.8725e+23,1.8645e+23,1.8993e+23,1.8885e+23,1.8615e+23,1.8284e+23,1.8402e+23,1.8611e+23,1.8652e+23,1.8488e+23,1.8684e+23,1.8626e+23,1.8782e+23,1.8592e+23,1.8659e+23,1.8492e+23,1.8615e+23,1.8605e+23,1.8675e+23,1.8486e+23,1.8468e+23,1.8404e+23,1.8276e+23,1.8279e+23,1.8497e+23,1.8412e+23,1.8533e+23,1.8743e+23,1.8712e+23,1.846e+23,1.863e+23,1.8589e+23,1.8604e+23,1.8554e+23,1.8043e+23,1.8155e+23,1.8461e+23,1.8357e+23
18,X,False,2.9392e+23,2.9229e+23,2.8638e+23,2.8466e+23,2.6829e+23,2.6319e+23,2.5966e+23,2.6581e+23,2.6179e+23,2.5375e+23,2.5631e+23,2.4907e+23,2.374e+23,2.434e+23,2.3351e+23,2.2642e+23,2.2087e+23,2.1227e+23,2.091e+23,2.1146e+23,2.0736e+23,1.852e+23,1.8722e+23,1.8493e+23,1.7285e+23,1.6845e+23,1.6224e+23,1.4931e+23,1.4933e+23,1.4463e+23,1.4355e+23,1.438e+23,1.4481e+23,1.4635e+23,1.5051e+23,1.4781e+23,1.4998e+23,1.5266e+23,1.5207e+23,1.5201e+23,1.5457e+23,1.5213e+23,1.5566e+23,1.5344e+23,1.5648e+23,1.5855e+23,1.5765e+23,1.5554e+23,1.5328e+23,1.5011e+23,1.5172e+23,1.5154e+23,1.5011e+23,1.494e+23,1.4883e+23,1.4965e+23,1.5332e+23,1.5334e+23,1.526e+23,1.5046e+23,1.5042e+23,1.5455e+23,1.516e+23,1.5584e+23,1.5468e+23,1.5694e+23,1.6164e+23,1.6007e+23,1.6358e+23,1.6316e+23,1.7032e+23,1.7168e+23,1.7659e+23,1.7498e+23,1.7226e+23,1.6934e+23,1.7256e+23,1.7274e+23,1.7131e+23,1.7149e+23,1.7522e+23,1.7235e+23,1.723e+23,1.7166e+23,1.7053e+23,1.699e+23,1.7109e+23,1.6909e+23,1.6998e+23,1.6899e+23,1.6744e+23,1.6814e+23,1.7015e+23,1.6882e+23,1.6879e+23,1.7052e+23,1.7362e+23,1.7378e+23,1.7503e+23,1.7748e+23,1.8004e+23,1.7901e+23,1.7885e+23,1.7754e+23,1.7545e+23,1.7451e+23,1.7375e+23,1.7185e+23,1.7003e+23,1.6939e+23,1.6837e+23,1.6701e+23,1.6692e+23,1.644e+23,1.6429e+23,1.6556e+23,1.6433e+23,1.6327e+23,1.6403e+23
19,X,False,3.0255e+23,2.9729e+23,2.9565e+23,3.0571e+23,3.0866e+23,3.0617e+23,3.1143e+23,3.1711e+23,3.1833e+23,3.1791e+23,3.1596e+23,3.2577e+23,3.1734e+23,3.2375e+23,3.0228e+23,3.2803e+23,3.1895e+23,2.9634e+23,2.9413e+23,3.0806e+23,3.0081e+23,2.9762e+23,3.0776e+23,2.9939e+23,3.0873e+23,3.0468e+23,3.0429e+23,3.0295e+23,3.0734e+23,3.1147e+23,3.2749e+23,3.186e+23,3.1717e+23,3.1517e+23,3.1659e+23,3.1333e+23,3.2201e+23,3.133e+23,3.1673e+23,3.2308e+23,3.216e+23,3.2836e+23,3.2441e+23,3.178e+23,3.2532e+23,3.2385e+23,3.2045e+23,3.2008e+23,3.2485e+23,3.2323e+23,3.2001e+23,3.2563e+23,3.2641e+23,3.3422e+23,3.3249e+23,3.3338e+23,3.3165e+23,3.3408e+23,3.2629e+23,3.3374e+23,3.3373e+23,3.3638e+23,3.3742e+23,3.441e+23,3.3912e+23,3.3297e+23,3.5081e+23,3.4912e+23,3.5731e+23,3.4964e+23,3.5313e+23,3.4999e+23,3.572e+23,3.6204e+23,3.5366e+23,3.5477e+23,3.4621e+23,3.5601e+23,3.5976e+23,3.5905e+23,3.6337e+23,3.6627e+23,3.6688e+23,3.5678e+23,3.5618e+23,3.6987e+23,3.645e+23,3.6539e+23,3.7953e+23,3.7165e+23,3.6751e+23,3.7001e+23,3.6603e+23,3.7216e+23,3.7236e+23,3.7415e+23,3.7698e+23,3.8785e+23,3.7501e+23,3.7277e+23,3.8202e+23,3.7888e+23,3.8805e+23,3.8159e+23,3.8235e+23,3.6441e+23,3.7272e+23,3.7149e+23,3.9751e+23,3.9493e+23,3.7978e+23,3.8474e+23,3.8699e+23,3.973e+23,4.0144e+23,4.0022e+23,3.8818e+23,4.2187e+23,3.986e+23
20,X,False,2.8858e+24,3.0006e+24,2.8833e+24,3.0383e+24,2.8811e+24,2.8755e+24,2.8899e+24,2.9044e+24,3.0977e+24,3.1308e+24,2.8783e+24,2.9148e+24,2.8892e+24,2.8851e+24,2.8956e+24,2.8587e+24,2.8531e+24,2.8372e+24,2.8404e+24,2.7788e+24,2.7929e+24,2.9982e+24,2.7779e+24,2.7732e+24,2.769e+24,2.7457e+24,2.7404e+24,2.7248e+24,2.734e+24,2.7508e+24,2.7315e+24,2.7595e+24,2.7325e+24,2.7489e+24,2.757e+24,2.8091e+24,2.7734e+24,2.7448e+24,2.7803e+24,2.7717e+24,2.7466e+24,2.7293e+24,2.7543e+24,2.7422e+24,2.7502e+24,2.7525e+24,2.7664e+24,2.7775e+24,2.7659e+24,2.7656e+24,2.772e+24,2.7707e+24,2.7734e+24,2.7659e+24,2.7918e+24,2.8027e+24,2.8045e+24,2.8238e+24,2.8455e+24,2.8695e+24,2.9005e+24,2.9199e+24,2.9394e+24,2.9701e+24,2.9966e+24,3.016e+24,3.0298e+24,3.0483e+24,3.0443e+24,3.0483e+24,3.0474e+24,3.0359e+24,3.0382e+24,3.0314e+24,3.0399e+24,3.0315e+24,3.0359e+24,3.0308e+24,3.028e+24,3.0323e+24,3.0525e+24,3.0622e+24,3.0726e+24,3.106e+24,3.111e+24,3.1187e+24,3.1456e+24,3.1624e+24,3.1771e+24,3.1829e+24,3.1945e+24,3.2037e+24,3.2114e+24,3.2139e+24,3.2176e+24,3.2228e+24,3.2301e+24,3.2316e+24,3.2322e+24,3.2424e+24,3.2495e+24,3.2486e+24,3.2578e+24,3.2539e+24,3.2506e+24,3.2435e+24,3.2424e+24,3.2488e+24,3.2436e+24,3.2485e+24,3.2612e+24,3.2609e+24,3.2461e+24,3.2365e+24,3.2268e+24,3.2153e+24,3.2161e+24,3.2059e+24,3.1952e+24
21,X,True,4.9624e+24,4.9571e+24,4.9609e+24,4.954e+24,4.9541e+24,4.9498e+24,4.9593e+24,4.9587e+24,4.9607e+24,4.973e+24,4.9835e+24,5.0131e+24,5.0303e+24,5.0566e+24,5.0595e+24,5.0824e+24,5.0999e+24,5.1202e+24,5.1271e+24,5.1282e+24,5.123e+24,5.111e+24,5.0858e+24,5.0769e+24,5.0787e+24,5.055e+24,5.0457e+24,5.0453e+24,5.0435e+24,5.0047e+24,5.0168e+24,5.023e+24,5.0305e+24,5.0514e+24,5.0001e+24,5.0463e+24,5.056e+24,5.0537e+24,5.0299e+24,5.0177e+24,5.0184e+24,5.0187e+24,5.0141e+24,5.0177e+24,5.014e+24,5.0229e+24,5.0509e+24,5.0137e+24,5.0344e+24,5.0313e+24,5.0262e+24,5.0534e+24,5.0401e+24,5.0478e+24,5.0531e+24,5.0281e+24,5.0282e+24,5.0244e+24,5.0207e+24,5.0286e+24,4.9941e+24,4.9879e+24,4.9652e+24,4.9738e+24,4.9576e+24,4.9237e+24,4.9191e+24,4.9053e+24,4.9069e+24,4.905e+24,4.9214e+24,4.8897e+24,4.9029e+24,4.9126e+24,4.9179e+24,4.8962e+24,4.9036e+24,4.886e+24,4.9026e+24,4.9297e+24,4.9026e+24,4.9156e+24,4.9043e+24,4.8978e+24,4.8907e+24,4.8835e+24,4.8457e+24,4.8067e+24,4.79e+24,4.7811e+24,4.7652e+24,4.7585e+24,4.7276e+24,4.7116e+24,4.6811e+24,4.6748e+24,4.6716e+24,4.672e+24,4.6546e+24,4.6496e+24,4.6415e+24,4.6303e+24,4.6425e+24,4.6373e+24,4.6146e+24,4.6213e+24,4.6154e+24,4.6023e+24,4.6019e+24,4.5887e+24,4.5989e+24,4.5907e+24,4.5964e+24,4.5819e+24,4.5674e+24,4.5737e+24,4.5402e+24,4.5458e+24,4.5678e+24
22,X,False,6.3181e+23,6.2278e+23,6.2518e+23,6.2533e+23,6.2294e+23,6.2071e+23,6.2181e+23,6.1668e+23,6.1523e+23,6.1558e+23,6.1417e+23,6.1658e+23,6.0602e+23,6.1175e+23,6.129e+23,6.1029e+23,6.1291e+23,6.163e+23,6.1287e+23,6.1581e+23,6.1381e+23,6.1278e+23,6.2117e+23,6.1701e+23,6.2515e+23,6.255e+23,6.2763e+23,6.2184e+23,6.2647e+23,6.2684e+23,6.2803e+23,6.2645e+23,6.2591e+23,6.272e+23,6.2577e+23,6.2872e+23,6.3002e+23,6.2785e+23,6.3072e+23,6.3562e+23,6.2801e+23,6.2934e+23,6.2905e+23,6.3141e+23,6.2797e+23,6.2438e+23,6.2278e+23,6.2165e+23,6.2811e+23,6.2601e+23,6.2801e+23,6.2842e+23,6.3305e+23,6.3311e+23,6.2812e+23,6.2896e+23,6.2553e+23,6.2315e+23,6.2235e+23,6.2686e+23,6.2297e+23,6.2241e+23,6.2478e+23,6.186e+23,6.2058e+23,6.1575e+23,6.1977e+23,6.2262e+23,6.2748e+23,6.2863e+23,6.2627e+23,6.2743e+23,6.243e+23,6.2338e+23,6.2513e+23,6.2357e+23,6.1832e+23,6.0831e+23,6.022e+23,5.9689e+23,5.8867e+23,5.8396e+23,5.8282e+23,5.7865e+23,5.6956e+23,5.6456e+23,5.645e+23,5.6279e+23,5.5733e+23,5.6115e+23,5.5688e+23,5.5585e+23,5.5695e+23,5.572e+23,5.5652e+23,5.5641e+23,5.5878e+23,5.5635e+23,5.5511e+23,5.5156e+23,5.5148e+23,5.4897e+23,5.434e+23,5.3899e+23,5.391e+23,5.3653e+23,5.356e+23,5.363e+23,5.3987e+23,5.473e+23,5.4957e+23,5.5229e+23,5.5528e+23,5.5784e+23,5.594e+23,5.576e+23,5.566e+23,5.6075e+23,5.6201e+23
