,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115
1022,B,False,31.867,32.787,32.683,32.803,32.796,33.428,34.234,34.625,34.832,35.182,35.22,35.929,36.012,36.121,36.058,35.837,35.855,35.235,35.167,34.494,33.937,33.277,33.524,33.223,32.981,32.249,32.615,33.176,32.381,32.015,31.612,31.665,32.01,31.967,31.146,31.178,31.682,31.276,31.213,32.034,31.705,31.898,32.372,31.724,30.678,31.752,32.788,33.246,33.819,33.931,34.082,34.735,34.699,34.278,34.38,33.798,34.383,35.308,35.015,35.924,35.379,35.705,35.99,35.641,34.266,34.793,34.629,32.809,33.237,32.188,32.877,32.134,31.797,30.899,31.998,32.458,33.487,32.236,32.95,32.918,33.755,34.067,34.278,34.841,35.3,34.42,34.36,34.307,34.36,35.038,34.25,34.441,34.854,34.69,35.114,33.796,33.724,34.234,34.656,34.654,33.94,34.425,34.041,33.67,33.649,33.884,33.45,33.393,33.822,33.422,33.953,33.923,33.571,33.422,32.524
1023,B,False,28.482,0.0,29.241,28.582,28.499,29.059,28.404,28.887,29.393,29.364,30.139,30.985,30.011,29.381,29.354,29.484,30.123,30.392,30.3,30.772,30.679,30.666,31.281,30.566,31.706,0.0,31.832,32.549,32.715,32.236,33.06,33.088,33.254,32.44,32.569,32.56,32.857,32.829,33.187,32.825,33.571,32.979,33.329,33.31,33.617,32.992,33.404,33.234,33.631,33.317,33.577,32.824,33.887,33.362,34.069,34.211,33.508,33.544,34.679,34.3,0.0,35.122,35.292,35.164,35.076,34.316,33.519,33.632,34.482,34.59,35.935,35.201,36.16,35.554,36.482,35.287,35.493,36.016,35.953,36.035,35.819,35.985,36.528,36.434,36.673,36.518,36.259,36.981,36.679,37.055,35.963,35.81,35.798,35.424,35.107,34.686,36.085,35.91,36.495,36.012,35.96,36.356,35.471,36.643,36.103,36.667,37.692,37.234,37.479,37.587,37.8,37.917,37.905,37.458,37.78
1024,B,False,37.41,37.17,37.652,38.471,38.155,38.046,37.985,38.307,38.313,40.137,41.639,41.706,42.899,42.428,41.409,42.491,43.114,43.297,43.291,42.832,42.152,41.955,43.533,42.806,42.813,43.402,44.799,44.948,44.89,43.671,45.257,44.972,44.389,43.938,45.227,43.651,45.061,44.473,44.371,43.811,44.53,44.419,44.222,43.44,42.847,42.593,42.635,42.936,42.925,42.843,42.633,42.995,43.367,43.384,43.609,44.086,44.557,45.102,45.053,44.708,44.669,44.363,44.013,44.317,44.554,44.523,43.708,43.406,43.182,42.795,42.264,42.693,42.612,43.445,42.963,42.652,42.959,42.86,43.498,43.064,43.255,43.8,44.372,44.293,44.394,44.54,44.936,44.069,44.232,44.387,44.568,44.74,45.077,44.871,44.437,44.637,44.558,44.456,44.603,44.406,44.285,44.438,44.899,44.723,44.973,44.951,44.709,44.643,44.65,45.021,44.856,44.581,44.297,44.501,44.217
1025,B,False,25.05,25.559,25.338,25.445,25.095,24.988,24.707,24.785,24.963,24.523,25.284,25.768,26.438,25.949,26.532,26.23,26.083,26.917,26.965,26.809,27.203,26.691,27.439,27.958,28.006,27.581,27.009,26.925,26.407,26.314,26.256,26.691,26.735,27.484,27.116,26.766,27.196,26.838,27.533,28.341,28.294,29.399,28.774,28.971,28.771,29.058,28.221,29.032,28.704,29.273,29.346,29.695,29.39,28.493,29.624,29.851,29.101,29.528,29.912,29.52,30.224,30.144,30.653,29.418,29.58,28.881,29.034,28.768,28.683,28.554,28.448,28.543,28.545,28.62,28.978,28.675,28.494,28.256,28.185,28.425,28.051,28.128,27.49,27.98,28.578,27.238,27.686,28.08,27.708,27.931,27.904,27.671,27.585,27.896,27.576,27.629,28.317,27.434,27.747,27.37,27.341,27.429,27.831,27.453,27.409,27.554,27.575,27.296,26.949,26.887,27.4,27.276,27.401,26.994,26.828
1026,B,False,27.248,27.415,27.347,27.354,27.361,27.816,27.493,27.574,27.367,27.114,27.274,27.397,26.858,26.765,27.061,26.969,26.361,27.644,27.39,27.138,26.506,26.413,26.619,26.757,27.37,27.047,27.385,27.4,27.211,27.232,26.501,26.55,26.125,26.161,26.868,27.379,27.149,26.318,26.498,26.395,26.947,26.868,26.508,26.717,26.98,27.018,26.757,26.951,26.394,26.057,26.07,26.121,26.341,25.675,25.846,25.498,25.921,26.065,25.729,25.477,25.504,25.626,25.131,24.949,25.039,25.069,24.636,24.856,24.887,24.44,24.562,24.718,24.353,23.965,24.066,24.16,24.097,23.876,24.066,24.233,23.96,24.002,24.017,24.324,24.279,24.561,24.388,24.287,24.35,24.045,24.101,23.877,23.492,23.534,23.803,23.42,23.902,23.656,23.242,23.426,23.253,23.182,23.271,23.291,23.25,23.314,23.235,23.288,23.57,23.477,23.213,23.45,23.407,23.487,23.6
1027,B,False,33.639,30.638,33.18,32.417,31.688,30.434,30.862,29.241,30.805,31.714,30.234,30.294,30.239,28.909,30.314,30.466,30.101,29.342,30.941,29.622,27.875,29.892,30.11,29.446,28.864,28.684,28.533,27.551,27.022,27.921,27.822,28.042,25.305,27.782,27.166,27.392,26.912,26.644,29.88,28.136,31.508,32.455,34.45,35.271,37.792,38.75,39.178,40.657,41.714,44.099,47.732,47.612,46.323,46.907,46.134,47.654,47.554,47.312,48.732,48.017,47.253,46.966,47.168,47.277,48.847,47.908,47.829,48.628,49.162,50.083,49.321,48.467,48.865,48.603,48.069,47.765,47.478,47.073,47.256,46.825,45.468,45.874,46.927,46.356,47.575,47.733,47.728,47.699,47.106,47.39,48.022,48.57,48.537,48.413,49.106,48.777,48.406,48.706,49.121,49.6,49.172,48.501,47.994,47.136,46.763,46.711,47.424,47.249,46.486,46.879,47.43,46.562,45.992,46.724,45.333
1028,B,False,22.632,22.406,22.502,22.58,22.424,22.665,22.498,22.972,23.113,23.169,23.29,23.673,23.724,23.974,24.201,24.635,0.0,24.772,24.685,24.876,24.804,24.409,24.169,24.125,24.16,24.071,23.935,23.925,24.046,24.19,24.301,24.159,24.324,24.479,24.474,24.474,24.846,25.091,25.113,25.392,25.443,25.288,25.306,25.566,25.555,25.276,25.214,26.016,26.134,26.195,26.333,26.165,26.495,26.552,26.42,26.045,25.846,25.653,26.117,25.339,24.941,25.523,25.562,25.7,25.024,24.366,24.918,24.324,24.705,24.771,24.812,24.711,24.715,25.242,25.144,25.267,25.582,25.794,25.793,25.849,25.813,26.163,26.06,25.732,25.871,25.971,25.69,25.598,25.651,25.476,25.641,25.461,25.489,25.709,25.522,25.844,25.984,25.99,26.169,26.481,26.443,26.191,26.511,26.485,26.62,26.37,26.759,26.482,26.881,27.042,27.029,26.883,26.915,26.73,26.834
1029,B,False,50.187,49.397,49.535,49.241,49.691,49.164,49.666,48.869,48.283,48.25,48.589,47.018,47.546,46.861,47.938,47.267,46.494,44.673,44.787,45.744,45.491,45.001,44.431,44.248,43.546,44.087,43.602,45.036,43.639,43.425,42.457,42.587,43.62,42.653,42.885,41.108,42.032,41.113,40.139,40.023,40.686,40.104,39.653,40.129,39.91,40.921,39.827,38.873,39.033,38.776,39.587,38.964,38.505,38.29,38.133,38.88,38.728,38.411,38.461,38.072,38.357,38.051,38.419,38.543,38.736,38.887,39.15,39.182,39.13,39.212,39.443,39.714,39.182,39.642,39.476,39.279,38.756,38.829,38.693,38.777,38.886,38.711,38.938,39.107,39.158,39.028,39.617,39.101,39.267,39.436,39.34,39.194,39.166,39.028,39.151,39.136,39.365,39.386,39.426,39.351,39.727,39.422,39.09,39.449,39.836,39.589,39.604,39.991,39.742,39.51,39.449,39.377,39.094,39.263,39.059
1030,B,False,22.591,23.276,24.864,23.522,23.209,23.589,22.026,22.989,23.434,24.388,21.392,22.772,24.508,21.835,23.12,23.582,20.338,22.104,20.544,22.618,21.8,23.715,21.394,21.233,21.564,19.006,22.584,20.225,22.875,24.032,22.894,23.89,22.263,24.694,23.883,25.818,26.087,25.297,25.992,26.573,27.173,29.545,29.101,27.856,28.878,27.571,26.025,27.203,28.206,27.531,28.413,26.535,25.089,26.718,25.54,27.057,27.491,25.038,25.993,25.928,26.721,25.079,25.313,25.491,24.974,25.542,26.472,24.446,25.068,24.127,24.669,24.503,24.748,24.104,24.17,24.467,25.247,24.726,23.886,23.69,23.989,23.302,23.189,22.959,23.287,23.58,23.56,23.482,24.498,23.495,22.815,22.549,23.317,22.653,23.886,22.989,22.579,22.607,22.66,22.216,22.244,23.408,22.313,21.955,21.997,22.543,21.424,22.107,23.04,22.289,22.752,22.504,21.875,21.704,21.954
1031,B,False,40.919,41.344,41.114,40.957,41.308,42.084,42.159,41.987,41.827,41.659,41.635,41.84,41.367,41.793,41.808,42.433,41.648,41.666,41.841,42.016,42.149,42.113,41.823,42.168,42.065,41.62,41.721,41.642,41.443,41.229,41.471,42.141,41.971,42.209,41.751,41.821,41.673,41.582,41.846,41.646,41.984,41.714,41.798,41.95,42.428,42.194,42.65,42.831,42.402,42.181,42.06,42.538,42.171,41.382,41.945,41.654,41.24,40.875,40.878,40.33,40.07,40.062,40.517,40.407,41.33,41.084,40.296,40.989,41.204,40.713,40.87,40.987,40.815,40.799,41.053,40.718,40.236,40.36,40.943,40.751,40.205,40.451,40.772,40.414,40.707,40.748,40.815,40.45,40.084,40.046,39.698,40.165,40.069,39.978,40.024,39.9,39.44,39.722,40.042,39.58,38.912,38.358,38.994,38.525,38.316,37.789,37.185,37.585,37.343,37.268,37.255,37.146,37.347,38.074,38.366
1032,B,False,46.669,46.51,45.892,45.759,46.141,44.234,45.374,46.209,45.149,44.142,44.267,45.545,45.529,45.084,44.763,43.5,42.82,43.299,43.234,45.443,44.82,44.157,45.738,43.878,44.789,43.728,43.461,44.452,44.384,44.746,43.751,46.742,44.901,45.776,45.219,44.57,44.522,44.575,43.766,43.485,43.367,44.581,43.571,44.785,44.536,43.584,43.759,44.33,43.07,44.001,42.548,43.306,43.914,43.262,42.717,42.203,42.284,41.483,40.384,40.804,39.205,39.409,40.645,40.168,40.342,40.427,40.929,40.79,41.069,39.261,39.333,40.043,39.722,39.491,40.072,40.526,39.43,41.142,40.728,40.304,40.612,41.203,40.707,41.296,40.45,39.641,40.371,40.322,41.022,41.734,41.342,41.109,40.527,41.027,40.583,41.464,41.305,41.438,41.313,42.019,41.481,42.157,42.998,41.481,41.052,41.094,40.436,41.228,40.21,40.71,41.512,41.239,42.002,41.663,41.316
1033,B,False,39.449,39.017,38.414,39.425,39.716,39.588,39.714,40.41,40.039,39.649,39.132,39.066,39.821,40.286,39.173,39.07,38.965,39.09,38.542,38.606,39.552,39.689,39.72,39.783,39.552,40.353,40.002,39.745,39.806,40.345,40.449,40.773,40.516,40.363,40.002,39.007,38.4,38.015,37.253,37.778,38.203,38.098,38.744,38.829,38.795,39.505,39.79,39.446,39.831,40.231,40.197,40.604,40.382,40.062,40.469,40.547,40.759,40.893,40.588,40.44,40.552,39.971,40.198,40.496,40.687,40.329,40.179,40.136,39.837,40.355,40.176,41.029,40.861,41.075,41.334,40.744,40.404,40.12,40.308,39.951,39.86,39.915,39.473,39.552,39.032,39.464,40.068,40.323,40.11,40.571,40.652,41.143,40.973,41.185,40.965,40.883,40.811,40.002,39.497,39.433,39.334,39.208,39.937,39.098,39.275,38.984,38.959,38.79,38.55,38.363,38.352,38.447,38.22,38.152,38.089
1034,B,False,37.757,37.039,37.361,37.232,36.895,37.945,37.665,36.421,36.157,36.917,36.555,36.035,36.572,37.225,36.98,37.188,35.466,36.408,36.017,35.078,34.39,33.947,33.591,33.2,33.711,33.137,33.158,32.849,32.995,32.354,31.917,32.957,34.278,33.939,32.848,32.77,32.119,32.719,33.618,32.964,33.301,32.766,33.806,34.353,34.394,34.26,34.155,34.525,33.682,34.089,34.336,33.81,34.493,35.411,34.772,34.012,33.099,32.981,33.43,34.666,34.339,35.324,34.084,34.363,35.044,35.064,35.931,37.033,36.114,36.086,35.281,35.872,36.168,35.956,36.47,37.596,36.164,36.08,36.645,35.73,36.022,36.098,35.71,36.293,35.985,36.538,36.621,36.712,35.946,36.625,36.16,36.369,36.481,36.447,35.872,35.962,34.078,41.348,35.639,36.798,35.101,35.304,36.771,37.155,36.847,37.198,37.65,36.543,35.123,35.056,36.387,35.203,36.256,34.655,34.844
1035,B,False,34.123,33.85,35.162,36.233,33.626,32.897,32.298,34.618,34.957,32.207,31.696,31.745,33.019,33.965,33.534,32.876,33.444,33.334,33.933,34.326,32.835,32.361,33.406,33.196,32.384,32.411,33.775,34.405,32.653,33.189,34.037,35.362,34.987,33.685,32.121,33.761,33.557,33.891,32.554,32.924,33.163,33.067,32.892,34.488,34.626,34.705,35.14,34.894,34.527,34.162,33.701,33.607,34.927,34.753,33.883,32.854,32.231,34.054,33.124,32.282,33.019,32.724,32.545,31.755,31.891,32.739,33.457,32.776,33.262,34.123,34.747,35.049,35.698,35.185,35.746,34.71,33.794,33.994,35.572,35.417,36.794,35.699,36.007,35.596,36.342,36.435,37.315,38.097,37.99,37.877,38.639,38.317,39.205,37.762,37.693,35.805,37.968,37.581,36.782,37.601,36.768,37.266,37.52,36.42,35.107,35.784,37.072,38.021,38.972,39.639,39.276,39.169,38.228,38.562,37.92
1036,B,True,39.289,39.089,38.897,38.885,38.596,38.835,38.87,38.787,39.257,39.017,38.553,38.876,38.456,38.036,38.768,38.856,38.414,38.351,38.275,37.312,37.295,36.791,36.982,37.133,36.369,36.599,36.539,36.724,36.405,36.684,36.712,36.344,36.888,37.277,37.406,37.77,37.352,37.353,36.815,36.923,37.069,36.752,36.441,36.594,36.209,36.221,36.33,35.615,36.074,35.927,35.578,35.41,35.221,35.322,35.223,35.029,34.947,34.899,34.88,34.741,34.959,34.406,34.852,34.974,35.387,35.405,35.169,35.519,34.918,35.133,35.499,35.228,34.97,34.236,34.69,34.6,34.403,34.205,33.749,33.61,33.519,33.684,33.749,33.938,34.279,34.288,34.384,34.164,34.128,34.269,34.698,34.893,34.782,34.685,34.694,34.539,34.34,34.605,34.364,34.157,34.315,34.042,33.852,33.279,33.911,33.379,33.418,33.041,32.89,33.226,33.606,32.82,32.416,32.595,32.44
1037,B,False,38.512,38.842,38.857,38.437,38.298,38.298,38.478,39.049,39.27,39.487,39.595,39.0,38.921,39.802,39.793,39.899,39.345,39.542,40.488,40.298,40.539,40.101,39.952,39.872,39.462,39.783,39.382,39.369,39.388,39.814,39.312,39.123,39.162,39.505,39.665,39.432,39.318,39.977,39.613,39.658,39.733,39.643,39.907,39.799,40.362,40.173,40.001,40.414,39.934,39.716,39.62,40.031,40.002,39.9,40.337,39.692,40.37,40.17,0.0,39.851,40.029,40.177,39.806,40.445,39.931,39.793,40.21,40.217,40.637,40.072,40.564,40.153,40.062,39.898,39.796,39.763,40.516,40.556,40.574,40.201,40.433,40.275,39.862,39.919,40.398,40.497,39.666,39.856,40.106,40.336,39.751,39.087,39.893,40.269,40.227,40.224,40.434,39.916,39.826,40.038,39.8,39.757,40.455,40.381,40.716,40.332,40.72,40.856,40.982,41.476,41.651,41.712,41.347,41.982,41.855
1038,B,False,27.226,27.034,26.96,27.147,26.952,26.839,26.069,26.136,26.357,26.939,27.911,27.655,27.223,27.772,27.316,26.984,27.534,27.858,27.651,27.199,27.435,27.075,27.598,27.448,27.344,27.794,26.709,27.089,27.189,27.305,26.161,26.222,27.029,26.211,26.316,26.301,26.701,26.281,26.425,26.874,26.993,26.784,26.947,28.864,28.69,28.626,28.697,28.33,28.407,29.084,28.035,29.142,29.345,28.981,29.467,29.431,29.755,30.338,28.969,29.52,30.153,30.746,31.866,31.916,30.337,31.354,30.467,30.921,31.189,31.817,30.219,30.522,30.469,30.486,30.188,31.191,31.11,30.324,30.823,30.869,30.802,30.638,31.002,31.468,31.406,32.382,32.353,32.415,32.666,32.167,32.147,32.189,32.266,32.054,31.753,31.882,31.754,32.532,32.516,32.275,32.157,32.151,32.381,32.135,32.288,33.215,33.17,32.695,33.405,33.586,34.222,34.157,33.892,34.101,34.245
1039,B,False,35.252,35.384,35.493,35.217,34.809,35.211,35.196,34.856,34.99,35.204,35.595,35.713,35.376,35.039,34.99,34.593,34.8,35.001,34.532,34.385,33.963,33.973,34.296,34.464,33.684,34.329,33.677,34.129,34.055,34.664,34.828,35.299,35.498,36.18,36.614,36.295,36.098,35.592,35.371,35.405,35.39,35.726,35.375,35.149,35.187,34.907,35.113,35.65,36.075,36.005,35.445,35.824,35.831,36.706,36.124,36.439,36.034,36.324,36.322,35.766,35.158,34.834,34.941,34.697,34.827,34.814,34.396,34.428,34.311,34.309,33.853,34.151,33.969,33.597,33.692,34.13,33.855,33.96,34.827,34.342,34.024,34.186,34.492,34.338,34.808,35.115,34.881,34.648,34.519,34.633,34.371,34.457,34.054,34.02,33.85,34.081,34.239,34.717,34.45,34.061,32.733,33.535,33.551,33.709,33.392,33.446,33.748,34.12,34.599,34.72,34.499,34.202,34.323,33.929,33.352
1040,B,False,29.735,29.951,28.98,28.993,29.292,28.891,29.85,29.863,29.702,29.517,29.723,29.186,29.445,29.764,29.35,29.385,29.553,29.705,30.012,29.08,29.168,29.542,28.979,28.967,29.186,28.596,29.175,28.785,28.536,27.933,27.898,28.086,28.062,27.957,28.03,27.968,28.022,28.234,28.179,27.941,27.752,27.8,27.428,27.779,27.745,27.444,27.488,27.05,27.784,27.686,27.622,27.647,27.148,27.72,26.869,27.382,27.813,27.578,27.187,28.003,28.144,27.916,27.638,27.929,27.54,27.588,27.529,27.406,26.895,27.121,27.08,27.012,26.611,27.286,27.136,26.531,26.908,26.805,27.134,27.144,27.56,27.758,27.343,27.543,27.551,27.335,26.894,27.0,26.85,26.776,27.049,27.154,26.961,27.071,27.374,26.799,27.103,27.048,28.399,27.92,28.55,27.703,27.809,27.106,26.7,27.115,26.805,27.166,27.019,27.344,27.797,27.455,27.527,27.317,27.206
1041,B,False,54.75,54.655,54.935,54.717,55.126,54.851,55.228,54.948,55.139,54.904,54.914,55.035,54.719,54.555,54.692,54.725,54.013,53.5,53.604,53.967,53.793,53.563,53.509,53.904,53.941,53.161,53.875,53.583,54.014,54.122,53.986,54.229,53.71,53.896,54.317,54.267,54.592,54.007,53.991,54.195,53.84,54.177,54.646,53.851,54.173,54.144,54.307,53.917,54.656,54.328,54.063,54.275,54.233,54.212,54.249,55.045,54.315,54.5,54.034,54.138,54.51,54.32,54.437,54.714,54.69,54.688,54.616,54.793,55.125,54.836,55.102,55.334,54.862,55.032,54.914,55.219,55.395,55.414,54.89,55.362,55.068,54.885,54.936,54.726,54.388,54.363,54.545,54.282,54.212,54.727,54.345,54.204,54.213,54.074,53.979,53.84,53.787,53.909,53.865,54.404,54.038,53.976,53.755,53.545,53.399,53.529,53.487,53.215,53.615,53.383,52.837,53.024,53.268,52.834,53.106
1042,B,False,26.924,26.798,27.098,26.882,26.77,26.693,26.27,26.366,26.181,26.205,26.148,25.886,25.829,25.77,25.837,25.909,25.882,26.12,26.249,26.427,26.355,26.302,26.335,26.475,26.107,25.955,25.911,25.919,25.822,25.485,25.359,25.16,25.086,25.408,25.341,25.071,25.219,25.176,24.906,24.95,24.928,25.047,24.775,24.615,24.846,24.689,24.773,24.904,25.021,25.031,25.057,24.873,24.866,24.867,24.89,24.962,24.873,24.75,24.691,24.578,24.591,24.787,24.99,24.703,24.628,24.904,24.962,25.053,24.999,25.306,25.444,25.479,25.344,25.403,25.578,25.51,25.543,25.431,25.349,25.222,24.921,24.935,24.878,24.611,24.427,24.593,24.55,24.667,24.81,24.88,24.805,24.983,24.948,24.847,25.085,25.39,25.416,25.269,25.224,25.269,25.479,25.458,25.309,24.966,25.278,25.38,25.62,25.208,25.39,25.197,25.267,25.269,25.203,25.343,25.316
1043,B,True,39.106,39.47,39.057,38.415,38.967,38.96,38.587,38.324,38.736,38.612,38.195,37.678,37.19,37.904,37.189,37.877,37.629,37.694,37.571,38.01,37.164,37.213,37.21,37.092,36.988,36.604,37.461,37.473,37.323,37.374,37.289,37.095,37.028,36.604,37.102,36.685,36.971,37.206,36.777,36.685,36.891,36.525,36.578,36.307,35.936,35.866,36.209,36.077,36.054,36.144,36.083,36.232,36.022,35.796,35.863,36.265,36.07,36.133,36.874,36.341,36.047,36.476,36.189,36.786,36.403,36.211,35.836,36.329,36.231,36.364,36.248,36.143,36.163,35.977,36.014,36.21,36.1,35.337,35.564,35.783,36.355,36.819,35.806,36.532,35.624,36.386,36.796,36.499,35.876,35.966,36.576,36.884,36.759,36.432,35.679,35.514,35.557,35.535,35.303,35.53,36.412,36.17,35.723,36.403,36.075,36.32,36.284,36.067,35.8,36.206,35.922,36.469,36.772,36.669,36.834
1044,B,False,30.577,30.181,30.922,30.944,30.901,31.31,31.88,31.907,31.992,31.701,32.473,33.121,33.509,33.703,34.089,34.166,33.481,34.099,33.923,33.426,33.115,32.922,33.835,33.19,33.104,32.604,32.571,32.968,33.52,33.161,34.025,33.96,33.14,33.579,33.419,33.632,33.509,33.415,33.255,33.102,33.287,33.364,33.563,33.344,33.06,33.518,34.164,33.31,33.319,33.558,32.979,33.121,33.33,33.714,32.976,33.094,32.965,33.059,33.039,33.036,33.482,33.031,33.547,32.975,33.404,33.734,33.279,33.056,33.085,33.277,33.202,33.399,32.127,31.771,31.956,31.548,31.896,32.105,32.29,32.595,32.732,32.492,33.284,33.706,33.627,33.02,33.517,33.46,33.457,33.471,33.152,33.469,33.529,32.717,32.679,32.985,32.608,32.844,32.695,32.609,32.769,33.094,32.915,32.798,32.872,32.615,32.754,33.208,33.307,33.056,32.802,32.765,32.339,32.62,32.234
1045,B,False,27.746,27.521,27.823,28.032,27.684,27.19,26.833,27.254,27.086,26.651,26.644,27.988,26.979,26.976,27.039,28.24,28.171,27.665,28.289,27.461,27.396,26.547,26.532,26.495,26.416,26.684,27.071,26.666,26.937,27.531,27.575,27.215,27.35,27.367,27.513,26.668,26.956,26.791,26.679,27.239,27.117,27.4,26.811,27.025,27.739,26.86,26.303,26.488,26.867,27.27,27.05,27.123,26.495,26.636,26.096,26.71,26.67,26.934,26.37,25.734,26.361,26.18,26.408,26.931,27.599,27.403,25.955,26.594,26.593,26.824,25.906,26.587,26.662,25.755,26.089,26.167,26.453,26.344,27.101,26.786,26.305,26.821,27.775,26.87,27.291,27.051,27.104,26.972,27.265,27.471,27.683,28.243,28.718,27.603,28.662,27.452,28.607,28.736,28.278,28.333,27.968,28.537,28.524,28.995,27.681,28.202,28.064,28.719,28.21,28.17,27.808,27.433,28.025,28.066,28.582
1046,B,False,38.853,38.902,38.474,38.68,38.652,39.136,39.111,38.842,39.001,39.066,39.224,39.683,39.592,39.552,39.232,39.736,39.803,39.769,39.855,39.264,39.663,39.425,39.689,39.518,39.419,39.192,39.368,39.582,39.843,39.269,39.521,39.607,39.636,39.497,39.8,39.916,40.155,40.325,40.418,40.242,39.868,40.322,40.706,40.818,40.225,40.123,40.361,40.719,40.84,40.872,40.692,41.07,41.328,40.799,40.992,40.852,40.729,41.297,41.514,41.2,41.459,41.571,41.415,40.986,40.986,41.121,40.617,40.814,40.855,41.007,41.25,41.588,41.628,41.849,41.998,42.103,41.65,41.765,41.514,42.005,41.7,41.911,42.061,41.706,42.133,42.521,42.963,42.123,42.669,42.237,42.667,42.508,42.721,43.305,43.587,43.29,43.52,43.181,42.548,42.528,42.836,42.759,42.301,42.276,42.236,41.847,42.181,41.615,41.366,41.404,40.936,40.892,41.23,41.305,41.448
1047,B,False,29.766,28.609,28.517,27.71,30.289,26.838,28.965,27.173,25.678,25.298,25.174,25.445,23.333,25.769,23.037,24.518,23.167,22.73,24.238,23.67,23.203,22.816,22.257,21.745,22.164,21.262,20.143,19.484,20.297,20.145,19.599,19.996,21.113,20.582,19.299,21.853,21.277,21.407,20.1,20.521,21.659,21.16,20.995,20.834,21.503,22.706,21.096,20.913,21.699,22.179,21.392,22.01,21.758,21.053,23.316,21.427,21.342,21.538,21.842,21.261,21.082,20.801,22.379,21.55,21.454,21.429,22.106,21.568,22.289,22.174,22.998,23.35,23.005,23.213,23.148,23.034,22.989,23.554,24.026,23.375,24.254,24.839,24.402,25.593,25.061,24.819,23.43,25.459,24.719,24.24,25.38,25.664,25.317,24.274,24.6,25.55,24.896,25.753,25.67,25.729,25.494,25.445,25.81,26.165,25.609,26.505,25.845,24.785,24.749,26.166,26.083,26.243,26.493,25.959,25.277
1048,B,False,35.638,35.503,35.572,35.459,35.516,35.724,36.11,35.891,35.786,0.0,36.308,36.437,36.475,36.384,36.312,36.412,36.482,36.919,36.816,36.986,37.048,36.753,36.876,37.132,36.771,36.505,36.406,36.173,35.852,36.514,36.596,36.729,36.684,36.806,37.272,37.644,37.776,37.68,37.549,37.634,38.032,38.321,38.325,38.385,38.421,38.778,38.612,38.088,38.347,38.681,38.381,38.59,38.814,38.57,38.473,38.611,38.885,39.09,39.305,39.139,39.275,39.124,39.39,39.531,39.261,39.247,39.414,39.139,39.618,39.311,39.473,39.499,39.516,39.656,39.539,39.165,39.441,39.269,39.23,38.877,38.957,38.854,39.426,39.628,39.746,39.672,39.977,39.814,39.871,39.742,39.298,39.466,39.222,39.629,39.799,39.421,39.525,39.139,39.466,39.876,39.878,39.643,39.615,39.588,39.435,39.181,39.36,39.831,39.533,39.445,39.757,40.049,40.109,40.209,40.136
