,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45
711,B,True,132.05,132.8,134.46,132.46,131.53,133.04,131.12,129.89,128.73,128.28,125.22,124.4,123.74,121.96,120.09,118.0,118.8,120.8,117.92,121.07,117.26,120.71,120.65,123.35,123.3,122.53,123.27,125.31,125.38,125.7,123.65,124.92,122.62,123.05,119.8,118.23,116.38,116.06,114.02,111.81,111.66,110.63,111.73,113.63,113.93
712,B,False,125.33,125.77,131.39,132.79,134.75,134.86,134.26,135.37,138.18,134.04,131.37,129.19,127.78,123.83,122.76,121.63,119.47,118.03,117.08,115.7,115.79,115.26,115.69,114.54,115.7,115.62,116.27,115.39,116.45,115.45,115.02,113.32,112.89,114.1,114.69,114.83,114.97,116.34,113.0,113.07,114.04,114.06,113.88,114.18,114.82
713,B,False,82.231,82.699,82.889,82.834,82.899,83.196,83.085,82.929,82.892,84.211,83.486,85.152,84.973,85.678,86.718,87.518,87.859,87.78,88.39,88.127,87.522,87.221,87.525,87.268,87.125,86.931,86.228,86.396,87.282,86.15,85.688,86.245,85.271,84.106,83.154,83.45,83.693,83.432,83.742,83.957,84.744,85.19,84.514,85.289,86.689
714,B,False,113.86,131.88,135.89,147.91,138.38,144.22,149.65,155.18,149.21,133.1,136.66,137.54,141.91,135.53,142.42,140.19,143.26,139.69,139.67,139.9,141.05,147.83,157.16,150.64,147.13,158.19,154.88,157.1,158.82,164.8,159.13,161.3,157.25,159.12,163.63,166.08,168.7,164.0,165.61,166.39,162.79,163.24,168.82,168.62,167.37
715,B,False,135.03,135.55,134.21,132.18,132.27,133.04,131.41,129.22,129.41,127.4,127.35,125.28,125.52,123.9,123.76,123.54,123.43,124.74,125.89,124.46,124.38,123.97,124.66,126.61,125.1,124.92,124.24,125.75,122.88,122.72,120.65,118.59,117.9,116.92,114.75,112.65,111.11,110.2,109.91,108.77,107.91,107.71,107.34,107.77,108.54
716,B,True,61.504,62.097,53.97,58.962,57.106,54.054,56.059,58.178,55.307,55.313,57.486,58.259,59.241,57.759,54.568,56.105,52.962,55.035,56.308,54.079,53.574,55.681,53.076,55.342,55.457,57.228,56.469,57.599,56.982,58.393,57.638,57.442,58.296,58.803,57.16,58.351,58.218,57.53,57.956,57.277,59.026,60.506,58.758,60.206,59.668
717,B,False,71.906,72.852,72.725,72.04,72.243,71.339,71.463,71.501,72.233,72.07,71.154,71.26,70.191,70.862,71.372,70.248,69.053,69.521,70.584,71.863,72.878,73.718,73.234,73.582,73.568,72.682,72.453,71.94,71.366,70.651,70.215,70.152,70.261,68.963,69.206,68.175,69.246,69.359,69.852,68.869,68.781,68.784,69.496,69.268,68.829
718,B,False,110.7,110.75,107.92,108.79,109.02,111.02,112.32,110.48,109.74,109.48,110.01,112.08,112.93,113.12,114.71,114.32,116.93,116.29,117.06,116.92,115.0,116.9,118.35,118.09,117.03,116.88,120.83,121.33,121.7,118.78,117.9,117.43,117.16,115.03,116.24,117.3,114.63,115.76,117.3,115.71,115.29,114.64,115.64,114.9,117.59
719,B,False,134.98,134.46,136.14,134.64,135.75,105.62,103.27,135.32,133.32,131.21,128.82,128.18,128.61,127.05,126.45,125.62,125.48,127.73,128.21,128.96,129.01,128.53,133.69,135.13,136.77,136.31,138.83,136.94,133.75,135.16,135.73,137.24,133.78,135.62,137.97,138.93,138.67,136.87,135.63,136.29,137.04,135.72,136.71,138.68,139.36
720,B,True,69.238,65.399,65.774,66.651,67.253,66.2,66.12,64.745,64.019,65.226,65.276,64.78,65.474,64.945,67.332,66.802,65.731,64.824,65.251,65.315,65.533,65.205,66.51,66.639,66.956,68.276,67.918,67.048,68.293,69.528,68.81,70.881,71.463,72.941,74.058,74.301,74.15,76.229,75.608,77.34,78.802,77.271,76.008,75.667,76.275
721,B,True,67.62,67.138,67.21,67.984,68.466,68.469,68.934,68.071,69.286,69.417,70.783,70.484,72.163,71.792,71.173,70.832,72.183,72.141,72.687,72.898,73.589,73.552,74.015,74.229,73.833,74.165,74.93,75.436,75.811,77.218,76.992,77.533,80.152,79.072,79.835,79.375,79.507,77.544,77.294,77.291,76.322,75.521,75.698,75.487,75.667
722,B,True,72.941,74.058,74.301,74.15,76.229,75.608,77.34,78.802,77.271,76.008,75.667,76.275,76.159,78.676,76.094,75.829,76.386,76.785,76.799,76.018,76.821,76.72,77.264,76.911,77.412,78.281,78.499,79.458,79.767,79.346,79.23,78.956,80.058,79.962,80.613,79.785,78.695,78.662,79.512,78.961,78.932,79.064,78.791,77.842,77.802
723,B,False,124.93,125.52,127.39,126.5,126.96,127.99,128.36,130.27,129.22,129.42,129.15,128.74,128.3,128.94,128.14,130.52,131.04,131.46,132.4,131.52,131.3,130.89,128.76,129.21,129.95,127.44,127.58,127.81,125.25,125.55,123.73,123.56,121.28,121.45,118.91,119.49,119.04,121.58,122.97,123.49,125.83,127.28,128.03,128.53,129.65
724,B,False,122.9,125.08,124.83,123.75,122.28,121.77,120.19,119.52,117.17,118.27,117.66,117.51,117.33,115.41,116.06,115.85,113.98,112.53,114.72,115.13,115.78,115.66,117.15,118.8,119.78,118.25,119.3,118.02,120.34,119.26,118.55,117.72,118.6,118.73,117.89,117.55,115.83,114.9,117.43,117.76,115.57,115.97,114.49,114.68,115.3
725,B,True,66.03,66.213,66.627,65.587,65.814,65.999,65.773,66.035,67.988,66.93,67.195,67.389,67.867,66.304,67.025,67.108,68.052,67.07,67.776,67.868,67.87,67.173,66.671,66.304,67.283,67.76,68.426,68.232,68.692,69.465,69.34,70.015,70.215,69.951,70.692,71.807,71.991,71.226,71.328,70.642,69.637,70.277,69.761,69.121,69.944
726,B,True,139.19,144.1,144.59,146.09,148.25,149.92,148.97,147.76,142.67,143.24,140.64,141.34,141.27,139.07,136.8,133.52,133.01,134.98,136.73,138.26,138.8,139.91,143.65,147.05,147.13,146.16,146.78,146.88,147.52,148.46,144.65,142.42,143.62,141.58,137.55,137.37,138.49,136.32,138.51,135.14,135.35,136.04,137.16,134.95,135.26
727,B,False,135.9,136.12,135.92,136.15,136.82,136.23,135.35,134.85,138.62,137.98,137.89,137.5,135.11,132.66,131.65,130.95,130.46,129.27,128.57,131.61,129.93,129.66,130.83,131.54,128.37,127.87,130.3,131.77,132.46,135.81,135.68,136.61,139.68,140.2,141.94,145.5,145.72,145.75,145.21,148.32,146.07,145.87,145.99,146.39,142.43
728,B,True,120.14,119.44,119.31,119.78,120.69,118.77,118.68,118.95,116.25,118.12,119.1,119.71,119.11,121.27,121.54,121.46,122.19,122.85,122.24,122.74,123.2,124.09,124.28,124.0,123.33,125.11,123.73,121.07,122.67,122.13,120.77,122.37,119.98,119.12,120.91,120.22,117.68,118.01,117.12,117.94,117.98,118.54,115.73,115.96,117.59
729,B,True,125.75,128.18,128.4,127.63,128.53,128.42,128.67,127.76,129.43,130.26,129.59,126.43,125.78,126.09,127.08,124.07,123.5,122.72,124.94,126.11,125.84,128.06,128.3,128.66,129.48,131.05,132.55,136.51,135.96,136.95,139.52,137.44,138.66,136.56,139.08,137.59,134.93,133.73,136.68,134.05,135.97,134.48,134.38,135.24,135.02
730,B,True,111.57,110.97,110.78,112.63,111.57,109.92,110.02,109.39,108.44,108.95,108.0,108.28,109.14,109.26,109.66,111.08,110.57,109.43,107.8,108.16,105.85,105.19,104.74,106.1,104.14,105.38,105.89,104.37,104.29,104.29,103.46,101.82,100.88,99.659,99.473,98.554,97.164,97.581,98.274,97.813,98.572,97.81,97.399,97.882,97.751
731,B,True,95.453,96.531,99.071,101.18,102.85,103.39,104.1,103.4,104.83,105.16,106.68,107.24,106.17,104.06,103.69,101.59,103.24,103.85,102.89,99.956,99.41,99.429,99.431,99.033,98.016,95.87,96.443,95.126,94.779,94.975,93.761,94.28,94.723,95.125,96.227,98.877,98.396,98.185,99.007,100.12,98.115,99.367,99.785,98.925,100.09
732,B,True,107.1,107.89,106.16,110.14,110.93,113.0,112.93,113.49,116.91,114.37,114.43,115.64,117.32,113.85,113.91,115.94,116.06,115.19,116.8,114.74,113.36,115.63,113.83,114.56,114.25,114.5,114.67,116.35,113.96,115.9,114.1,113.99,115.58,116.26,116.18,116.55,117.49,114.03,115.04,114.07,115.18,113.99,112.31,112.85,111.41
733,B,True,46.115,49.46,49.896,47.56,50.56,49.489,50.338,46.052,48.839,51.121,50.818,48.21,47.894,49.414,51.462,53.815,52.057,55.065,57.72,56.877,55.345,56.923,56.66,63.656,59.074,64.361,55.442,57.659,59.208,63.609,64.339,63.953,62.815,61.822,60.879,60.466,68.105,69.305,62.139,58.212,62.787,68.742,61.504,62.097,53.97
734,B,True,129.81,131.35,128.43,123.52,123.39,125.02,128.73,129.69,125.6,131.14,128.51,128.48,126.23,140.17,148.75,144.85,143.47,141.56,141.89,141.15,141.32,141.42,136.71,138.32,134.41,134.69,137.69,136.63,137.24,135.41,128.71,130.23,132.63,134.67,135.69,138.15,140.75,143.39,149.44,150.54,153.11,146.74,147.84,156.12,152.28
735,B,False,108.69,109.87,108.58,108.76,108.71,108.18,108.8,108.53,108.07,107.78,107.75,108.27,107.83,108.55,108.31,108.63,109.93,110.47,111.46,112.9,114.55,117.85,119.86,120.22,120.73,122.77,121.73,122.13,118.76,115.67,114.0,111.77,110.58,109.31,107.7,107.87,108.24,109.71,109.14,109.99,112.41,115.11,117.65,118.6,120.84
736,B,False,122.62,123.05,119.8,118.23,116.38,116.06,114.02,111.81,111.66,110.63,111.73,113.63,113.93,113.32,117.19,117.64,120.88,124.62,125.31,126.72,127.59,124.39,124.16,121.53,118.84,117.46,116.47,115.82,114.66,114.42,112.33,110.95,110.45,110.87,112.75,110.57,111.42,110.39,109.47,109.07,107.15,107.92,108.84,108.15,108.8
737,B,True,115.4,114.9,116.18,116.56,116.85,118.69,118.96,119.02,119.29,121.77,123.92,121.61,122.12,121.18,119.72,118.74,117.57,116.7,116.3,115.9,114.18,112.53,111.24,111.41,111.28,110.72,109.42,106.95,107.07,106.72,107.37,110.11,109.72,109.8,110.08,109.9,109.22,107.47,108.57,109.8,110.82,112.82,112.88,114.95,113.4
738,B,False,129.39,130.52,130.06,129.63,129.91,128.01,127.71,126.02,125.57,125.44,124.82,125.47,124.48,123.76,123.88,125.21,123.94,123.59,124.11,124.26,124.62,124.2,126.08,124.53,124.07,124.81,125.48,124.22,123.69,125.05,126.04,127.23,127.54,128.55,126.72,128.08,125.97,126.69,127.31,125.76,123.5,121.88,120.06,119.99,118.57
739,B,False,134.59,139.83,141.3,130.95,132.08,132.5,140.51,137.36,143.44,142.07,141.93,145.96,142.48,143.93,145.64,146.7,139.22,134.81,139.11,138.97,135.09,136.4,132.66,126.21,129.83,127.77,126.42,127.78,137.5,135.0,133.67,138.17,140.22,141.91,145.34,154.49,151.31,158.65,162.24,163.82,166.09,168.42,171.9,173.97,166.17
740,B,True,120.92,120.47,120.34,117.96,119.42,118.29,118.45,117.47,116.2,115.55,114.65,112.56,115.25,117.78,117.86,118.17,117.39,115.68,117.62,116.37,115.42,116.68,116.68,119.76,120.2,121.37,121.63,122.84,122.88,125.0,125.2,124.94,125.71,126.09,127.59,128.2,126.1,126.76,126.49,123.09,124.01,121.86,123.35,122.85,120.09
741,B,True,139.45,135.89,136.14,135.45,133.47,136.39,138.19,138.19,137.83,133.03,128.58,133.03,131.12,130.48,130.78,135.54,134.04,133.9,134.36,132.38,133.56,135.52,135.42,140.33,139.48,136.95,136.68,136.57,133.72,131.58,132.45,132.99,131.4,131.42,130.33,129.45,128.01,129.2,129.11,129.93,131.57,131.78,132.18,133.41,131.11
742,B,False,160.5,154.45,155.06,156.58,151.04,147.55,140.57,143.04,138.69,139.17,140.28,143.22,139.62,150.18,150.17,157.03,151.93,145.41,148.99,148.1,151.15,151.37,150.7,152.09,152.56,154.62,156.05,149.71,151.85,146.49,139.39,133.28,132.64,129.73,131.19,143.92,139.86,132.64,129.49,135.42,134.29,137.42,132.63,135.26,137.71
743,B,False,140.82,140.68,142.19,143.31,141.9,138.45,142.07,138.78,141.91,141.85,147.57,142.89,148.0,145.62,146.74,142.1,141.53,142.21,148.88,151.66,151.3,152.24,152.21,153.95,155.9,155.5,151.94,154.58,149.76,146.73,140.36,143.38,142.57,138.91,142.53,145.11,143.94,145.83,143.3,144.81,149.67,154.21,152.77,152.43,154.8
744,B,False,143.56,142.55,143.32,140.7,140.86,142.84,144.46,144.09,144.69,144.99,145.81,146.36,146.99,149.06,149.25,149.24,145.71,146.55,148.74,149.35,146.67,145.91,145.83,146.12,142.39,141.07,139.56,139.14,138.85,135.83,132.5,132.11,131.93,128.64,128.35,130.5,132.15,129.69,128.38,127.17,128.44,132.52,132.48,135.12,135.72
745,B,False,119.32,120.91,121.09,121.54,121.0,125.49,126.4,125.77,124.51,125.51,123.75,125.39,123.89,124.32,126.09,124.28,125.91,126.13,125.59,125.54,125.69,124.35,124.07,125.88,127.36,124.6,124.69,125.8,124.39,124.03,121.15,121.33,120.77,118.1,116.32,114.55,116.13,115.9,117.09,117.46,120.08,122.83,124.73,126.31,126.14
746,B,True,66.526,60.618,65.363,65.113,66.986,64.812,62.067,64.867,66.697,62.611,62.456,64.032,68.138,74.864,62.233,62.452,62.689,67.94,61.684,64.329,63.489,68.337,69.629,70.007,67.36,67.538,65.241,67.968,68.181,64.945,70.141,67.356,63.571,69.231,71.666,67.041,70.877,63.218,66.097,68.746,71.907,62.656,64.98,72.52,69.477
747,B,True,103.86,104.72,102.42,102.82,103.85,102.52,100.48,103.03,102.28,99.673,101.68,100.9,102.01,101.84,101.44,103.09,104.61,106.93,103.44,104.25,107.71,108.68,108.22,108.39,106.7,106.04,107.64,109.5,109.77,110.26,109.59,107.24,107.21,107.75,108.26,105.81,105.27,103.9,103.61,103.0,101.81,103.76,103.21,103.35,104.75
748,B,False,100.26,98.71,100.3,99.531,101.01,99.196,101.53,101.79,99.812,99.976,99.084,98.082,98.808,97.839,98.479,96.957,97.682,97.181,94.19,94.306,96.424,97.194,95.797,96.089,95.803,94.306,94.473,95.446,95.23,94.166,92.617,91.806,90.028,89.051,87.069,88.726,88.686,85.406,85.083,86.612,86.783,88.487,89.257,91.208,91.367
749,B,False,108.26,109.43,110.32,111.44,112.6,110.22,111.35,112.83,113.58,113.66,113.7,113.63,112.91,112.12,111.39,113.7,112.57,112.16,114.11,114.13,111.38,110.77,109.95,110.04,108.63,108.04,108.23,107.42,107.68,108.38,107.66,107.67,106.68,105.31,105.36,104.46,104.03,105.48,105.82,106.64,108.57,107.54,106.91,108.7,108.66
750,B,False,124.97,128.15,127.7,128.28,127.73,124.28,121.64,120.48,123.49,123.36,118.44,118.22,116.02,113.71,112.71,109.82,108.42,105.4,111.34,108.16,107.64,111.53,116.77,117.31,115.85,119.76,116.62,114.36,116.16,116.87,118.01,116.1,110.95,113.63,117.89,120.04,118.73,116.7,115.96,113.32,112.38,108.33,110.44,111.12,105.81
751,B,False,72.004,77.111,74.96,73.946,75.173,75.135,76.933,71.865,77.414,70.418,70.694,73.462,74.196,83.027,72.422,72.555,71.687,74.218,73.008,74.134,71.692,79.179,78.155,72.221,72.695,71.948,75.54,78.204,77.969,79.841,75.741,73.374,76.579,84.138,79.695,74.391,82.934,83.965,80.903,80.819,83.221,77.301,80.184,81.903,85.202
752,B,False,155.66,140.32,147.69,145.23,70.199,133.16,128.09,121.81,70.913,68.356,71.918,75.045,75.131,79.787,76.262,77.004,79.039,79.335,77.314,80.935,75.849,74.172,73.334,75.459,76.55,76.662,76.474,77.907,74.312,72.034,75.345,75.927,73.621,73.771,69.926,71.605,77.12,81.011,75.086,76.008,80.224,77.914,79.078,78.717,77.88
753,B,False,130.67,128.34,126.1,124.14,124.3,124.16,121.39,120.75,118.97,116.37,114.57,114.23,114.57,114.08,113.79,112.78,111.78,111.15,111.48,111.0,111.69,111.94,111.36,110.9,112.48,111.71,112.58,113.01,113.9,113.58,111.92,112.77,112.28,112.61,115.67,116.94,118.15,118.56,121.18,124.37,124.25,126.65,130.29,131.61,128.53
754,B,False,136.2,136.26,136.77,138.76,137.01,139.23,144.15,140.07,141.22,144.65,140.66,139.54,140.39,138.07,135.24,136.25,136.65,129.64,131.98,130.6,129.12,131.82,130.47,126.85,127.35,126.3,127.96,126.02,130.88,131.1,127.74,129.41,130.52,137.96,137.51,132.62,133.56,146.41,142.69,143.66,144.68,145.71,141.74,147.21,137.78
755,B,False,131.5,129.63,126.74,125.85,125.08,123.33,122.39,122.0,121.18,119.83,120.07,121.06,121.33,122.55,122.19,122.54,124.08,127.52,129.79,129.78,130.09,131.11,131.94,132.86,133.26,132.11,129.61,129.92,128.97,128.13,128.34,128.18,126.87,126.31,125.68,124.74,122.96,122.28,121.04,120.1,120.04,121.93,121.28,119.86,119.32
756,B,True,136.34,137.64,136.57,142.29,140.44,140.34,137.57,133.6,130.34,128.79,130.29,135.31,136.25,137.59,140.0,143.84,144.06,141.42,146.13,146.77,144.06,139.17,142.38,145.1,140.02,132.52,131.52,129.46,133.9,135.6,132.78,128.43,134.37,130.35,132.4,131.34,127.77,126.08,125.26,128.42,124.13,127.82,127.45,130.8,126.93
757,B,False,110.8,112.83,112.92,112.83,113.63,112.63,110.98,111.89,112.56,111.71,112.78,111.4,111.06,110.89,111.11,109.39,109.07,108.5,106.83,106.33,106.09,106.12,104.44,107.47,107.48,106.57,106.48,107.06,107.33,107.37,106.76,105.86,105.19,105.4,105.7,104.33,105.17,104.93,103.52,103.72,105.6,105.1,105.4,105.4,105.55
758,B,False,133.76,132.8,135.43,135.7,137.74,136.82,136.1,136.01,133.68,129.66,129.96,128.46,127.61,127.68,126.14,124.95,125.27,126.64,126.69,127.46,127.94,127.59,127.47,128.01,126.23,124.76,127.16,128.84,129.05,129.19,127.84,127.3,125.75,128.18,128.4,127.63,128.53,128.42,128.67,127.76,129.43,130.26,129.59,126.43,125.78
759,B,True,174.51,172.02,174.81,181.85,179.74,186.49,190.35,182.39,188.9,181.49,171.04,173.03,174.02,165.97,166.34,163.11,164.87,163.13,163.79,162.69,172.98,174.6,170.35,177.11,173.3,169.64,178.83,177.66,184.31,183.31,195.0,190.13,190.44,189.44,192.09,186.41,177.73,170.96,171.26,171.14,172.56,175.37,169.51,168.19,172.55
760,B,False,130.95,137.85,137.52,136.08,136.92,137.09,132.34,131.28,130.29,130.19,132.32,130.34,132.28,128.77,128.17,125.07,127.29,125.78,124.8,125.17,126.82,125.4,127.71,125.64,123.33,124.17,122.79,123.49,121.85,123.4,123.11,123.9,118.83,120.02,129.07,125.25,119.77,121.48,121.29,125.57,125.03,126.61,122.31,120.24,117.33
761,B,False,132.08,130.81,132.09,130.77,135.69,136.25,142.57,147.84,146.42,146.78,145.2,144.4,140.17,137.87,135.41,133.29,133.67,133.74,134.95,135.18,133.68,134.77,134.1,134.32,134.43,131.58,130.31,132.31,129.25,127.18,126.95,129.44,130.55,130.6,131.02,127.75,130.23,131.05,132.6,129.73,132.68,130.34,130.38,128.65,130.04
762,B,True,35.632,40.654,89.677,62.549,52.406,116.02,60.422,62.326,66.083,65.68,69.124,119.72,61.287,114.78,55.883,54.214,52.642,52.598,54.441,60.19,51.583,51.872,51.909,51.71,53.417,55.97,53.574,53.631,53.322,55.133,55.303,60.463,58.089,63.851,67.573,114.42,62.408,64.252,71.226,103.45,111.22,99.827,77.151,61.734,74.48
763,B,False,145.58,146.78,138.41,130.41,148.93,145.18,125.9,136.11,139.26,137.64,146.41,142.26,143.5,143.5,143.0,140.87,139.14,148.07,148.32,151.59,149.37,149.98,151.65,149.62,152.22,147.6,146.39,146.37,137.56,127.18,121.3,124.12,134.09,135.61,139.58,135.12,135.42,129.89,128.84,148.61,139.17,143.47,141.34,136.36,137.24
764,B,False,106.85,108.68,108.19,109.82,110.24,111.22,112.85,113.51,115.47,116.31,115.02,115.69,115.56,115.38,115.3,116.98,117.0,116.39,114.7,114.6,115.07,113.85,113.4,113.78,114.0,114.43,114.49,117.04,117.21,116.03,115.8,115.17,112.97,113.79,114.09,114.94,111.96,112.35,114.28,113.93,111.38,110.76,111.67,110.45,110.74
765,B,True,145.63,140.16,140.02,140.66,139.97,136.24,140.04,136.88,133.78,133.95,134.97,131.88,132.49,134.46,131.85,131.75,134.26,135.56,137.09,138.14,136.23,136.2,134.74,137.26,137.74,136.79,134.58,133.43,132.46,131.23,127.72,129.05,129.02,128.33,130.01,131.18,130.58,129.34,126.88,124.97,125.92,126.3,125.0,123.44,121.71
766,B,False,113.4,112.03,109.45,108.85,106.97,107.98,110.44,108.91,106.3,106.68,108.84,110.84,111.22,113.45,113.86,115.15,115.17,117.58,119.55,117.3,119.84,117.56,115.41,111.28,111.38,108.76,107.97,107.93,108.83,107.68,109.99,109.83,113.06,112.15,111.01,114.31,114.68,116.73,119.07,118.54,118.71,119.74,118.6,118.65,120.27
767,B,False,94.723,95.125,96.227,98.877,98.396,98.185,99.007,100.12,98.115,99.367,99.785,98.925,100.09,100.72,97.918,97.253,96.715,97.175,97.495,98.916,98.6,98.343,99.741,100.53,101.7,100.51,100.92,100.53,101.86,103.06,103.99,104.12,104.44,107.38,108.27,107.61,107.44,108.87,105.94,104.93,106.7,105.23,107.47,104.93,103.86
768,B,False,109.68,111.39,113.57,116.11,117.32,119.84,121.4,122.11,121.87,121.5,121.74,122.82,124.03,123.18,124.39,125.44,123.32,124.14,123.93,121.48,120.75,121.1,120.99,120.74,122.27,122.53,120.7,120.35,119.83,119.54,120.4,118.8,119.06,120.33,120.17,119.27,117.93,117.52,118.87,119.98,119.24,120.92,120.82,120.35,121.28
769,B,False,73.922,75.252,75.25,75.032,72.929,71.834,73.313,72.714,72.233,71.536,71.049,71.744,70.807,70.392,70.448,69.929,70.245,71.112,71.347,71.494,71.842,71.662,71.041,72.152,71.853,70.666,72.634,72.755,72.086,72.139,70.049,69.423,69.658,69.877,68.806,69.465,68.761,68.113,67.629,68.304,66.647,67.779,67.834,67.223,66.923
770,B,False,105.6,108.05,110.6,111.6,114.23,116.01,116.68,116.41,114.92,113.59,111.6,110.22,106.78,105.94,105.1,105.73,105.52,104.78,104.29,105.99,106.7,106.11,107.69,107.62,110.12,110.99,109.9,109.25,109.49,109.9,110.25,110.76,110.64,111.21,112.28,110.34,107.9,106.81,108.36,108.23,107.73,106.99,105.93,104.51,104.46
771,B,False,145.76,144.75,142.54,140.03,140.84,140.25,136.59,135.42,136.09,135.33,133.05,133.81,134.71,136.71,136.96,139.71,138.59,138.71,138.42,140.9,140.27,141.05,143.24,143.14,141.7,144.98,145.38,144.58,142.95,141.96,142.84,138.37,140.11,138.93,137.38,138.45,135.96,135.74,134.1,131.95,135.65,133.99,133.18,137.63,136.49
772,B,False,87.914,89.914,90.47,89.109,89.124,88.658,87.849,87.589,87.694,87.767,88.191,90.46,90.412,91.123,93.443,95.166,97.63,97.358,96.786,97.598,99.148,100.1,100.16,99.393,97.956,97.316,97.825,96.761,95.723,92.058,92.905,93.549,94.947,96.92,96.104,94.842,96.321,97.465,95.748,97.514,98.525,97.579,99.454,99.571,98.711
773,B,True,132.64,130.98,135.18,135.66,134.96,135.93,132.14,129.3,127.27,127.89,128.64,129.1,126.79,127.89,128.02,123.62,126.98,127.3,122.94,122.48,121.95,122.29,123.53,123.5,122.1,123.66,127.68,127.64,128.33,128.64,131.34,132.65,131.41,130.53,133.35,135.34,135.44,134.47,135.64,134.42,132.25,129.69,128.9,130.24,128.99
774,B,False,183.31,195.0,190.13,190.44,189.44,192.09,186.41,177.73,170.96,171.26,171.14,172.56,175.37,169.51,168.19,172.55,179.85,180.23,184.07,175.11,162.0,160.14,159.34,160.72,162.99,161.45,144.43,153.13,151.62,147.47,148.48,141.6,139.76,132.33,132.31,132.29,125.89,125.39,126.54,130.37,125.85,124.09,131.57,129.83,125.62
775,B,True,112.26,111.15,110.73,108.29,110.76,112.9,111.79,114.72,114.67,116.93,120.95,121.23,122.43,126.59,129.81,131.02,131.01,126.97,122.97,117.25,116.18,115.7,116.85,115.08,116.56,116.76,116.48,115.45,116.15,115.76,118.89,119.8,118.87,120.59,122.59,125.15,127.94,126.84,128.07,129.31,125.21,126.72,125.16,126.38,129.54
776,B,False,117.85,116.38,117.8,119.6,119.37,120.2,120.68,120.56,122.49,123.79,124.26,125.57,127.05,125.24,125.62,126.6,126.3,124.18,123.4,121.94,121.23,120.32,117.82,118.98,118.47,117.73,117.8,117.3,117.43,116.88,117.87,119.42,118.28,119.55,120.93,119.18,120.74,121.19,119.94,120.59,120.25,120.82,119.95,122.63,121.61
777,B,False,122.77,124.65,123.65,123.93,124.09,126.55,127.08,125.2,121.76,124.0,119.96,125.41,126.19,127.07,126.09,124.98,123.82,123.99,124.23,120.55,115.09,117.59,120.82,123.09,122.83,123.77,121.02,122.54,126.74,125.29,127.22,127.98,128.89,128.72,128.19,129.36,126.08,130.27,130.44,126.85,127.53,125.56,123.85,120.79,123.5
778,B,True,125.48,125.34,128.41,127.74,121.44,124.02,120.78,122.97,122.72,120.97,124.11,126.22,124.84,132.16,136.13,134.81,134.98,137.5,139.01,138.64,134.22,134.88,137.79,132.99,134.91,131.37,128.26,130.07,127.31,123.62,126.42,123.34,124.43,125.15,125.87,129.09,129.0,130.62,134.86,134.54,132.79,134.67,136.07,134.72,136.91
