,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45
426,M,True,1431.4,1428.3,1427.3,1434.0,1435.1,1443.8,1440.0,1437.2,1431.5,1435.8,1442.1,1437.9,1439.5,1442.6,1446.5,1447.7,1443.3,1444.3,1448.0,1444.0,1439.7,1446.2,1440.6,1446.6,1446.0,1445.5,1449.3,1450.8,1451.1,1455.8,1455.3,1463.2,1462.6,1469.0,1472.2,1476.2,1477.5,1471.8,1471.6,1470.6,1468.2,1471.3,1471.1,1469.0,1473.0
427,M,False,1410.7,1406.4,1400.4,1402.5,1406.0,1397.9,1394.0,1389.4,1387.6,1383.0,1391.4,1393.9,1392.5,1399.4,1402.5,1403.0,1407.8,1403.4,1401.6,1403.6,1397.0,1404.9,1404.1,1397.0,1397.1,1395.2,1378.6,1379.4,1375.3,1372.7,1367.3,1359.7,1369.9,1365.2,1366.9,1373.9,1366.0,1356.2,1354.8,1353.8,1355.7,1347.9,1346.8,1341.0,1339.3
428,M,False,1249.9,1270.6,1284.1,1309.4,1314.3,1322.5,1334.8,1332.4,1357.9,1361.9,1377.3,1401.4,1430.4,1455.5,1472.3,1483.3,1488.5,1518.0,1522.5,1544.9,1561.0,1590.4,1599.0,1603.1,1619.2,1630.7,1618.4,1615.0,1616.1,1630.2,1649.4,1647.6,1646.1,1636.8,1629.8,1619.0,1608.1,1605.1,1600.3,1599.9,1593.4,1572.2,1584.7,1582.6,1578.1
429,M,True,151.19,151.32,145.64,154.56,152.7,152.71,159.51,163.27,159.87,167.09,176.4,176.51,175.78,178.83,185.98,191.26,190.53,205.83,219.32,226.92,233.06,227.91,244.12,249.22,252.86,251.78,270.55,263.32,281.65,295.54,302.54,309.55,313.54,318.84,342.23,332.17,331.31,330.96,349.75,351.54,366.25,377.35,373.59,371.49,384.56
430,M,True,249.22,252.86,251.78,270.55,263.32,281.65,295.54,302.54,309.55,313.54,318.84,342.23,332.17,331.31,330.96,349.75,351.54,366.25,377.35,373.59,371.49,384.56,386.78,404.54,403.27,405.94,407.46,415.43,416.02,424.46,424.17,442.95,459.43,465.87,481.67,484.96,500.22,501.68,495.88,503.39,512.17,523.16,519.32,521.18,529.06
431,M,False,377.35,373.59,371.49,384.56,386.78,404.54,403.27,405.94,407.46,415.43,416.02,424.46,424.17,442.95,459.43,465.87,481.67,484.96,500.22,501.68,495.88,503.39,512.17,523.16,519.32,521.18,529.06,552.27,551.85,556.32,567.43,552.33,552.49,568.76,571.64,573.02,573.18,575.42,575.09,572.37,601.79,610.92,624.45,623.98,613.44
432,M,False,407.46,415.43,416.02,424.46,424.17,442.95,459.43,465.87,481.67,484.96,500.22,501.68,495.88,503.39,512.17,523.16,519.32,521.18,529.06,552.27,551.85,556.32,567.43,552.33,552.49,568.76,571.64,573.02,573.18,575.42,575.09,572.37,601.79,610.92,624.45,623.98,613.44,615.23,616.92,622.59,629.91,646.84,669.04,679.75,677.84
433,M,False,552.33,552.49,568.76,571.64,573.02,573.18,575.42,575.09,572.37,601.79,610.92,624.45,623.98,613.44,615.23,616.92,622.59,629.91,646.84,669.04,679.75,677.84,682.81,702.86,713.39,733.19,724.45,702.71,697.57,698.64,704.56,699.81,712.24,735.12,746.98,739.35,759.23,764.91,786.66,779.46,794.37,775.07,775.73,766.22,769.81
434,M,False,808.27,808.2,802.65,807.09,826.26,825.81,829.65,836.35,846.71,848.27,848.7,845.88,851.73,866.35,849.18,859.14,847.0,846.65,855.94,852.42,850.89,862.49,869.21,855.9,874.87,867.93,872.52,874.97,885.24,877.9,863.76,857.92,837.52,835.98,832.25,828.59,803.63,794.54,795.78,791.49,794.51,783.39,772.02,753.53,752.32
435,M,True,1241.2,1245.4,1245.5,1247.3,1251.7,1246.6,1245.2,1251.2,1243.3,1252.8,1255.6,1263.4,1262.4,1260.8,1259.3,1263.8,1266.9,1264.1,1260.1,1276.9,1281.0,1279.2,1283.4,1288.7,1294.1,1287.7,1287.9,1285.4,1279.9,1272.6,1274.1,1270.4,1270.6,1275.8,1280.5,1277.9,1266.6,1265.1,1266.5,1274.3,1272.1,1282.7,1282.8,1282.5,1281.1
436,M,False,1259.3,1263.8,1266.9,1264.1,1260.1,1276.9,1281.0,1279.2,1283.4,1288.7,1294.1,1287.7,1287.9,1285.4,1279.9,1272.6,1274.1,1270.4,1270.6,1275.8,1280.5,1277.9,1266.6,1265.1,1266.5,1274.3,1272.1,1282.7,1282.8,1282.5,1281.1,1277.7,1277.4,1285.0,1279.7,1288.7,1287.7,1296.0,1292.0,1302.6,1309.6,1314.8,1311.6,1319.6,1322.1
437,M,True,1631.6,1633.0,1637.8,1634.8,1633.7,1639.9,1632.4,1636.4,1635.3,1641.7,1635.1,1641.9,1651.8,1666.9,1661.8,1659.6,1665.0,1668.7,1650.8,1654.3,1654.7,1647.9,1657.7,1655.1,1662.9,1649.1,1656.8,1653.8,1657.0,1641.8,1643.1,1640.4,1631.1,1637.4,1634.1,1634.3,1632.3,1646.4,1635.7,1629.4,1620.3,1629.0,1615.8,1617.4,1618.2
438,M,False,1561.8,1557.1,1541.3,1547.6,1555.3,1546.6,1554.4,1566.2,1579.1,1553.3,1579.6,1571.5,1565.1,1571.6,1585.4,1586.2,1583.6,1608.4,1605.8,1595.7,1603.0,1618.4,1637.2,1645.3,1642.3,1644.3,1634.6,1634.8,1639.3,1612.3,1620.7,1627.7,1627.0,1622.8,1625.1,1619.6,1613.9,1612.0,1601.4,1592.0,1587.9,1584.4,1586.3,1588.9,1584.7
439,M,False,215.74,213.96,213.14,216.92,220.68,216.74,213.09,211.44,210.0,214.29,214.95,217.8,217.89,215.33,217.31,217.13,217.56,218.12,221.23,220.76,223.13,222.14,218.12,217.46,221.05,217.93,219.26,220.81,221.97,223.34,225.29,223.9,222.42,217.0,214.81,223.63,212.26,212.47,207.4,209.81,204.66,212.32,207.07,209.9,209.36
440,M,True,1854.4,1853.0,1852.1,1848.0,1851.1,1843.9,1848.0,1848.1,1849.2,1834.9,1828.3,1835.3,1829.4,1834.0,1840.7,1827.2,1828.0,1827.5,1829.3,1828.6,1831.0,1818.3,1825.5,1816.7,1826.6,1819.1,1819.0,1818.8,1818.0,1832.0,1842.7,1846.8,1846.4,1846.3,1858.3,1856.3,1848.8,1846.6,1854.9,1863.8,1870.3,1869.2,1868.6,1866.9,1875.6
441,M,False,1834.9,1835.3,1842.6,1844.1,1855.3,1858.9,1856.6,1847.9,1849.3,1847.2,1848.6,1846.4,1846.2,1841.2,1844.5,1848.9,1843.1,1844.5,1854.3,1856.8,1851.9,1857.3,1852.8,1850.2,1854.9,1860.2,1863.0,1867.0,1872.4,1869.9,1862.2,1856.6,1858.0,1861.4,1859.1,1866.5,1862.7,1864.1,1864.7,1855.9,1852.4,1854.2,1856.3,1859.8,1859.3
442,M,False,1856.6,1847.9,1849.3,1847.2,1848.6,1846.4,1846.2,1841.2,1844.5,1848.9,1843.1,1844.5,1854.3,1856.8,1851.9,1857.3,1852.8,1850.2,1854.9,1860.2,1863.0,1867.0,1872.4,1869.9,1862.2,1856.6,1858.0,1861.4,1859.1,1866.5,1862.7,1864.1,1864.7,1855.9,1852.4,1854.2,1856.3,1859.8,1859.3,1852.8,1855.8,1862.5,1864.3,1857.1,1863.5
443,M,True,1714.1,1728.6,1729.4,1720.0,1713.2,1719.1,1708.1,1696.8,1699.5,1697.9,1692.6,1695.8,1701.0,1706.9,1706.9,1692.5,1679.0,1678.8,1677.3,1676.2,1681.1,1681.1,1666.5,1665.7,1662.0,1667.0,1672.6,1665.0,1657.1,1650.5,1652.9,1647.2,1640.8,1641.7,1646.9,1640.5,1634.9,1628.0,1625.4,1620.3,1623.2,1617.9,1627.2,1615.9,1616.3
444,M,False,1615.9,1616.3,1610.4,1609.6,1605.2,1612.7,1620.7,1600.8,1602.7,1596.2,1588.9,1585.3,1580.7,1571.0,1573.8,1575.5,1578.8,1580.0,1576.1,1580.2,1571.9,1572.7,1577.1,1578.1,1576.8,1575.1,1569.1,1571.8,1571.4,1579.5,1569.5,1573.8,1565.3,1565.8,1570.4,1567.1,1572.8,1573.4,1563.7,1565.0,1557.1,1550.9,1550.0,1561.1,1547.2
445,M,False,1810.2,1811.4,1804.4,1803.3,1801.7,1794.8,1794.5,1795.7,1803.7,1803.5,1802.5,1801.0,1791.1,1794.4,1793.3,1788.7,1791.9,1791.0,1788.9,1785.0,1777.6,1785.9,1784.7,1784.1,1779.1,1777.5,1777.1,1776.2,1774.8,1772.7,1767.9,1775.5,1768.5,1762.0,1762.0,1761.1,1756.6,1759.8,1763.9,1770.3,1765.8,1766.8,1770.8,1760.7,1754.5
446,M,False,1755.9,1754.9,1754.2,1745.2,1738.9,1734.5,1731.5,1729.5,1729.6,1727.4,1728.8,1736.3,1727.9,1735.2,1734.6,1732.5,1736.1,1736.9,1730.6,1724.2,1722.7,1716.3,1724.1,1727.8,1721.7,1716.5,1714.4,1708.6,1710.6,1715.3,1700.2,1698.3,1694.8,1690.1,1691.4,1696.4,1685.8,1682.1,1690.6,1692.1,1697.9,1692.0,1690.3,1689.2,1682.4
447,M,False,387.77,381.3,372.6,373.27,362.02,367.17,366.93,373.17,362.26,371.25,376.17,389.53,388.32,390.35,380.16,387.72,395.5,408.25,408.72,408.74,418.55,422.45,420.17,430.34,433.96,434.84,435.51,436.2,444.93,451.05,445.21,449.41,449.57,446.34,447.6,444.07,437.07,432.98,434.78,417.25,434.43,441.89,451.68,451.95,449.27
448,M,True,375.76,375.84,378.0,378.21,385.59,389.55,400.0,404.06,409.7,406.45,417.05,430.27,429.96,427.85,433.78,436.03,441.84,452.31,471.22,471.45,468.64,458.3,464.67,482.78,486.4,488.96,483.63,491.92,503.43,510.09,529.59,535.37,540.92,554.55,552.89,549.38,555.09,557.61,568.34,570.97,569.38,571.11,576.16,581.31,588.18
449,M,False,642.43,650.27,644.36,660.68,663.48,662.78,643.98,663.84,670.56,678.05,682.68,690.49,697.11,697.78,702.63,708.1,715.49,710.61,718.91,730.72,733.92,724.91,725.76,729.25,735.95,737.83,747.96,759.72,757.45,768.15,761.38,760.19,768.61,775.99,778.19,786.7,781.44,784.2,778.91,786.84,786.85,788.87,791.01,788.6,784.03
450,M,True,1071.7,1072.5,1077.1,1080.3,1079.0,1085.1,1092.8,1106.2,1100.6,1102.5,1115.9,1135.5,1133.0,1127.6,1142.8,1143.5,1148.6,1160.4,1176.8,1201.9,1192.9,1201.9,1200.6,1214.1,1222.1,1223.7,1227.9,1227.9,1224.4,1230.7,1228.6,1246.6,1250.1,1261.4,1260.3,1261.3,1262.3,1265.4,1257.5,1261.7,1266.6,1255.5,1264.8,1269.4,1268.7
451,M,True,1257.5,1261.7,1266.6,1255.5,1264.8,1269.4,1268.7,1280.2,1291.1,1283.9,1283.9,1276.6,1279.0,1282.6,1278.0,1284.5,1276.0,1275.7,1284.8,1294.2,1293.6,1295.4,1295.1,1296.2,1304.4,1304.1,1318.7,1311.8,1327.0,1314.5,1310.8,1322.6,1330.3,1325.4,1338.3,1325.3,1322.4,1325.4,1327.6,1359.9,1346.2,1338.6,1328.1,1332.7,1333.0
452,M,False,1351.3,1346.0,1358.1,1350.1,1357.1,1357.9,1370.4,1382.4,1381.7,1380.0,1385.8,1386.9,1384.8,1379.4,1377.2,1383.5,1386.6,1386.7,1387.5,1387.3,1397.0,1404.3,1396.4,1409.9,1423.4,1418.0,1427.5,1426.9,1424.9,1423.1,1431.1,1431.9,1430.1,1438.7,1450.4,1460.9,1466.6,1467.0,1457.1,1456.3,1464.0,1473.3,1478.0,1478.7,1480.6
453,M,True,1514.9,1515.3,1518.0,1514.7,1531.2,1546.4,1538.8,1538.8,1535.7,1540.1,1543.0,1555.1,1559.1,1556.3,1560.7,1563.5,1568.9,1575.1,1579.2,1575.0,1571.6,1570.7,1574.0,1579.9,1582.9,1591.6,1595.7,1594.4,1605.5,1615.7,1620.6,1621.0,1628.9,1640.2,1649.3,1641.6,1649.0,1639.6,1646.9,1649.7,1651.6,1648.6,1647.0,1650.2,1662.7
454,M,False,1796.7,1798.5,1799.5,1810.2,1806.2,1798.7,1803.7,1812.4,1826.3,1821.5,1831.6,1841.0,1836.1,1839.7,1852.6,1841.5,1844.9,1857.3,1861.8,1862.7,1863.7,1874.4,1869.9,1880.8,1888.5,1893.9,1897.7,1908.1,1910.3,1902.0,1909.2,1920.5,1926.7,1932.4,1948.6,1935.8,1945.1,1940.8,1940.8,1946.8,1960.8,1952.1,1947.4,1956.3,1954.6
455,M,True,2198.4,2202.3,2197.9,2196.4,2200.2,2214.2,2212.5,2199.8,2207.5,2217.9,2218.0,2220.6,2219.7,2226.0,2226.8,2225.5,2224.0,2218.0,2215.3,2218.2,2212.2,2222.7,2223.5,2223.4,2220.8,2223.4,2221.4,2227.9,2236.3,2237.9,2239.1,2240.4,2235.5,2241.6,2251.7,2260.7,2267.7,2267.4,2266.6,2279.1,2276.5,2273.5,2285.5,2286.9,2295.4
456,M,False,2333.0,2331.0,2336.4,2340.2,2350.5,2353.4,2361.8,2356.8,2359.7,2358.8,2362.5,2360.6,2366.8,2367.6,2362.7,2365.3,2363.8,2358.2,2374.8,2383.7,2385.1,2372.0,2376.7,2375.3,2377.9,2373.9,2380.9,2375.2,2380.6,2385.7,2394.3,2395.9,2393.8,2397.2,2393.0,2395.2,2395.6,2395.5,2400.5,2404.9,2408.1,2413.4,2413.4,2424.7,2437.2
457,M,True,2248.8,2234.1,2226.2,2230.2,2226.1,2223.6,2218.3,2213.7,2207.2,2192.9,2196.4,2195.9,2199.0,2189.9,2197.6,2185.0,2186.2,2180.9,2188.8,2183.2,2178.9,2178.4,2183.1,2171.7,2162.7,2153.3,2148.3,2129.9,2128.2,2129.2,2127.9,2126.8,2115.7,2113.6,2111.9,2103.9,2092.0,2094.8,2084.9,2071.7,2080.9,2081.4,2080.0,2082.3,2072.7
458,M,False,2127.9,2126.8,2115.7,2113.6,2111.9,2103.9,2092.0,2094.8,2084.9,2071.7,2080.9,2081.4,2080.0,2082.3,2072.7,2056.0,2032.7,2038.2,2030.4,2025.9,2024.0,2023.2,2001.6,1992.1,1989.7,1984.0,1970.6,1977.1,1973.9,1963.0,1942.0,1944.7,1939.2,1922.4,1931.7,1922.6,1907.5,1911.0,1898.5,1898.2,1904.4,1899.4,1905.5,1916.1,1935.6
459,M,False,797.96,799.89,797.93,796.11,793.7,790.45,791.83,788.43,785.19,787.52,792.5,791.06,788.7,788.23,792.54,790.27,792.29,793.96,795.27,792.23,794.61,802.3,799.64,800.5,796.83,804.62,806.78,809.51,806.12,810.59,811.21,814.44,820.53,815.76,817.5,817.17,820.28,821.19,819.16,816.62,821.11,828.91,830.57,829.83,838.28
460,M,False,790.18,788.66,785.4,791.45,789.33,796.99,795.82,796.04,790.94,786.29,793.31,794.19,790.92,792.21,781.08,781.24,786.98,778.24,777.59,776.63,780.62,775.86,772.74,767.17,769.05,759.65,756.24,751.56,748.02,735.04,739.13,731.58,740.5,734.56,739.11,738.82,737.53,738.47,742.61,730.67,728.2,727.45,724.04,724.2,721.73
461,M,True,1085.8,1090.0,1092.0,1093.0,1085.3,1090.7,1086.9,1084.6,1086.3,1088.8,1090.9,1092.0,1088.6,1094.0,1089.7,1104.1,1109.5,1109.8,1116.9,1119.1,1121.4,1120.4,1128.2,1131.2,1136.0,1138.4,1135.1,1140.1,1143.2,1148.4,1153.3,1159.0,1156.9,1157.9,1164.2,1173.9,1180.4,1178.1,1182.6,1187.4,1190.5,1195.4,1198.4,1202.3,1205.9
462,M,True,1220.8,1208.2,1213.4,1221.6,1224.5,1221.8,1221.9,1227.7,1232.7,1231.9,1230.8,1230.7,1235.0,1231.5,1229.0,1231.3,1232.1,1230.4,1219.0,1223.4,1226.4,1231.7,1239.5,1238.6,1244.8,1242.1,1242.6,1240.6,1241.1,1241.6,1244.6,1240.2,1241.4,1241.1,1237.5,1235.0,1230.8,1233.7,1230.2,1233.0,1232.8,1243.4,1235.4,1234.3,1238.0
463,M,True,178.28,181.03,191.3,191.37,198.11,204.38,210.41,208.06,212.39,212.23,216.03,214.47,210.46,209.43,218.7,219.56,225.53,230.31,232.63,228.0,228.43,231.34,231.9,240.85,247.48,246.39,246.91,249.28,266.81,268.54,263.73,267.17,268.55,268.9,271.83,267.79,272.65,286.3,296.5,301.56,299.5,303.07,310.89,321.27,325.47
464,M,True,1239.0,1243.9,1252.2,1252.1,1255.7,1245.6,1250.2,1246.5,1249.1,1247.4,1247.1,1245.4,1244.4,1238.5,1236.1,1233.5,1235.6,1241.5,1238.5,1246.4,1246.0,1246.6,1251.7,1250.2,1265.1,1266.2,1272.3,1271.7,1272.1,1281.0,1287.5,1276.8,1279.4,1290.9,1290.1,1293.3,1300.7,1301.3,1302.0,1306.4,1308.9,1309.5,1313.7,1315.2,1321.4
465,M,True,1272.1,1281.0,1287.5,1276.8,1279.4,1290.9,1290.1,1293.3,1300.7,1301.3,1302.0,1306.4,1308.9,1309.5,1313.7,1315.2,1321.4,1317.2,1322.6,1327.5,1328.3,1326.1,1333.3,1335.1,1330.9,1326.0,1332.0,1336.1,1335.7,1336.3,1339.6,1342.6,1346.9,1339.5,1346.6,1342.3,1345.5,1341.5,1344.3,1339.1,1340.0,1342.4,1344.1,1340.5,1334.8
466,M,False,1301.3,1302.0,1306.4,1308.9,1309.5,1313.7,1315.2,1321.4,1317.2,1322.6,1327.5,1328.3,1326.1,1333.3,1335.1,1330.9,1326.0,1332.0,1336.1,1335.7,1336.3,1339.6,1342.6,1346.9,1339.5,1346.6,1342.3,1345.5,1341.5,1344.3,1339.1,1340.0,1342.4,1344.1,1340.5,1334.8,1332.9,1333.2,1335.6,1331.8,1331.9,1333.8,1339.0,1340.0,1340.0
467,M,True,664.16,672.68,673.59,662.25,677.73,679.85,681.73,677.69,682.26,694.94,687.81,690.86,689.28,705.73,709.04,710.9,708.04,711.86,710.69,711.32,714.21,716.63,725.76,726.47,727.52,728.04,726.34,725.97,719.27,717.11,725.42,717.29,718.19,731.32,728.1,731.79,720.27,733.23,722.93,726.37,721.1,727.14,707.11,700.43,702.18
468,M,True,1436.1,1436.1,1443.3,1451.7,1450.8,1455.3,1454.1,1461.8,1468.9,1467.5,1467.7,1478.2,1484.9,1484.6,1486.7,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1,1509.5,1518.4,1519.4,1518.0,1525.1,1532.1,1534.8,1528.5,1537.0,1532.8,1536.0,1537.1,1546.8,1554.6,1555.1,1560.8,1572.6,1571.2,1564.9,1571.4,1577.5,1584.1,1588.2
469,M,False,1461.8,1468.9,1467.5,1467.7,1478.2,1484.9,1484.6,1486.7,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1,1509.5,1518.4,1519.4,1518.0,1525.1,1532.1,1534.8,1528.5,1537.0,1532.8,1536.0,1537.1,1546.8,1554.6,1555.1,1560.8,1572.6,1571.2,1564.9,1571.4,1577.5,1584.1,1588.2,1590.2,1591.5,1590.0,1596.4,1599.9,1611.1,1612.0
470,M,False,689.28,705.73,709.04,710.9,708.04,711.86,710.69,711.32,714.21,716.63,725.76,726.47,727.52,728.04,726.34,725.97,719.27,717.11,725.42,717.29,718.19,731.32,728.1,731.79,720.27,733.23,722.93,726.37,721.1,727.14,707.11,700.43,702.18,711.52,709.24,709.62,714.77,719.35,726.05,714.96,719.99,713.95,716.92,712.05,702.1
471,M,False,1478.2,1484.9,1484.6,1486.7,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1,1509.5,1518.4,1519.4,1518.0,1525.1,1532.1,1534.8,1528.5,1537.0,1532.8,1536.0,1537.1,1546.8,1554.6,1555.1,1560.8,1572.6,1571.2,1564.9,1571.4,1577.5,1584.1,1588.2,1590.2,1591.5,1590.0,1596.4,1599.9,1611.1,1612.0,1616.4,1621.1,1612.2,1615.8
472,M,False,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1,1509.5,1518.4,1519.4,1518.0,1525.1,1532.1,1534.8,1528.5,1537.0,1532.8,1536.0,1537.1,1546.8,1554.6,1555.1,1560.8,1572.6,1571.2,1564.9,1571.4,1577.5,1584.1,1588.2,1590.2,1591.5,1590.0,1596.4,1599.9,1611.1,1612.0,1616.4,1621.1,1612.2,1615.8,1623.8,1629.8,1641.4,1645.1
473,M,False,719.27,717.11,725.42,717.29,718.19,731.32,728.1,731.79,720.27,733.23,722.93,726.37,721.1,727.14,707.11,700.43,702.18,711.52,709.24,709.62,714.77,719.35,726.05,714.96,719.99,713.95,716.92,712.05,702.1,698.18,704.15,691.69,687.15,689.35,693.53,693.61,697.53,702.25,706.73,712.56,719.26,702.4,706.48,704.97,709.1
474,M,True,1572.6,1571.2,1564.9,1571.4,1577.5,1584.1,1588.2,1590.2,1591.5,1590.0,1596.4,1599.9,1611.1,1612.0,1616.4,1621.1,1612.2,1615.8,1623.8,1629.8,1641.4,1645.1,1651.5,1658.9,1662.3,1667.8,1666.1,1669.4,1682.5,1673.1,1681.7,1681.6,1694.2,1693.7,1701.0,1708.3,1705.2,1696.0,1702.8,1701.0,1703.7,1706.7,1702.7,1699.6,1692.4
475,M,True,1706.7,1702.7,1699.6,1692.4,1689.6,1693.5,1696.5,1689.1,1691.6,1697.0,1697.8,1707.9,1699.8,1701.2,1704.0,1716.6,1733.7,1740.6,1729.9,1736.1,1739.4,1736.5,1736.0,1746.9,1751.0,1754.3,1745.1,1759.4,1770.5,1780.2,1781.8,1789.2,1792.9,1797.2,1810.6,1808.4,1815.9,1820.9,1823.4,1815.2,1825.7,1846.1,1853.8,1862.5,1862.4
476,M,False,1989.2,1989.8,1998.9,2000.0,2006.4,2006.4,2018.3,2009.8,1997.0,1999.9,2006.5,2007.7,2003.2,2006.7,2006.5,2014.3,2013.7,2020.7,2016.8,2019.9,2020.7,2024.0,2029.6,2034.4,2043.1,2052.0,2053.4,2052.5,2063.0,2069.4,2083.9,2091.3,2101.6,2110.1,2098.3,2104.8,2109.5,2092.4,2098.4,2105.2,2111.4,2102.8,2090.7,2093.6,2086.6
477,M,True,2006.7,2006.5,2014.3,2013.7,2020.7,2016.8,2019.9,2020.7,2024.0,2029.6,2034.4,2043.1,2052.0,2053.4,2052.5,2063.0,2069.4,2083.9,2091.3,2101.6,2110.1,2098.3,2104.8,2109.5,2092.4,2098.4,2105.2,2111.4,2102.8,2090.7,2093.6,2086.6,2096.5,2097.2,2086.5,2080.5,2079.1,2071.1,2071.8,2059.3,2061.4,2045.4,2058.5,2073.3,2060.7
478,M,True,1788.7,1802.0,1806.0,1808.9,1828.8,1818.8,1818.6,1831.3,1832.3,1841.2,1860.4,1884.0,1862.1,1863.8,1861.1,1864.4,1863.9,1861.1,1886.5,1889.4,1894.4,1900.3,1899.0,1905.3,1902.3,1900.5,1894.6,1888.5,1890.7,1889.6,1880.4,1877.6,1880.4,1887.6,1877.4,1887.6,1887.7,1878.4,1887.6,1897.0,1890.1,1890.7,1886.5,1864.4,1859.0
479,M,False,1800.5,1790.9,1781.6,1774.0,1773.2,1771.7,1783.7,1783.1,1794.1,1779.9,1788.0,1774.7,1788.8,1804.2,1810.0,1816.4,1813.3,1809.7,1804.7,1803.9,1790.1,1790.7,1805.0,1802.1,1815.4,1825.2,1816.7,1821.3,1804.8,1791.1,1806.5,1795.7,1801.4,1805.3,1808.4,1823.1,1821.7,1835.1,1809.6,1809.5,1816.4,1819.2,1835.6,1845.3,1848.4
480,M,False,1815.4,1825.2,1816.7,1821.3,1804.8,1791.1,1806.5,1795.7,1801.4,1805.3,1808.4,1823.1,1821.7,1835.1,1809.6,1809.5,1816.4,1819.2,1835.6,1845.3,1848.4,1846.7,1841.1,1833.0,1836.2,1844.3,1853.2,1856.6,1841.8,1826.1,1819.7,1817.6,1827.0,1830.6,1824.6,1816.4,1805.1,1813.9,1821.6,1824.0,1843.3,1823.3,1833.1,1844.0,1858.3
481,M,False,1189.4,1182.4,1193.1,1180.9,1199.4,1174.1,1160.0,1168.0,1143.0,1132.2,1123.5,1120.7,1082.6,1098.2,1086.6,1082.6,1056.2,1053.6,1031.6,1030.2,1008.7,991.24,971.62,965.61,942.51,928.27,896.99,880.71,859.89,836.51,827.99,802.7,789.29,772.99,764.31,741.23,717.12,686.6,667.9,650.12,644.81,611.42,594.9,572.79,571.31
482,M,True,713.56,720.43,718.66,730.66,732.09,732.14,738.79,743.57,746.73,748.63,754.86,758.23,758.12,752.23,754.63,753.99,763.55,754.74,753.2,749.34,757.11,768.24,778.14,782.24,771.7,778.89,772.45,777.5,784.8,793.71,790.86,798.17,796.6,793.26,804.36,810.39,812.55,813.84,819.67,833.81,833.57,848.52,837.12,838.98,850.81
483,M,False,804.36,810.39,812.55,813.84,819.67,833.81,833.57,848.52,837.12,838.98,850.81,861.32,860.5,866.68,865.83,865.99,867.92,869.21,870.67,869.66,862.44,860.06,863.86,868.44,879.19,883.92,886.95,890.39,884.75,899.59,903.38,889.84,894.49,895.43,898.8,898.88,900.63,913.05,912.35,917.18,917.71,922.67,928.87,938.11,946.97
484,M,True,79.798,85.508,86.295,91.185,84.318,87.767,85.396,87.931,87.364,88.593,87.36,89.097,88.486,85.729,84.465,83.556,84.603,84.443,82.45,81.452,79.331,81.507,83.671,84.812,83.964,82.536,83.551,83.747,85.363,87.449,83.757,86.586,84.666,85.703,80.871,77.182,78.912,82.865,82.6,86.722,80.299,81.31,82.167,82.196,80.824
485,M,False,86.295,91.185,84.318,87.767,85.396,87.931,87.364,88.593,87.36,89.097,88.486,85.729,84.465,83.556,84.603,84.443,82.45,81.452,79.331,81.507,83.671,84.812,83.964,82.536,83.551,83.747,85.363,87.449,83.757,86.586,84.666,85.703,80.871,77.182,78.912,82.865,82.6,86.722,80.299,81.31,82.167,82.196,80.824,83.981,85.801
486,M,False,1442.3,1464.7,1455.9,1455.4,1458.0,1463.5,1474.4,1459.0,1467.7,1465.9,1474.3,1474.7,1468.8,1482.9,1470.0,1479.3,1480.8,1492.0,1501.6,1493.7,1496.0,1494.5,1490.1,1475.7,1484.8,1477.9,1478.2,1473.7,1467.0,1473.9,1469.8,1471.8,1475.3,1481.5,1474.2,1483.0,1476.4,1489.8,1483.5,1488.3,1490.0,1502.5,1514.2,1517.6,1513.9
487,M,True,594.8,592.37,591.25,594.03,589.26,589.17,596.75,607.04,608.81,609.43,608.52,615.6,618.4,612.43,615.35,623.48,625.5,629.63,629.21,635.73,628.35,625.07,626.35,627.81,627.11,619.17,622.61,624.63,627.93,633.86,632.13,625.37,627.85,633.1,634.49,643.54,650.23,644.18,648.44,646.12,652.03,650.21,653.66,653.76,656.03
