,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45
954,B,False,60.054,38.98,39.673,53.847,45.606,61.409,67.289,68.54,74.534,52.937,52.186,74.979,72.975,74.479,51.779,75.218,77.693,52.995,55.531,55.429,54.695,54.584,73.119,70.168,72.889,74.622,76.181,52.547,52.569,55.737,71.617,70.751,73.131,59.626,63.058,77.518,66.513,59.394,62.806,64.358,65.809,59.846,63.672,59.785,55.743
955,B,False,74.904,75.175,75.446,76.183,76.38,77.072,77.584,77.283,77.674,78.218,77.221,77.451,77.644,76.924,76.041,75.402,75.406,74.803,74.34,73.124,74.223,73.655,74.324,74.813,75.317,75.266,75.821,77.098,78.042,78.199,78.39,78.328,77.778,79.236,78.685,78.613,78.604,78.206,78.353,77.333,77.674,77.648,78.102,77.866,76.874
956,B,False,164.0,163.92,155.13,173.77,159.25,155.87,155.68,154.9,163.8,152.87,156.41,158.15,160.84,154.83,157.7,154.98,158.83,161.81,163.39,163.94,165.52,158.89,162.55,156.48,160.52,155.86,154.76,155.91,169.36,151.85,158.21,152.8,155.45,157.69,154.7,158.51,157.75,163.31,160.95,150.69,153.84,156.93,160.63,156.73,155.51
957,B,False,98.61,99.429,99.954,99.377,99.496,98.823,98.726,97.702,97.894,96.676,96.375,96.504,95.019,95.694,94.89,95.782,96.695,97.961,99.546,100.49,102.75,102.39,103.87,103.96,103.85,102.4,101.1,101.69,98.43,98.175,97.168,96.493,96.703,96.577,97.156,95.746,95.366,95.549,96.48,96.739,95.732,96.145,99.027,98.909,98.428
958,B,True,119.47,118.69,118.68,119.42,121.73,120.46,120.07,120.04,120.42,118.92,120.1,121.09,121.15,122.42,121.83,122.57,122.64,124.9,124.76,124.49,124.03,123.91,123.72,123.75,124.23,122.19,121.43,123.0,121.58,122.04,122.76,122.93,124.54,122.17,123.21,124.55,126.37,128.0,128.87,128.48,128.97,128.34,128.73,129.86,133.6
959,B,False,56.817,56.025,58.736,58.071,57.055,57.369,60.927,58.662,57.565,56.143,56.621,57.482,58.618,54.631,58.207,59.089,56.583,56.105,55.908,55.417,54.974,53.992,55.271,55.094,55.656,55.393,54.393,55.009,53.976,55.028,56.731,56.765,56.735,57.147,58.058,57.424,57.499,56.427,56.544,55.523,56.81,56.921,58.053,58.53,58.848
960,B,False,65.445,65.99,66.543,66.654,67.268,67.787,67.727,68.076,68.282,68.642,69.25,70.476,70.406,69.695,69.404,69.426,68.406,68.896,68.317,67.702,68.17,68.184,68.624,68.687,69.261,69.589,68.893,69.58,70.675,71.42,71.626,72.601,71.982,72.891,72.933,72.884,74.054,72.89,73.374,73.472,73.533,72.122,72.426,71.943,71.011
961,B,False,120.43,121.14,119.79,120.39,117.91,119.53,119.92,121.48,121.02,117.37,117.82,115.85,116.15,115.42,116.18,116.49,115.49,116.3,115.04,115.05,114.54,114.11,115.66,117.05,117.99,116.53,116.62,118.31,120.09,116.51,116.99,118.6,117.6,119.76,120.03,121.33,122.54,121.13,121.26,120.35,119.53,120.47,119.67,118.48,118.0
962,B,False,119.95,119.59,117.77,87.963,119.48,119.0,119.91,119.86,119.44,119.69,121.28,119.48,121.11,121.34,119.82,118.23,120.16,120.54,123.62,125.49,125.23,124.74,125.92,124.14,123.64,123.57,121.72,120.85,119.65,120.26,119.18,118.51,117.96,118.95,118.24,119.23,118.83,84.338,119.22,117.71,118.16,119.45,119.41,119.95,120.14
963,B,True,108.58,110.49,110.81,110.47,113.18,113.73,115.63,116.01,117.22,116.53,116.18,114.42,112.5,110.94,109.09,107.83,107.98,109.99,108.72,109.53,107.9,107.52,107.44,108.22,107.81,107.08,107.57,109.11,108.69,109.59,110.34,110.53,110.97,109.95,109.03,108.17,110.21,108.18,107.33,107.81,107.66,108.0,108.3,110.08,109.39
964,B,True,68.806,65.606,68.299,72.192,76.583,71.052,68.442,78.135,74.522,69.848,73.479,69.189,70.311,73.918,64.344,70.149,69.08,70.265,71.348,65.855,69.506,68.324,68.025,69.737,71.358,71.278,76.685,77.241,65.458,77.099,75.104,75.939,75.256,77.365,73.115,73.563,77.725,73.254,64.184,58.927,61.319,66.48,77.748,67.25,66.734
965,B,False,112.7,111.02,110.45,109.71,109.11,106.77,104.72,105.21,105.27,104.93,103.52,105.93,105.33,104.52,106.52,106.65,108.79,110.88,111.01,113.49,115.23,115.6,115.14,114.6,116.05,114.43,112.97,110.78,111.55,108.52,107.49,106.5,106.87,103.85,104.6,104.65,105.59,103.1,103.9,103.85,103.54,102.87,104.65,104.15,102.11
966,B,False,102.88,104.08,103.39,103.4,104.05,103.8,103.89,105.84,106.88,106.75,106.47,106.09,106.75,109.35,108.2,109.69,111.81,113.44,114.37,115.38,116.7,119.0,120.9,122.05,120.8,120.62,119.9,119.85,119.98,117.4,113.82,115.12,112.59,112.03,110.86,111.0,110.46,109.79,110.97,110.96,109.02,108.7,109.89,111.14,111.45
967,B,False,127.01,126.1,126.52,129.19,129.56,128.81,130.61,128.63,133.66,135.42,135.92,136.52,136.85,139.62,139.37,139.93,140.37,139.76,139.94,139.68,139.96,141.61,140.25,138.16,138.95,138.27,137.59,137.2,137.75,139.36,137.66,134.8,134.72,136.03,136.56,135.9,135.88,135.71,135.63,133.85,134.41,136.02,138.76,138.29,139.79
968,B,True,94.986,97.179,99.645,101.49,102.23,101.14,99.683,98.371,97.334,96.639,100.79,103.37,107.33,109.13,108.79,111.2,113.12,116.38,118.17,117.19,119.28,117.55,120.8,119.91,117.9,121.38,120.93,116.96,116.83,120.49,120.38,118.92,115.43,113.93,118.31,117.24,118.61,113.84,115.09,115.43,115.68,114.77,111.83,112.5,108.78
969,B,True,151.98,138.62,150.38,143.7,146.88,124.23,118.33,109.38,110.66,117.56,118.04,121.51,119.78,116.44,116.19,113.45,112.29,118.1,121.6,123.31,121.93,128.19,126.69,126.94,129.27,132.01,134.31,127.56,131.38,132.07,128.75,127.08,134.32,131.34,132.3,135.48,128.52,129.92,129.23,127.43,127.55,128.31,124.03,123.51,121.67
970,B,True,63.89,65.232,64.24,63.882,64.119,64.591,63.014,62.802,62.576,59.759,59.313,61.212,61.85,60.461,60.854,58.285,56.366,58.943,57.348,58.58,55.393,57.3,55.123,57.4,57.684,57.66,55.974,56.246,56.327,54.611,56.745,57.349,57.857,56.269,55.758,55.26,58.971,57.966,55.129,57.765,54.699,54.169,52.894,53.351,51.603
971,B,True,151.21,167.74,173.71,178.37,195.37,185.05,181.49,182.21,173.39,169.0,138.59,146.64,135.13,141.7,136.84,142.22,137.34,152.7,148.04,150.91,139.93,136.85,138.41,135.89,136.08,135.63,129.71,132.63,145.23,155.57,160.56,161.06,159.52,157.75,161.97,161.23,157.67,163.56,161.6,160.24,160.31,168.53,164.06,167.3,157.55
972,B,False,106.83,106.62,107.26,106.87,106.4,107.21,92.323,106.29,106.07,105.34,104.63,103.51,103.42,103.57,102.85,103.15,103.18,103.8,104.21,104.45,104.39,104.12,103.77,104.47,105.07,105.67,106.46,106.48,107.39,107.55,107.86,108.06,107.28,106.86,107.19,106.66,107.73,107.16,108.25,107.92,107.2,107.56,107.43,107.41,107.6
973,B,False,146.66,144.58,142.65,138.52,136.22,137.18,134.35,130.7,129.1,127.61,128.43,128.91,131.58,132.94,130.21,126.84,127.66,127.67,130.56,132.5,135.36,137.35,133.48,135.17,140.06,135.19,138.1,134.58,134.43,136.8,128.09,131.72,133.96,136.39,132.05,129.73,128.39,127.25,126.21,127.89,125.75,121.2,120.24,118.91,117.61
974,B,False,125.36,123.84,124.11,122.66,123.82,124.42,122.87,124.42,124.7,125.4,127.23,125.18,123.88,125.37,123.34,122.87,123.18,123.65,124.58,123.74,124.65,122.7,123.34,122.37,123.02,121.71,121.56,123.0,120.24,121.77,121.71,124.09,126.0,127.17,128.49,129.5,129.93,130.17,128.82,131.09,131.83,130.88,130.94,130.85,129.97
975,B,False,78.257,77.682,79.783,75.745,76.985,72.066,75.975,70.987,71.314,78.319,76.827,74.956,81.723,77.378,72.254,79.794,78.015,72.74,70.531,69.971,69.649,69.329,72.811,77.056,73.873,72.478,75.194,74.983,76.729,77.157,77.52,78.074,78.48,76.835,77.126,76.824,77.775,77.337,75.173,76.56,75.975,76.742,76.388,77.454,79.463
976,B,True,70.439,69.93,69.806,70.062,68.736,68.864,69.802,68.475,68.107,68.916,70.957,70.393,71.013,71.226,71.751,72.092,71.961,72.132,72.123,72.077,71.169,71.235,71.419,71.425,71.411,72.202,72.662,72.725,72.904,73.763,74.651,75.384,75.402,75.747,75.109,75.74,76.92,78.214,78.775,79.085,79.858,80.486,81.129,80.905,79.901
977,B,True,64.737,76.388,110.91,48.377,99.825,102.49,90.956,45.465,103.3,46.08,44.089,45.355,44.535,44.475,43.836,98.166,91.298,104.34,43.567,46.597,54.572,59.575,45.384,96.276,57.215,50.212,62.718,94.228,86.606,63.481,71.654,87.226,62.794,64.415,55.127,59.106,61.92,63.649,76.595,56.577,59.752,54.957,65.019,69.031,61.367
978,B,False,116.3,114.37,112.43,109.9,111.21,114.09,115.49,118.37,122.63,128.85,133.72,137.18,136.13,136.67,135.86,133.14,131.5,128.13,123.57,119.31,116.54,113.65,112.53,113.62,114.05,113.56,115.1,115.38,117.77,118.89,119.35,121.25,122.23,124.06,124.67,125.77,126.35,124.11,123.73,124.81,124.92,125.29,125.59,126.32,125.29
979,B,False,69.226,68.762,68.886,68.993,69.976,69.937,71.212,71.511,72.286,72.191,71.549,71.362,71.429,70.9,70.426,70.64,70.568,70.867,69.841,69.419,69.69,69.572,69.669,69.034,69.244,69.554,68.823,69.007,69.651,69.664,70.255,70.39,70.633,71.561,71.723,72.474,72.379,72.879,73.038,72.527,72.879,74.16,74.057,74.071,74.664
980,B,False,71.853,68.901,68.436,68.563,69.369,68.956,70.772,69.647,69.044,68.761,66.056,70.235,70.265,65.409,64.331,64.059,60.127,64.616,65.89,66.046,64.972,68.388,62.092,62.256,61.777,61.528,60.698,62.131,61.686,65.209,60.714,63.394,65.791,58.871,61.0,63.542,65.88,67.507,61.769,61.773,66.058,68.016,58.497,57.84,59.281
981,B,False,99.835,100.26,99.455,97.915,96.223,94.817,94.367,92.722,90.968,90.251,89.97,89.642,90.844,88.799,88.704,87.905,87.511,86.84,85.952,85.052,84.263,84.517,85.287,85.994,86.969,86.888,87.208,88.023,89.156,90.268,90.584,90.873,91.32,93.793,95.336,95.489,94.897,94.56,94.059,93.088,91.42,91.778,89.924,90.195,88.704
982,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.812,127.14,97.401,49.035,61.632,26.608,74.032,39.05,45.613,49.756,55.341,43.127,51.773,65.74,50.401,42.503,47.978,54.7,54.207,59.101,54.325,48.392,55.872,50.042,49.871,49.752,45.091,46.053,45.521,47.222,44.981,45.561,44.083,43.248,44.955,45.832,47.764,47.192
983,B,False,120.51,123.57,119.76,124.23,123.44,127.28,130.28,126.3,126.99,122.8,120.81,117.9,117.04,111.37,108.98,106.98,115.58,116.61,118.6,120.93,122.04,121.03,124.21,125.48,124.26,125.35,130.54,127.07,126.32,128.7,130.79,125.71,128.67,125.37,126.07,123.35,119.53,122.23,121.28,120.07,121.26,119.58,117.9,120.41,117.55
984,B,False,116.25,118.37,116.68,116.13,118.31,118.05,118.02,116.58,115.63,112.65,112.03,109.05,107.15,108.59,108.78,107.95,108.73,108.57,107.72,106.94,107.3,108.93,107.76,108.55,110.24,109.4,109.92,111.34,111.7,111.5,111.34,111.15,110.29,109.26,108.52,109.32,109.39,109.93,110.1,109.74,108.35,108.2,107.54,107.06,106.75
985,B,True,106.31,106.8,105.99,104.5,105.85,107.18,106.98,108.94,110.98,112.66,114.55,114.08,113.22,112.54,114.79,113.73,111.3,109.98,108.5,109.37,108.74,107.75,106.77,106.22,108.21,107.39,106.97,107.27,107.04,108.79,108.34,108.22,107.5,107.04,106.46,109.22,109.92,111.08,110.83,111.09,109.15,111.42,110.01,110.52,112.08
986,B,False,98.558,96.755,94.473,95.701,99.925,96.227,100.28,101.05,99.819,101.85,106.52,105.4,103.8,108.0,108.11,107.96,103.1,103.18,102.22,106.1,105.26,104.53,105.02,107.23,108.23,108.48,107.42,105.23,108.26,109.69,111.46,110.64,110.51,110.77,105.14,106.84,107.75,110.16,111.91,111.5,107.16,105.93,110.21,110.91,112.25
987,B,False,114.32,112.1,110.54,111.11,111.27,110.52,110.86,112.14,111.2,112.94,112.33,114.37,116.34,117.1,117.76,117.19,118.23,118.55,118.41,120.56,123.17,122.24,121.66,122.81,123.6,122.2,121.33,121.05,122.05,123.09,123.77,122.77,123.19,122.25,122.47,122.17,119.05,118.22,117.53,119.42,119.09,115.91,114.62,115.47,113.6
988,B,False,53.743,56.343,54.445,55.187,53.218,55.517,65.405,53.065,53.451,53.43,54.058,51.636,50.27,53.643,54.813,56.313,52.749,53.566,53.809,51.105,52.492,50.341,50.362,51.523,50.477,53.34,52.542,53.456,56.955,54.363,55.05,51.428,54.201,65.08,53.649,54.917,57.24,55.271,55.586,53.389,58.098,58.757,55.773,56.34,56.095
989,B,False,130.83,136.04,139.48,156.18,143.7,159.76,170.62,170.2,174.52,184.96,135.02,179.34,182.55,176.19,182.75,180.5,164.41,173.28,169.54,171.35,170.93,172.37,172.4,169.62,165.2,174.4,162.45,155.0,163.02,165.97,160.25,163.14,146.08,150.03,147.66,158.9,163.11,157.99,153.36,174.92,171.13,173.6,170.84,175.57,181.08
990,B,False,62.284,60.709,63.708,62.496,62.021,63.53,69.483,64.566,65.091,69.723,64.151,65.03,63.322,63.365,68.088,68.504,67.638,70.407,67.716,75.952,65.876,67.83,68.254,72.526,66.743,72.427,70.776,63.823,69.154,71.049,72.852,72.337,67.213,75.669,72.909,73.731,69.864,63.422,65.098,60.844,75.85,65.417,64.295,62.048,69.223
991,B,False,129.05,130.2,132.98,129.68,131.87,129.07,130.54,131.92,129.82,131.65,131.47,134.32,134.0,132.39,131.54,131.66,131.45,132.17,132.79,131.66,134.32,132.19,135.02,134.46,132.78,132.18,130.28,130.47,128.0,128.14,126.53,126.2,124.45,124.21,123.72,123.72,123.46,124.45,125.38,124.12,128.0,128.74,128.63,131.48,133.31
992,B,False,119.07,119.0,117.45,116.38,116.66,115.17,116.78,118.76,118.29,116.64,114.87,116.58,115.91,115.82,114.9,117.75,116.01,117.76,116.8,117.9,116.28,114.87,116.54,116.42,116.19,117.04,117.51,119.84,118.58,119.06,121.38,121.59,121.81,123.56,121.84,121.1,121.85,121.04,122.45,122.6,120.25,119.98,118.8,118.55,118.83
993,B,True,129.37,128.08,129.11,128.79,130.93,129.28,130.28,131.6,134.3,139.03,138.05,140.92,137.81,138.29,139.17,137.5,140.25,141.51,138.08,141.88,143.39,147.93,147.68,147.86,144.86,148.62,145.56,147.36,145.44,149.3,145.65,144.77,145.66,141.29,137.76,137.7,129.62,125.48,125.34,123.88,123.76,122.08,125.26,122.57,124.51
994,B,False,120.11,121.29,121.56,122.61,121.85,122.49,123.78,123.3,123.98,124.49,125.22,124.71,124.62,125.42,125.25,125.38,125.0,124.84,122.12,123.17,124.52,123.75,123.33,122.64,121.02,121.62,121.1,119.16,119.76,119.81,118.4,117.91,119.24,118.1,117.65,118.98,118.89,119.74,119.26,119.85,121.5,122.08,122.81,123.02,123.51
995,B,False,88.917,90.046,90.459,90.831,91.792,92.165,91.604,91.618,91.852,92.271,91.896,90.785,90.594,89.924,89.711,89.967,89.452,89.17,89.062,88.603,89.366,89.72,89.365,90.191,90.07,90.295,90.29,90.343,90.06,90.078,89.564,89.514,88.166,89.261,88.899,89.069,90.321,89.793,89.829,90.479,90.884,90.805,90.666,91.033,91.877
996,B,False,135.5,131.73,133.08,131.94,132.36,127.89,126.77,128.15,125.0,124.17,123.94,123.93,126.53,128.2,130.48,132.81,131.4,135.1,136.9,136.49,140.09,143.43,143.36,145.22,143.69,142.44,141.59,142.14,140.55,140.3,140.4,135.26,136.77,136.8,135.92,137.53,135.09,135.27,131.34,134.49,132.62,133.04,135.77,132.77,132.88
997,B,True,78.934,78.729,79.791,78.479,79.018,79.716,80.122,79.17,79.857,80.957,80.077,80.478,80.004,80.762,80.061,80.555,81.387,81.499,80.669,80.51,80.025,79.318,78.316,77.853,78.34,78.328,78.207,77.782,78.016,77.983,78.075,77.428,76.301,75.885,76.503,77.365,77.595,77.277,77.47,77.75,77.909,77.781,79.262,79.155,79.614
998,B,False,85.383,86.442,88.37,88.899,89.648,89.934,90.744,90.171,88.47,88.4,89.586,89.34,89.591,89.68,89.767,89.016,89.208,88.208,87.551,87.197,87.803,85.91,85.903,86.091,86.57,85.895,85.477,85.153,84.988,85.55,85.843,85.132,85.398,85.967,86.349,88.369,87.255,86.827,87.202,86.377,87.081,87.95,88.106,87.754,85.854
999,B,False,64.33,65.089,62.869,63.617,63.715,63.226,63.314,63.197,62.154,60.63,61.355,61.583,62.414,63.454,64.405,63.169,63.744,62.594,62.969,62.855,63.281,62.481,61.818,62.06,60.72,61.186,60.709,60.816,61.231,62.464,62.131,62.533,62.929,62.312,62.154,62.868,63.779,61.293,62.71,61.52,61.807,62.493,60.95,61.103,62.693
1000,B,False,70.339,71.61,72.663,72.773,72.611,73.893,73.774,74.056,74.248,74.972,75.281,75.496,74.393,74.751,74.323,73.924,75.012,75.226,74.835,74.615,74.635,74.297,73.9,73.102,73.402,72.525,73.349,73.571,73.686,73.816,74.063,74.567,74.384,74.541,76.022,75.791,75.628,75.375,76.103,76.088,75.641,76.273,76.994,75.571,76.665
1001,B,False,75.1,75.669,75.414,76.731,76.429,75.74,75.363,75.14,75.654,76.633,78.794,78.389,78.497,79.894,79.221,79.671,81.822,82.662,83.99,83.952,84.246,86.074,85.794,85.845,86.377,84.849,85.56,85.088,84.699,85.539,85.058,83.207,82.657,82.523,81.887,81.659,80.977,81.264,81.547,81.37,81.681,81.813,81.154,83.52,83.896
1002,B,False,63.121,63.522,63.76,65.441,65.707,65.559,66.808,66.812,66.786,68.272,70.543,67.036,68.064,66.245,66.829,66.164,67.162,66.163,65.957,67.924,68.257,67.583,69.777,70.68,71.28,69.547,70.28,70.899,68.426,68.759,70.161,68.091,66.428,67.837,68.113,67.251,67.051,66.792,66.207,65.628,64.312,64.296,65.488,66.542,66.839
1003,B,False,116.54,116.57,115.15,115.65,115.06,116.05,116.51,116.5,117.96,118.12,118.66,118.92,120.96,123.41,121.31,122.41,121.36,119.85,119.19,117.87,116.88,116.5,116.18,114.52,112.69,111.42,111.57,111.55,110.84,109.54,107.17,107.03,106.68,107.28,109.97,109.54,109.44,109.66,109.23,108.22,106.93,107.77,108.13,108.47,109.68
1004,B,False,99.923,100.82,100.03,100.02,101.03,101.14,100.66,100.31,101.12,100.86,100.84,101.09,100.51,100.57,100.76,100.35,99.825,98.05,98.953,99.956,100.37,100.12,101.12,101.38,100.12,100.47,99.899,99.951,99.311,99.157,99.389,98.745,98.185,97.11,96.822,96.669,95.454,94.891,94.555,93.904,94.268,93.745,92.915,92.117,90.754
1005,B,True,107.03,107.32,108.59,110.1,109.49,112.08,113.1,114.91,116.27,117.9,118.28,120.37,120.23,121.46,121.15,122.36,122.98,122.83,122.0,123.07,123.8,123.47,124.76,124.53,123.67,123.89,122.24,123.04,121.7,122.56,121.63,121.61,122.89,122.01,121.62,121.26,119.91,119.04,118.7,117.85,116.46,116.65,115.92,116.48,115.29
1006,B,False,105.28,104.43,104.4,103.5,103.33,102.75,102.0,101.79,101.7,102.64,103.11,102.75,103.41,103.31,102.98,102.83,104.0,104.41,104.88,103.38,102.78,102.72,103.13,102.92,103.93,103.33,103.45,104.06,103.49,102.95,102.93,103.9,103.97,104.09,105.08,104.33,104.8,106.67,106.02,107.29,107.34,106.65,106.73,107.28,107.84
1007,B,False,147.78,151.01,155.81,159.78,157.68,158.15,154.67,156.88,153.16,152.13,148.5,146.33,147.44,143.42,147.74,151.17,150.45,147.22,147.6,149.8,149.42,145.15,142.65,140.63,137.89,134.34,132.03,127.15,133.81,133.46,134.23,132.34,132.41,139.2,137.48,133.89,135.94,132.89,132.65,133.47,135.91,138.47,140.21,140.44,138.56
1008,B,True,106.87,108.09,108.39,108.9,108.03,107.93,109.63,111.94,110.51,109.88,108.53,108.82,109.46,107.15,106.51,105.0,105.3,105.17,102.84,101.09,100.51,99.837,100.42,98.424,98.699,99.609,98.519,98.673,97.344,96.952,96.571,97.359,95.239,93.533,94.696,92.65,96.236,95.314,97.928,98.331,99.256,98.982,99.778,101.89,103.41
1009,B,False,124.08,121.71,122.13,121.25,122.78,122.93,121.2,122.05,122.32,119.92,120.78,120.91,122.42,121.27,119.94,121.3,120.93,123.6,124.79,126.29,125.07,125.02,126.66,125.03,126.52,123.46,123.53,122.78,122.39,118.49,116.83,114.89,117.81,120.1,121.67,117.89,117.71,117.85,119.21,119.16,119.33,120.65,121.57,123.04,123.77
1010,B,True,51.9,52.359,51.536,51.304,51.28,50.478,49.953,49.259,49.257,48.463,49.39,48.736,49.216,48.307,49.262,48.617,47.729,48.523,48.625,48.823,49.077,49.081,49.206,49.036,49.16,48.799,49.062,49.848,48.253,48.795,48.295,47.214,46.976,46.866,46.521,46.189,45.272,45.573,45.525,45.093,44.564,45.333,44.938,45.14,45.022
1011,B,False,120.0,120.13,120.41,122.66,123.21,122.79,125.1,125.59,127.67,127.75,128.43,127.52,128.14,125.26,125.05,121.24,118.96,115.6,113.89,112.05,112.15,112.58,112.52,112.52,111.14,110.19,110.57,110.9,114.47,115.38,116.64,118.65,120.28,119.06,116.38,116.16,114.59,111.37,108.48,106.82,106.19,104.15,103.69,103.53,103.85
1012,B,False,68.313,69.706,68.727,68.014,68.802,67.148,66.976,68.439,66.367,64.87,62.746,63.278,63.011,61.477,61.173,61.032,61.646,66.226,59.939,61.698,60.13,61.887,61.509,64.497,63.303,65.229,65.801,69.172,71.208,71.118,66.031,65.825,67.6,66.177,66.791,66.299,66.922,64.256,65.46,60.996,66.62,61.564,68.29,68.314,58.631
1013,B,False,105.4,106.52,105.95,106.2,104.67,104.35,105.37,104.07,104.91,105.59,105.74,103.48,103.34,105.11,103.97,103.63,104.41,104.63,105.58,106.71,103.48,104.57,104.54,104.29,105.33,105.87,105.85,106.25,107.72,108.29,108.14,107.76,108.78,109.48,109.4,112.23,111.22,113.85,113.04,114.79,114.68,114.17,114.55,113.93,113.43
1014,B,False,70.997,70.356,67.516,69.998,71.466,68.45,67.706,67.315,67.579,81.502,79.498,66.453,78.031,68.009,68.255,79.223,67.967,67.69,79.12,77.843,77.824,67.294,66.227,65.408,66.034,67.997,80.781,80.111,73.488,72.092,72.118,74.293,71.597,72.628,71.797,70.952,70.756,71.548,71.541,70.102,70.317,70.303,69.818,69.285,67.598
1015,B,False,76.739,77.049,76.533,76.776,76.837,76.824,77.282,76.841,77.126,77.01,76.166,75.78,75.904,76.216,76.203,76.9,76.142,75.456,75.674,75.329,75.272,74.661,75.093,75.44,76.01,76.118,77.389,77.457,77.177,77.288,77.142,77.817,77.945,77.153,77.48,77.002,76.038,76.02,75.796,76.109,75.641,74.006,74.635,73.641,73.046
1016,B,True,67.154,67.896,65.763,65.973,67.188,67.122,68.137,67.578,67.093,67.615,68.084,68.248,68.474,68.049,71.657,68.259,67.871,70.57,70.686,64.255,64.68,63.388,63.73,61.629,68.608,63.052,63.296,62.353,63.693,63.319,62.486,63.159,64.405,70.525,66.187,70.708,66.04,64.148,69.871,64.856,67.386,66.006,65.003,68.802,69.465
1017,B,True,116.98,118.26,119.37,120.2,121.12,121.44,123.09,123.79,122.45,122.48,123.38,123.51,122.36,121.89,120.03,117.28,115.64,114.88,112.78,112.98,112.13,112.89,111.58,112.95,113.12,113.69,112.42,113.12,112.94,114.05,113.57,113.77,114.7,115.67,115.39,114.76,115.29,114.95,114.95,113.48,115.98,114.85,114.25,114.46,113.49
1018,B,False,54.867,54.483,54.938,55.9,56.172,57.141,57.929,57.701,57.942,57.809,58.045,57.748,56.889,56.884,56.648,56.0,56.185,56.9,56.075,56.709,57.018,57.449,56.708,56.823,57.295,56.73,57.509,58.049,58.391,57.827,57.828,57.236,58.305,57.821,58.064,58.253,58.635,58.81,59.458,59.562,60.098,60.002,60.427,60.914,61.211
1019,B,False,78.37,78.417,77.969,78.044,78.868,78.916,80.172,81.276,81.306,83.334,83.323,83.994,85.479,86.32,87.297,88.961,90.524,91.241,91.441,90.992,91.826,91.762,92.218,91.511,91.304,90.936,91.267,89.505,89.042,88.654,87.041,87.722,88.374,87.549,86.444,86.918,88.321,88.349,87.629,88.214,88.312,87.739,88.705,89.893,89.634
1020,B,False,111.86,112.42,112.19,111.82,111.51,111.77,111.0,109.01,109.28,109.15,109.29,108.64,107.37,107.66,106.81,107.29,107.42,107.91,107.86,107.82,106.77,107.97,108.82,108.89,109.34,110.25,110.32,111.54,112.48,112.71,112.59,113.25,112.7,112.38,112.65,113.52,112.83,111.71,111.04,110.24,110.02,109.59,108.92,110.05,109.27
1021,B,False,106.42,108.65,111.75,115.97,119.36,119.37,119.8,121.18,120.51,117.3,115.94,113.18,111.12,110.05,107.3,105.32,104.83,104.29,105.0,104.08,105.73,105.74,106.08,108.49,110.43,108.26,109.15,109.0,111.22,110.5,111.58,110.87,109.69,111.69,112.4,111.94,113.03,111.18,108.64,109.11,108.26,108.14,107.75,107.29,108.93
