,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65
1378,B,False,57.474,61.844,58.164,62.819,52.125,56.719,59.949,65.081,65.555,73.332,62.232,64.957,64.414,72.599,72.645,74.293,75.571,80.524,95.143,84.368,80.609,88.197,92.017,81.556,73.228,85.78,90.805,87.83,77.57,86.108,88.275,90.427,86.306,87.233,84.885,89.659,96.261,96.674,115.25,115.56,114.33,107.19,112.2,112.9,111.4,109.95,102.01,103.53,108.91,114.34,112.67,115.21,119.43,126.99,146.1,138.81,141.75,138.75,131.65,130.92,132.47,121.62,125.62,129.06,130.06
1379,B,False,25.511,21.684,19.856,17.255,11.176,21.38,20.703,19.962,25.136,22.565,24.024,12.8,18.644,17.109,15.311,9.0157,9.9525,16.649,11.745,15.618,20.929,4.0152,7.5896,11.681,16.955,21.831,11.184,7.9956,17.135,20.224,15.455,13.295,13.68,14.428,13.247,11.964,9.3763,12.033,6.9819,3.1956,14.061,12.433,17.212,13.945,16.336,4.4849,1.9286,1.9252,9.2455,2.9062,0.55944,16.769,14.365,6.2172,6.6886,1.1019,4.3569,3.0749,4.7999,5.4977,3.2314,9.5197,15.287,1.2422,10.771
1380,B,False,11.185,16.39,15.602,7.7765,7.0336,10.608,17.106,16.236,20.693,15.345,18.131,26.052,21.26,22.418,19.625,11.806,17.803,11.425,16.584,4.643,2.4577,1.4821,4.7324,6.7431,10.016,17.66,13.619,30.46,33.632,33.1,30.949,28.108,30.666,39.421,40.028,41.665,35.141,37.697,37.369,41.98,37.888,27.052,31.895,34.698,40.594,44.092,43.779,43.785,42.852,41.27,47.226,34.312,40.756,46.56,46.639,49.272,50.869,50.874,52.412,53.273,53.657,56.035,57.341,60.819,58.631
1381,B,False,23.586,18.565,21.06,16.211,19.475,17.438,20.237,25.004,20.211,23.655,25.896,27.374,31.422,29.399,31.638,35.995,28.728,27.051,26.542,28.958,29.475,26.912,28.964,28.958,26.54,25.552,25.449,28.83,24.393,24.626,23.333,23.019,21.723,21.925,21.997,21.561,20.041,21.265,21.21,21.062,22.492,22.578,25.106,28.218,31.966,30.702,28.507,32.692,24.598,24.699,25.123,22.553,24.189,24.719,19.586,19.469,19.295,17.399,16.174,17.046,16.604,13.991,12.757,12.214,13.159
1382,B,False,0.80171,0.62484,1.2492,1.3698,2.1525,2.0393,3.4533,0.0066988,5.88,2.8257,1.5242,0.065043,2.0084,4.5749,6.3929,2.5224,1.3543,4.8049,1.0916,3.1697,7.2721,11.611,6.4032,13.019,11.546,15.035,5.1598,3.0722,1.8396,1.4021,1.6238,6.245,1.2606,5.3221,4.0514,0.30021,0.91228,6.4604,0.34899,2.3614,1.098,7.3753,5.3098,5.1229,7.1219,3.5839,2.4982,2.3239,4.8119,13.249,7.9882,9.1484,1.2803,8.4416,8.2265,1.8392,7.6187,3.5069,5.1617,0.90712,2.9856,3.2504,6.4086,3.8897,2.7676
1383,B,False,3.2508,1.7263,3.7019,5.7879,9.751,12.177,9.8667,15.223,12.367,11.117,12.757,4.1612,15.758,16.083,15.29,15.21,9.5194,17.664,6.4417,13.626,9.0151,10.084,17.534,5.679,12.86,21.475,16.333,14.98,14.9,20.8,19.201,16.885,18.843,18.203,20.462,16.096,15.385,13.031,7.7546,8.2017,1.3017,6.697,5.6225,7.0235,6.8735,8.8967,12.954,4.5515,8.1175,5.3569,5.268,14.847,12.778,7.2979,6.8617,10.071,10.122,10.911,11.498,13.568,15.634,11.752,13.183,13.105,14.449
1384,B,False,29.944,27.345,25.124,36.279,25.985,14.713,23.399,19.863,27.806,22.152,23.631,25.796,24.389,16.262,21.743,19.312,27.031,33.58,33.837,37.437,39.976,39.576,32.947,43.824,49.544,53.264,47.628,57.935,49.202,51.898,53.474,47.789,51.328,64.578,69.274,67.633,72.844,64.484,76.343,76.553,67.593,64.01,50.56,55.769,61.531,52.083,50.644,47.942,49.873,49.237,41.075,47.205,44.552,49.111,39.866,48.518,45.033,45.42,46.937,45.395,51.912,49.677,52.748,57.255,62.91
1385,B,False,26.642,27.589,26.111,28.377,26.424,27.76,27.669,26.213,27.518,27.362,28.326,26.556,27.839,26.435,27.121,25.612,24.254,27.362,28.038,26.36,26.235,25.348,26.593,28.073,26.33,27.041,28.801,26.885,29.026,29.32,26.886,25.414,25.298,24.204,29.015,26.626,25.79,26.057,26.547,25.315,24.846,25.734,25.366,26.784,24.087,24.233,23.887,24.323,27.173,25.049,27.368,25.894,26.058,24.117,26.324,26.296,21.828,21.622,26.17,26.761,26.938,28.448,25.606,25.151,28.775
1386,B,False,19.086,20.764,21.921,19.244,21.847,16.611,4.5706,10.083,9.2769,22.913,21.167,15.248,12.802,5.357,14.231,10.006,8.4008,13.048,12.604,6.71,8.5877,1.1079,5.4491,5.8344,6.2001,0.057,8.3668,7.9722,8.6836,6.0249,4.7437,4.4258,5.3992,0.58738,3.0417,0.1383,21.317,3.1589,11.432,3.1778,3.6915,14.534,16.529,17.68,15.686,9.6831,9.4512,13.058,14.528,18.464,17.039,17.538,15.606,21.544,16.812,11.745,18.938,21.331,22.612,23.904,9.735,12.572,7.9356,13.39,9.1449
1387,B,False,99.292,91.119,93.66,88.65,94.233,88.186,89.593,82.917,79.63,76.583,79.197,79.098,76.103,66.875,70.058,70.815,70.337,67.388,65.73,65.453,66.241,57.266,61.826,62.616,62.53,62.464,53.012,54.75,52.595,49.714,44.946,41.682,49.53,43.839,42.912,42.913,44.2,48.944,49.354,54.613,43.337,51.958,59.173,48.762,61.866,65.598,63.692,70.557,68.364,69.147,67.396,63.744,64.26,60.68,64.593,64.695,62.159,62.279,57.408,49.918,50.024,48.731,51.997,53.399,50.942
1388,B,False,76.431,72.138,81.746,79.566,76.774,88.128,76.34,84.762,87.463,79.955,84.787,82.615,91.996,96.28,87.607,86.221,77.777,71.564,67.783,73.853,71.184,67.788,72.409,90.733,83.803,82.161,72.877,82.962,83.148,79.528,84.674,84.874,92.608,92.07,92.891,98.733,103.81,90.601,89.296,91.515,78.55,85.615,86.744,88.604,81.662,74.318,68.837,69.156,66.077,60.474,45.674,59.995,56.867,51.431,58.216,50.305,45.495,56.889,56.072,63.031,73.744,55.717,61.465,61.203,63.607
1389,B,False,27.779,27.207,30.28,26.853,24.744,31.354,27.389,16.447,29.359,23.632,31.318,18.819,11.039,4.3634,17.276,10.852,17.543,15.924,13.078,4.3182,8.2916,4.1938,1.9168,0.70108,3.1581,2.7231,2.5765,0.51295,3.5691,0.01974,17.398,6.6419,3.3536,1.1768,12.028,13.834,12.271,11.56,5.7338,14.179,8.8862,13.971,11.644,9.3047,15.876,18.081,14.674,15.697,23.073,9.0115,8.8228,4.8217,8.2118,13.563,6.1842,4.2083,14.411,15.362,17.156,18.897,10.482,10.719,3.7634,5.2461,0.85678
1390,B,False,1.2174,1.9765,15.0,13.242,16.031,20.082,24.646,20.596,14.923,13.858,10.272,10.882,14.69,4.4351,1.4556,1.6183,4.8284,0.25427,4.5039,0.50521,0.22763,1.0406,1.0667,1.3375,0.74677,0.058823,2.7152,1.448,3.5536,2.5184,1.0983,1.7545,2.7201,5.0918,7.623,9.278,11.549,12.779,10.742,11.742,13.177,10.859,0.9741,2.6957,2.1704,0.93681,1.665,0.32941,4.8475,5.6445,3.2826,6.3206,11.151,9.8021,2.4837,4.5372,6.2794,7.9075,5.6302,0.75728,3.3867,0.76628,11.112,6.6181,9.5667
1391,B,False,33.344,22.499,22.65,23.12,28.182,34.201,19.96,19.577,26.625,21.679,20.24,20.635,19.889,22.431,20.599,23.309,20.653,25.723,23.693,19.699,23.277,29.063,21.666,20.929,23.739,20.662,22.128,30.991,29.006,32.071,31.25,30.449,31.773,27.119,34.163,32.008,41.765,30.667,28.576,28.966,31.584,29.759,33.804,40.779,33.564,38.902,37.938,51.778,53.488,47.344,42.675,47.982,45.35,43.586,53.054,39.361,52.001,59.753,59.388,59.491,57.595,57.354,45.866,47.755,52.106
1392,B,False,18.777,18.962,25.383,21.171,27.343,25.256,25.599,29.882,36.74,40.366,39.917,41.233,44.193,49.216,56.457,55.566,49.742,53.355,41.876,53.0,52.693,50.224,53.112,48.902,48.316,52.692,49.33,44.708,42.353,35.321,23.04,29.366,19.016,27.575,17.545,17.692,22.024,16.83,11.688,27.645,13.672,8.837,10.773,13.429,14.211,15.263,16.179,15.301,34.913,37.485,28.138,27.835,24.172,21.533,17.899,12.882,15.859,10.832,1.4218,2.1531,6.9888,12.732,2.8746,2.3753,8.7645
1393,B,False,27.654,37.528,31.715,26.643,39.902,36.622,41.501,45.06,44.965,55.279,51.869,53.266,56.211,50.939,62.103,59.827,58.509,51.468,50.063,44.658,52.608,52.472,49.97,48.936,41.387,45.166,44.975,44.579,39.844,51.785,52.302,53.608,55.132,51.067,44.299,42.864,40.669,39.245,39.197,36.637,15.982,19.923,26.247,32.261,27.251,28.711,31.26,27.77,36.606,29.57,40.485,23.688,28.282,30.497,32.48,26.672,23.131,36.806,27.196,24.423,29.687,33.956,19.288,31.881,28.862
1394,B,False,13.947,1.9128,6.9328,10.593,4.9321,6.2755,7.8038,18.963,13.474,16.478,9.9689,10.814,10.047,9.0402,13.53,12.136,11.581,8.5155,7.757,9.4521,18.103,11.299,21.546,17.782,10.41,17.372,26.115,17.146,14.72,18.002,15.757,14.973,5.0428,8.672,9.7944,5.7468,12.802,4.3878,10.606,7.1638,9.2199,1.2424,2.642,8.4841,4.345,5.0467,7.3626,1.1062,10.85,11.643,8.3062,7.7255,3.9569,2.1369,0.95783,2.0891,4.9988,10.243,10.266,5.188,10.866,20.564,11.192,21.755,21.255
1395,B,False,7.6888,0.27861,1.8942,2.7156,1.6832,4.3238,6.9045,5.5573,1.7753,2.5032,3.8651,5.5093,7.6545,6.0963,5.3328,6.2782,0.92038,2.0963,0.30427,2.5009,1.0119,0.29505,4.7477,1.3153,2.5284,4.6789,0.41669,3.8853,2.4132,2.1119,4.1938,10.363,9.6226,2.8487,2.6735,2.2187,4.0737,7.3504,8.9824,3.0171,7.1958,1.703,2.9541,6.7929,3.1424,9.2381,3.0286,1.6946,9.592,9.2255,5.745,4.3867,10.245,2.7956,5.3923,2.2872,3.0631,4.673,2.6307,7.3873,5.1286,2.3467,4.8007,2.0741,6.1619
1396,B,False,6.9677,9.3842,8.4743,7.4823,1.593,6.0248,5.0576,7.8728,4.8493,4.5732,1.3354,6.8879,8.8107,13.392,9.535,19.945,21.609,11.259,21.785,20.439,11.375,7.3536,15.615,13.425,18.69,22.623,24.319,28.636,31.765,35.457,24.89,30.842,41.288,18.828,24.95,29.558,35.138,27.717,33.417,31.744,36.69,41.134,37.544,39.81,38.037,37.34,63.254,64.254,45.611,57.362,52.156,46.159,30.684,25.187,38.65,44.692,5.1313,31.911,42.195,50.989,40.016,21.714,69.27,79.283,79.169
1397,B,False,34.141,29.6,31.747,37.245,32.447,34.648,36.318,36.812,36.988,39.441,26.138,34.515,31.714,43.874,36.036,26.682,27.103,33.146,23.559,26.863,24.92,28.732,22.902,23.69,21.77,17.912,12.783,21.595,19.775,23.573,11.144,10.591,9.941,13.039,16.141,17.588,19.707,20.005,28.331,23.501,25.53,22.42,14.924,15.321,21.534,10.856,8.2822,7.0799,8.0939,15.631,16.732,15.724,16.657,11.76,16.202,12.05,17.096,17.742,22.819,11.722,12.671,11.339,9.6315,9.8553,10.202
1398,B,False,22.801,24.446,23.353,21.417,34.274,41.195,52.234,49.068,53.186,35.114,41.852,44.097,39.836,30.514,36.867,16.188,18.12,13.634,5.1664,1.1388,0.18488,1.5152,1.8099,1.352,2.9738,0.21365,13.439,0.37772,5.2541,19.407,21.929,16.912,19.349,21.96,22.861,13.897,17.524,26.174,20.229,33.339,19.969,19.915,27.148,9.3913,11.992,5.2082,4.8255,6.4697,0.57492,2.1641,8.658,14.911,11.401,12.908,0.57758,5.0685,0.61977,8.9942,1.3176,5.1858,14.808,6.1097,4.2215,1.5683,12.234
1399,B,False,21.786,24.7,18.329,13.918,19.158,20.289,13.588,18.995,15.12,17.283,19.63,22.915,25.213,23.028,23.144,20.3,22.257,23.525,23.981,20.789,25.268,23.985,20.359,19.989,17.653,19.04,17.491,14.147,12.994,10.366,18.177,12.035,19.602,17.168,20.517,14.318,13.715,10.213,12.515,18.766,15.784,9.7199,12.319,9.9637,11.704,14.937,15.263,19.988,20.136,16.421,18.956,16.635,19.475,12.736,7.7084,8.6226,4.3006,10.372,5.8769,1.8919,7.3529,0.8588,6.2124,5.9349,3.3933
1400,B,False,44.056,41.411,43.144,40.374,51.782,47.063,47.228,48.853,45.878,43.847,47.318,41.089,34.451,36.928,32.003,48.336,38.934,38.116,42.109,39.244,49.116,37.45,33.846,24.079,11.733,20.305,16.48,15.58,13.889,19.437,17.233,21.234,23.847,22.147,22.136,18.969,26.642,26.611,28.762,23.181,16.457,25.7,21.957,14.226,27.199,25.685,29.82,30.028,39.179,32.737,26.295,28.515,27.165,20.655,33.985,26.529,23.05,27.326,33.913,26.991,26.463,24.372,27.579,31.176,33.28
1401,B,False,7.828,5.9203,4.5579,6.1107,7.1361,9.221,7.627,4.2591,4.8108,0.18314,4.9411,2.8032,0.039835,4.7279,3.6656,4.2766,4.9968,6.4541,7.0314,3.9038,6.78,1.5855,7.6597,0.8347,2.3228,3.7749,3.6854,5.5983,9.5391,8.6736,7.8846,4.7332,9.8779,3.4322,6.7423,5.7128,7.0547,6.5651,4.9277,4.7694,3.3481,6.7123,1.357,6.1269,4.202,5.6742,7.6665,10.177,9.536,7.0056,12.765,11.953,9.3205,13.258,14.398,10.678,11.889,21.223,16.67,12.112,5.8125,9.1215,11.103,8.3234,5.2075
1402,B,False,100.77,96.684,92.17,98.139,94.347,91.2,88.513,89.598,86.334,79.81,78.312,80.672,79.93,85.307,81.729,76.088,75.471,77.503,81.639,83.518,83.483,89.541,86.497,90.746,94.497,94.047,99.241,93.812,94.437,94.825,99.34,102.66,93.469,94.734,93.269,98.219,96.998,96.476,89.56,91.676,98.053,103.08,105.66,106.63,112.07,109.81,109.54,107.76,104.78,105.67,105.19,103.21,102.93,108.25,103.66,95.098,106.75,102.68,98.346,110.58,103.11,106.85,98.683,93.452,88.345
1403,B,False,46.116,43.7,46.327,46.53,41.401,41.134,50.328,39.228,31.153,28.017,36.724,25.05,23.009,25.755,28.34,29.12,29.043,28.352,32.989,37.636,38.014,43.624,42.959,33.724,20.229,16.881,16.601,13.008,12.336,15.704,20.35,19.24,14.858,6.8694,8.1976,22.601,22.299,24.557,29.968,8.1816,28.544,31.657,29.512,34.025,41.05,38.102,34.983,25.213,23.761,16.509,17.143,14.909,34.124,42.121,40.788,34.827,19.735,26.929,42.545,21.074,22.908,30.285,33.031,22.184,1.0365
1404,B,False,28.495,19.718,28.063,46.709,42.646,37.854,28.821,30.478,24.456,28.005,26.389,26.65,33.374,29.562,24.896,19.788,27.122,28.204,27.521,26.871,20.556,26.456,25.599,28.81,24.62,22.112,23.628,32.635,30.393,31.646,23.581,25.71,28.541,36.499,28.823,35.117,33.328,32.593,29.715,45.672,41.421,25.832,33.616,22.079,19.756,23.623,22.997,20.408,11.884,16.288,18.334,16.522,13.448,20.278,9.7431,11.877,16.543,17.145,18.654,21.299,19.473,24.121,19.928,15.195,20.929
1405,B,False,0.0,0.0,0.02031,0.024389,0.1411,1.007,0.4948,3.1426,3.1163,5.2299,9.0536,10.393,2.53,4.5449,9.3728,15.515,8.4671,3.0586,13.841,9.118,9.597,10.081,10.253,15.395,9.6253,2.0556,0.77089,15.884,5.8953,2.7659,6.1613,49.701,4.3951,18.437,5.3702,1.5361,3.0115,3.2388,45.483,1.8152,32.828,4.052,9.7584,17.875,3.1875,3.355,5.7935,15.395,28.046,3.2763,19.456,8.0878,12.207,6.7928,1.4717,3.4099,2.0888,3.5765,10.867,3.7779,15.381,7.8599,19.449,5.1766,5.3617
1406,B,False,19.064,15.642,20.032,11.647,0.92141,9.6629,16.192,21.751,15.624,12.788,12.766,17.813,22.408,17.899,16.798,20.422,31.521,26.6,31.74,27.459,26.082,27.331,30.573,29.138,29.226,39.987,27.691,12.651,30.509,35.593,34.475,19.252,22.854,19.728,21.008,21.23,23.348,7.9307,4.1108,6.1968,3.9528,8.9153,14.779,11.717,22.432,16.869,20.976,29.212,29.627,23.798,20.884,28.498,35.487,21.727,16.881,30.373,26.326,36.905,47.444,55.74,63.944,53.542,42.387,27.673,42.592
1407,B,False,15.705,14.938,14.625,19.788,27.135,25.375,26.231,29.464,27.926,28.827,31.737,29.695,29.398,25.784,21.002,20.455,16.487,18.371,16.022,19.24,20.666,13.93,12.912,17.767,17.865,19.198,18.433,22.402,22.035,23.447,22.736,25.687,25.469,16.927,14.428,16.171,6.9122,9.9549,3.3604,1.6459,4.8815,1.9509,0.78719,1.8675,4.4912,2.0423,2.4314,7.5271,6.3444,5.4169,9.3436,14.5,19.156,18.57,18.151,9.6255,11.752,6.5324,6.4981,3.2034,2.2997,10.23,9.3363,6.1009,9.6505
1408,B,False,81.661,95.13,81.638,90.746,91.076,105.79,107.65,95.806,96.229,103.62,87.094,88.427,87.31,84.708,81.132,72.771,80.384,75.169,79.1,81.589,73.623,66.616,57.775,51.472,62.68,58.404,61.057,61.061,57.369,54.325,55.486,48.659,43.05,41.846,36.197,36.044,44.604,43.539,44.115,46.751,45.439,42.535,50.714,60.026,60.766,55.339,44.858,50.046,51.425,41.276,38.841,38.916,29.797,29.126,39.732,40.993,35.006,38.845,34.608,41.433,31.045,44.063,36.775,35.225,33.916
1409,B,False,3.014,3.0113,6.2676,1.351,5.6752,1.8499,3.1735,1.3371,4.5551,4.7009,3.963,1.8769,4.7186,4.6945,5.4395,4.2804,3.4211,3.8044,5.0036,1.218,2.3032,2.727,9.5306e-05,0.31818,0.82944,0.055143,0.34039,1.2199,4.4684,1.3189,0.71523,2.6985,1.5467,1.9646,0.33656,4.3527,3.2638,4.9025,1.6771,7.216,1.8901,4.1496,2.5142,0.55771,6.0399,3.4362,7.8409,4.0563,1.6307,0.32038,6.7344,5.5495,6.9793,4.6497,8.2952,9.3503,7.6539,5.5774,1.4389,6.0957,10.185,6.4288,8.4443,6.3236,11.353
1410,B,False,1.3133,2.1543,1.939,0.9672,2.2608,6.8345,5.8175,5.2914,6.7559,4.8088,1.7923,5.4689,5.7465,2.2073,5.2682,6.0985,2.395,6.2302,4.0189,5.5184,3.2189,1.9754,5.6841,7.2369,5.9707,0.33655,0.93065,0.59831,2.0217,1.519,4.3965,3.8974,4.8453,6.3432,8.4854,4.1618,7.5008,5.6493,4.2652,3.574,2.5661,1.7689,0.47179,2.74,2.6346,2.3484,2.9274,1.0702,4.234,3.331,3.7555,1.5183,3.7023,1.9407,2.5486,2.0502,1.8806,0.1008,2.6712,1.5245,3.2433,2.5232,2.2083,2.7498,6.3391
1411,B,False,20.63,17.72,17.142,22.562,20.137,18.264,19.537,17.821,15.68,15.12,13.505,14.047,13.457,12.148,10.167,8.2963,9.917,12.839,8.093,10.388,9.4655,8.4067,7.6842,7.9589,11.371,11.185,8.3515,9.5251,7.5706,7.2269,9.8634,8.4909,5.3304,4.6025,7.0415,11.276,11.01,9.9303,10.942,10.204,7.9625,6.7753,10.474,8.6279,10.987,10.569,9.8893,11.881,12.64,10.553,11.66,6.1017,7.1155,9.1582,14.065,11.045,11.22,10.021,10.252,8.596,9.8103,11.949,12.205,13.561,9.7632
1412,B,False,29.638,28.572,35.23,35.783,43.712,34.854,34.723,34.199,31.225,19.022,16.589,4.3388,9.9702,7.1863,0.78048,7.4237,0.4114,10.783,1.3503,7.2731,0.63298,3.7608,5.4667,14.829,26.62,20.907,2.9091,19.772,26.504,30.2,31.775,17.106,26.663,16.244,14.651,23.272,14.965,14.241,36.607,38.281,32.255,28.338,33.057,30.807,34.216,39.957,31.575,44.212,41.243,39.6,45.073,44.128,40.896,40.383,49.78,41.882,54.887,76.988,71.499,77.727,79.93,80.401,88.552,90.177,76.505
1413,B,False,30.003,20.189,18.042,20.213,22.945,34.722,27.804,20.348,17.39,15.849,34.409,28.812,46.559,72.802,41.728,65.442,54.054,22.872,7.1687,15.069,22.532,12.029,18.372,19.676,5.636,11.644,29.99,25.387,25.153,27.837,33.831,54.394,26.533,27.1,32.357,15.525,29.704,55.82,60.187,23.863,37.152,48.845,2.4882,11.221,0.86286,5.7273,25.714,7.3795,9.8748,15.484,16.748,13.549,20.768,34.035,26.748,21.274,32.623,23.297,22.53,32.92,41.913,33.318,39.027,34.972,47.146
1414,B,False,71.136,67.865,56.85,60.467,59.5,59.375,56.734,62.204,49.687,51.493,56.277,54.771,50.578,56.394,55.923,56.747,49.829,58.503,61.979,65.563,68.984,60.916,60.686,63.835,66.609,59.954,62.274,62.531,69.873,66.404,72.545,66.788,79.679,74.03,80.482,80.168,76.844,68.37,72.643,67.368,75.017,63.706,67.512,73.554,72.313,58.113,65.134,67.98,68.635,67.136,73.856,65.118,56.988,60.126,53.965,54.022,46.06,50.532,61.89,61.571,65.297,64.675,65.865,57.368,63.622
1415,B,False,0.39387,1.9278,5.0723,6.7867,6.6895,0.70711,5.1787,2.2024,1.7758,0.97544,2.3116,2.8255,0.91742,1.1977,3.1205,7.5941,5.2909,10.715,3.2072,8.5043,3.9428,4.7621,3.3194,0.33697,2.2463,1.4828,5.7678,7.3294,4.7342,4.6132,1.6608,7.4584,5.4778,6.5524,7.0551,7.7841,7.9603,3.9789,7.0567,6.7741,7.7917,8.4923,6.8225,9.9357,10.243,20.289,17.311,17.655,20.829,13.196,11.799,10.048,13.937,7.9096,7.9921,4.3495,4.5785,8.5955,11.665,11.099,13.726,10.672,12.338,10.316,14.513
1416,B,False,38.098,48.317,37.421,41.14,38.559,40.54,34.879,34.152,33.765,31.387,32.233,34.068,39.412,35.743,42.169,38.595,38.596,35.305,24.076,25.245,35.304,35.885,34.777,31.411,34.908,34.786,28.657,22.261,27.226,24.413,21.965,29.861,36.056,23.396,26.929,34.024,37.507,49.458,63.203,60.527,54.432,54.258,55.443,54.577,46.705,46.735,52.609,43.269,49.067,47.613,55.061,54.124,58.335,60.873,67.081,74.094,73.583,76.771,84.826,74.111,79.525,76.429,72.658,66.347,69.344
1417,B,False,12.487,7.8054,9.9313,6.8,8.492,9.2116,7.9675,13.301,8.3316,8.2884,8.4587,8.7747,13.071,13.355,9.0087,9.2998,6.4588,5.0179,4.9863,1.9948,3.1109,2.677,7.4557,3.9542,3.4608,2.9345,3.256,5.0662,7.8943,7.6539,10.258,4.1974,2.4354,0.99899,0.54814,3.6417,1.2643,2.5512,2.2414,1.3219,9.0429,7.1254,5.8633,10.775,14.445,14.201,13.971,10.985,16.558,16.492,19.301,17.177,15.09,14.883,19.049,17.887,15.037,20.641,15.637,9.3892,15.039,5.2276,5.9134,7.7851,7.794
1418,B,False,91.543,93.606,93.545,94.976,99.436,109.16,97.87,93.111,94.824,106.33,85.985,103.41,103.18,103.77,102.53,107.67,109.99,98.692,80.538,71.445,63.022,67.161,54.702,52.931,62.455,59.946,64.792,89.533,49.252,46.636,47.912,43.811,40.75,55.745,64.472,69.709,73.732,64.306,68.621,60.338,80.414,73.356,81.179,77.071,78.471,75.96,74.022,81.664,84.455,84.803,87.623,85.198,94.151,103.36,103.62,97.741,103.72,102.95,94.303,103.18,111.15,103.26,116.69,129.35,126.32
1419,B,False,38.775,37.626,49.723,42.276,41.657,41.906,45.999,40.212,37.847,34.614,37.087,30.23,38.392,38.767,39.614,38.567,35.454,33.339,30.407,37.085,49.529,44.775,45.507,49.114,44.728,38.45,37.153,31.123,34.179,33.092,26.967,32.272,31.175,32.31,35.755,36.379,25.156,28.623,36.431,31.097,20.861,26.367,41.941,42.058,36.859,41.027,48.376,47.763,47.309,43.293,51.574,54.008,50.024,53.792,48.91,51.831,58.276,58.734,63.893,56.752,54.464,52.769,48.023,53.363,51.369
1420,B,False,69.882,73.981,73.002,67.74,68.352,64.011,68.327,64.975,65.134,69.518,65.681,61.178,53.515,53.349,51.335,46.015,47.729,51.975,54.613,49.503,60.341,57.707,58.625,55.905,52.018,49.947,53.309,47.762,49.662,55.191,53.915,57.21,45.407,48.002,48.695,52.971,52.817,51.179,51.038,46.939,54.95,53.462,54.45,51.738,47.359,41.085,40.959,46.624,40.065,41.66,45.943,42.662,45.242,47.271,49.234,51.673,58.848,55.154,55.746,47.738,53.671,43.051,46.856,64.042,65.344
1421,B,False,3.4699,4.3007,1.8089,3.1879,3.0893,6.3236,4.8878,4.1947,5.0027,7.8343,8.1762,4.7622,3.2356,2.4301,7.0646,4.3992,8.3627,8.151,8.4624,9.6489,8.0702,8.2964,9.8435,8.202,8.5675,5.5812,4.6331,3.8224,5.1261,7.4541,7.7533,20.182,24.453,30.442,32.217,34.351,36.056,31.699,38.24,40.396,40.422,39.566,33.666,37.332,45.407,42.815,33.063,34.536,31.811,32.365,30.802,20.581,28.578,13.968,9.7961,6.2707,1.7552,3.3311,12.897,24.704,7.3642,1.27,4.7768,2.3881,3.129
1422,B,False,15.853,3.6417,6.3766,4.8866,5.7714,0.4483,8.2712,11.496,8.8336,0.3667,1.4344,11.39,12.977,4.5548,2.996,16.656,10.954,10.272,14.781,25.744,30.193,24.221,33.449,23.74,29.316,27.988,37.518,36.165,29.524,36.768,31.98,30.198,29.138,22.304,22.243,22.222,24.93,16.54,4.8401,6.0186,7.2069,6.6791,18.707,20.308,23.516,28.722,32.391,27.445,25.71,36.871,36.814,41.665,37.933,47.985,41.86,44.499,42.032,39.943,39.997,31.368,43.205,44.206,49.62,45.968,49.154
1423,B,False,15.307,15.5,14.58,10.853,6.3517,6.3993,7.4814,3.7873,5.0171,9.6333,13.812,10.363,4.7789,8.5751,8.466,7.477,6.6851,6.8913,5.0433,0.69915,3.8485,6.512,6.392,7.4494,1.9933,3.0704,2.9027,0.64426,18.721,8.5972,11.446,11.1,15.397,6.9157,6.7259,12.89,5.3434,7.4567,7.4928,6.9677,9.3842,8.4743,7.4823,1.593,6.0248,5.0576,7.8728,4.8493,4.5732,1.3354,6.8879,8.8107,13.392,9.535,19.945,21.609,11.259,21.785,20.439,11.375,7.3536,15.615,13.425,18.69,22.623
