,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25,MEANJZH_26,MEANJZH_27,MEANJZH_28,MEANJZH_29,MEANJZH_30,MEANJZH_31,MEANJZH_32,MEANJZH_33,MEANJZH_34,MEANJZH_35,MEANJZH_36,MEANJZH_37,MEANJZH_38,MEANJZH_39,MEANJZH_40,MEANJZH_41,MEANJZH_42,MEANJZH_43,MEANJZH_44,MEANJZH_45,MEANJZH_46,MEANJZH_47,MEANJZH_48,MEANJZH_49,MEANJZH_50,MEANJZH_51,MEANJZH_52,MEANJZH_53,MEANJZH_54,MEANJZH_55,MEANJZH_56,MEANJZH_57,MEANJZH_58,MEANJZH_59,MEANJZH_60
443,M,False,-0.01222,-0.0090288,-0.009242,-0.0061351,-0.010983,-0.011332,-0.011819,-0.013149,-0.0071213,-0.0011373,0.00044738,-0.0037586,-0.0031181,-0.00070524,-0.0036961,-0.00014437,-0.0033231,-0.0015045,-0.003926,-0.0055914,-0.0064476,-0.0046896,-0.003493,-0.0053246,-0.0058397,-0.0058741,-0.0050245,-0.0051926,-0.005201,-0.0055185,-0.0052833,-0.005339,-0.0057081,-0.0051189,-0.0083692,-0.0059731,-0.0060556,-0.0064827,-0.0022562,-0.0026854,-0.0074404,-0.0068587,-0.0077135,-0.01052,-0.0091973,-0.015592,-0.01445,-0.0081792,-0.016029,-0.0011443,-0.017545,-0.0033231,-0.0086875,-0.0050548,-0.010725,-0.0044474,0.00057879,-0.0066554,-0.0052645,-0.011492
444,M,True,0.0088617,0.0087823,0.008457,0.0088159,0.0083402,0.0087079,0.0086346,0.0085408,0.0081772,0.0082564,0.0086684,0.0084648,0.0088467,0.0082289,0.0091992,0.0095453,0.0094786,0.0091762,0.0088217,0.0094235,0.0089453,0.0089891,0.0074769,0.0072325,0.0084356,0.0090133,0.0085467,0.0085748,0.0081337,0.0082616,0.0081108,0.0077514,0.0081126,0.0075717,0.0073575,0.0076969,0.0077172,0.0077436,0.0079032,0.0082058,0.0091171,0.0094009,0.0096069,0.0095021,0.0096751,0.0096198,0.0096476,0.0094865,0.0094562,0.0097218,0.0098515,0.0098836,0.0095123,0.0098842,0.009943,0.0099366,0.010241,0.010329,0.01058,0.010463
445,M,False,0.0073575,0.0076969,0.0077172,0.0077436,0.0079032,0.0082058,0.0091171,0.0094009,0.0096069,0.0095021,0.0096751,0.0096198,0.0096476,0.0094865,0.0094562,0.0097218,0.0098515,0.0098836,0.0095123,0.0098842,0.009943,0.0099366,0.010241,0.010329,0.01058,0.010463,0.010361,0.010506,0.010522,0.010802,0.010764,0.010586,0.010811,0.010701,0.01034,0.010852,0.010992,0.011036,0.011326,0.011564,0.011716,0.011978,0.012075,0.011898,0.011943,0.012096,0.012653,0.01314,0.01279,0.012293,0.012363,0.012445,0.01224,0.011934,0.011787,0.011587,0.011382,0.011129,0.011493,0.011686
446,M,True,0.005564,0.005703,0.0059334,0.0060486,0.0051777,0.0048667,0.0044879,0.0043395,0.0045135,0.004558,0.0040819,0.0039548,0.0037151,0.0039458,0.0036797,0.0041337,0.0048419,0.0035945,0.0040124,0.0038869,0.0036109,0.0038791,0.0036909,0.0037836,0.0036535,0.0038044,0.0039701,0.0031494,0.0031966,0.0034037,0.0036924,0.0032094,0.0036734,0.0039115,0.0039728,0.0045594,0.0045115,0.004173,0.0048239,0.0049845,0.0044762,0.0050154,0.0050115,0.0050513,0.0043015,0.004575,0.0047117,0.0046367,0.0043669,0.0044125,0.0044236,0.0031884,0.0025783,0.0034986,0.00411,0.0040182,0.0037354,0.0044841,0.0045721,0.005176
447,M,False,0.0059334,0.0060486,0.0051777,0.0048667,0.0044879,0.0043395,0.0045135,0.004558,0.0040819,0.0039548,0.0037151,0.0039458,0.0036797,0.0041337,0.0048419,0.0035945,0.0040124,0.0038869,0.0036109,0.0038791,0.0036909,0.0037836,0.0036535,0.0038044,0.0039701,0.0031494,0.0031966,0.0034037,0.0036924,0.0032094,0.0036734,0.0039115,0.0039728,0.0045594,0.0045115,0.004173,0.0048239,0.0049845,0.0044762,0.0050154,0.0050115,0.0050513,0.0043015,0.004575,0.0047117,0.0046367,0.0043669,0.0044125,0.0044236,0.0031884,0.0025783,0.0034986,0.00411,0.0040182,0.0037354,0.0044841,0.0045721,0.005176,0.0034026,0.0048136
448,M,False,0.00094883,-0.00083018,-0.0012206,-1.8914e-05,-0.001329,-0.0017072,-0.0012421,-0.0021065,-0.0017337,-0.0012965,-0.00097007,-0.0011302,-0.00070678,-7.1793e-05,-0.00010147,7.2147e-05,-0.0006315,0.00016933,-0.0013338,5.3949e-05,-0.00018472,-0.00049215,-0.00067356,0.00019943,-0.00012069,-0.00039795,0.00020737,-0.00013377,-0.00026962,0.00024758,0.00033063,0.00072904,0.00021442,-3.5909e-05,0.00081007,0.0012909,0.0012777,0.00092203,0.0011537,0.0015335,0.0014454,0.0014748,0.0016406,0.0013395,0.0022496,0.0017366,0.0018309,0.0020555,0.0016329,0.001976,0.0014358,-0.00020546,0.0010482,0.0018597,0.0011652,0.0020399,0.0019215,0.00084677,0.0016062,0.0011075
449,M,True,0.0017851,0.0021654,0.002387,0.0026379,0.00079159,0.001889,0.0015581,0.0024814,0.0018429,0.0021598,0.0024178,0.0026268,0.0011816,0.0010312,0.00073358,0.0010985,0.00048635,0.0019407,0.0017807,0.0019472,0.0017632,0.0023106,0.0032293,0.0020964,0.0025906,0.0020413,0.0024995,0.0033732,0.0035159,0.0038125,0.0039738,0.00493,0.0046221,0.0056736,0.0058802,0.0052599,0.0059909,0.0057886,0.0054259,0.0058167,0.0070016,0.0057602,0.0062865,0.0064494,0.0074912,0.0065668,0.0070884,0.0062397,0.0068969,0.0068384,0.0072602,0.0074958,0.0087434,0.008523,0.0091385,0.0092224,0.010063,0.0098675,0.0096716,0.0095314
450,M,False,0.0064494,0.0074912,0.0065668,0.0070884,0.0062397,0.0068969,0.0068384,0.0072602,0.0074958,0.0087434,0.008523,0.0091385,0.0092224,0.010063,0.0098675,0.0096716,0.0095314,0.010643,0.010218,0.010821,0.0097141,0.0097498,0.010008,0.0098619,0.0095152,0.010376,0.0093931,0.0093937,0.0094198,0.010314,0.010524,0.0097659,0.0099952,0.0088771,0.011428,0.0095217,0.0094314,0.010505,0.0090799,0.0091865,0.0090849,0.0030734,0.011027,0.010498,0.0039615,0.0089605,0.0078052,0.0078357,0.0085066,0.0077723,0.006959,0.0069836,0.0078765,0.007265,0.0085264,0.0083348,0.0091979,0.0075315,0.0075582,0.0077347
451,M,False,3.2891e-05,0.00016479,0.000855,0.0007579,0.00050361,0.0001137,0.00076916,0.0010933,0.00074467,0.0010852,0.00072859,0.00056,0.00040458,0.00037975,0.00066238,0.0002589,-0.0003479,-0.00074237,-0.001494,-0.001119,-0.0014386,-0.0018732,-0.0023148,-0.0021433,-0.0021862,-0.0022297,-0.0024128,-0.0022951,-0.0023984,-0.0019936,-0.0011899,-0.0010957,-0.0010223,-0.00064043,-0.00090749,-0.001033,-0.00096275,-0.000729,-0.00094281,-0.00075551,-0.00068762,-0.00051822,-0.00083227,-0.00069581,-0.0012909,-0.0016806,-0.0017576,-0.0016214,-0.0013819,-0.0014475,-0.0015755,-0.0016746,-0.0015794,-0.0013227,-0.0013751,-0.0015986,-0.0015861,-0.0015853,-0.00078035,-0.0011239
452,M,False,-0.0032088,-0.0031181,-0.0027683,-0.0022784,-0.002155,-0.0027832,-0.0026608,-0.0027167,-0.0025279,-0.0023632,-0.0028223,-0.0027737,-0.0028258,-0.0026075,-0.0030084,-0.0024837,-0.0026254,-0.0025566,-0.002265,-0.0024104,-0.0022148,-0.0023188,-0.0024301,-0.0023551,-0.0021515,-0.0017705,-0.0021587,-0.0023698,-0.0024555,-0.0026141,-0.0020048,-0.0022442,-0.001801,-0.0017041,-0.0019925,-0.0018533,-0.0016042,-0.0016371,-0.0015618,-0.0017897,-0.0015221,-0.0014151,-0.001424,-0.0015078,-0.001263,-0.001644,-0.0018027,-0.0018182,-0.0014221,-0.0016129,-0.0013149,-0.0012105,-0.0013516,-0.0011795,-0.0015078,-0.0016555,-0.0014494,-0.0013632,-0.0014401,-0.0016081
453,M,False,-0.0048846,-0.0072662,-0.0060097,-0.0044345,-0.0078026,-0.0081674,-0.0038611,-0.0021815,-0.0019507,-0.0038131,-0.0040702,-0.0035108,-0.0034408,-0.0071808,-0.0044898,-0.0041301,-0.0028447,0.00079402,0.0011288,0.0032904,0.0011431,0.0031937,0.0040249,0.0013935,0.0020483,0.0036036,0.0044594,0.0028419,0.0040252,0.0027176,0.0042815,0.0037434,0.0052847,0.0063241,0.0058187,0.0092883,0.0051826,0.0059197,0.011392,0.01177,0.011689,0.011811,0.0095023,0.005306,0.0094805,0.0093914,0.0094959,0.010306,0.0094399,0.0098819,0.011015,0.010418,0.010127,0.010337,0.010773,0.010153,0.010711,0.0092206,0.0087469,0.010014
454,M,False,0.015883,0.016422,0.016199,0.016021,0.01575,0.016629,0.016868,0.016011,0.016809,0.01616,0.016415,0.016623,0.016512,0.016924,0.01578,0.015688,0.015234,0.014806,0.015568,0.015232,0.015058,0.014873,0.015646,0.014824,0.015391,0.015173,0.014875,0.01505,0.01428,0.01395,0.013811,0.01407,0.013796,0.013243,0.013234,0.012966,0.013063,0.013215,0.012865,0.013416,0.013433,0.013831,0.013573,0.01361,0.013928,0.014159,0.014152,0.014284,0.014042,0.015475,0.015205,0.016136,0.015862,0.015417,0.015385,0.015075,0.015129,0.014946,0.01436,0.01412
455,M,False,0.0063244,0.006298,0.0063762,0.0061306,0.0058674,0.0057553,0.0061497,0.0059156,0.0059953,0.0066497,0.0061108,0.0061965,0.0064614,0.0062898,0.0063939,0.0066166,0.0063623,0.0063949,0.0068932,0.0068023,0.0066579,0.0069398,0.0067757,0.0067242,0.0069487,0.0070744,0.0070832,0.0071528,0.0072975,0.0073227,0.0069877,0.007189,0.0067182,0.006781,0.0068206,0.0064609,0.0064231,0.0062425,0.0065993,0.0068948,0.0061844,0.0065517,0.0059683,0.0060954,0.0067614,0.0063932,0.0066264,0.006917,0.0066285,0.0074752,0.0077642,0.0074624,0.0079811,0.0082678,0.0080289,0.0085581,0.0085831,0.0090968,0.008365,0.007921
456,M,False,-0.0041493,-0.0039436,-0.0043985,-0.0041642,-0.0040778,-0.0038876,-0.0037505,-0.0035428,-0.0037767,-0.0045308,-0.0039034,-0.0044664,-0.0041558,-0.0038317,-0.0042586,-0.0046306,-0.0047199,-0.0049765,-0.0054354,-0.0055137,-0.0055279,-0.0056394,-0.0064967,-0.0067983,-0.0071245,-0.0078249,-0.0077829,-0.0076576,-0.007271,-0.0079456,-0.008329,-0.0080506,-0.00862,-0.0092277,-0.009121,-0.0096724,-0.010135,-0.010621,-0.010311,-0.010854,-0.011515,-0.011742,-0.011998,-0.011256,-0.010709,-0.010435,-0.010146,-0.010306,-0.010064,-0.0101,-0.010951,-0.011109,-0.011201,-0.012016,-0.012193,-0.013511,-0.013486,-0.014011,-0.014942,-0.015233
457,M,False,-0.014338,-0.014843,-0.015003,-0.015201,-0.015091,-0.014679,-0.015664,-0.016047,-0.015769,-0.016634,-0.016986,-0.017001,-0.017632,-0.017054,-0.016922,-0.01665,-0.01583,-0.014206,-0.013582,-0.012824,-0.012857,-0.012524,-0.012268,-0.012374,-0.013562,-0.013989,-0.013837,-0.014362,-0.014318,-0.014654,-0.01453,-0.01513,-0.01477,-0.015647,-0.015943,-0.015104,-0.014657,-0.013688,-0.013992,-0.013534,-0.012722,-0.012327,-0.012302,-0.011817,-0.012187,-0.012113,-0.012292,-0.011813,-0.012416,-0.012142,-0.011852,-0.011861,-0.011929,-0.011487,-0.011191,-0.0106,-0.011077,-0.011209,-0.011336,-0.011601
458,M,True,-0.0042528,-0.004602,-0.0058517,-0.0061554,-0.0047385,-0.0052955,-0.0052408,-0.0063566,-0.0076157,-0.0059822,-0.0062106,-0.0072873,-0.0050969,-0.0056916,-0.0044293,-0.0033502,-0.0032555,-0.0041486,-0.002669,-0.0041327,-0.0036388,-0.0037584,-0.0044609,-0.0038969,-0.0039488,-0.0041414,-0.0046842,-0.0047728,-0.003992,-0.0027582,-0.0031346,-0.0027503,-0.0035146,-0.0019417,-0.0015757,-0.00064155,0.00021316,-0.00028277,0.00014162,0.00080049,-0.00048704,0.00078924,0.0011417,0.00065096,-0.0010338,-0.0014252,-0.0014832,-0.0016568,-0.003373,-0.0030574,-0.0052309,-0.0037131,-0.0061634,-0.0053315,-0.0059741,-0.0055332,-0.0052735,-0.0046219,-0.0053535,-0.0058154
459,M,False,-0.0025657,-0.00088717,-0.0020601,0.00035456,-0.0010753,-0.0025628,-0.0023389,-0.0024553,-0.0025095,-0.0022727,-0.0019398,-0.0017319,-0.003347,-0.002829,-0.0016983,-0.0017084,-0.0013301,-0.0014293,-0.0018347,-0.0017753,-0.0023498,-0.0027018,-0.0021917,-0.0013726,-0.0018104,-0.0022184,-0.0025691,-0.0030703,-0.0032248,-0.0037284,-0.0036251,-0.0038253,-0.0045917,-0.0042965,-0.0049376,-0.0048687,-0.0049363,-0.0047992,-0.0052302,-0.0058765,-0.0060539,-0.005689,-0.0063366,-0.007112,-0.0072545,-0.0084018,-0.0074568,-0.0082224,-0.0096219,-0.0099331,-0.010087,-0.010851,-0.011389,-0.011116,-0.0098589,-0.011171,-0.0080446,-0.0077211,-0.007349,-0.0077307
460,M,False,-0.0066561,-0.0067623,-0.0068039,-0.006869,-0.0066607,-0.0065671,-0.0066152,-0.0064447,-0.0064697,-0.0064886,-0.0067494,-0.0069545,-0.0070268,-0.0069272,-0.0066967,-0.0070235,-0.0072074,-0.0072178,-0.0071227,-0.0074688,-0.0077022,-0.0077207,-0.0077425,-0.0076843,-0.0073107,-0.007015,-0.0072391,-0.0068855,-0.0066028,-0.0061522,-0.005922,-0.0058062,-0.0057921,-0.0054675,-0.0054618,-0.0054114,-0.0054694,-0.0055343,-0.0054672,-0.0057667,-0.0058871,-0.0063507,-0.0064019,-0.0066663,-0.0070731,-0.0070431,-0.0069899,-0.0071783,-0.0068586,-0.0067213,-0.0068105,-0.0069346,-0.0065664,-0.0065646,-0.0064116,-0.0064185,-0.0065044,-0.0063092,-0.0060335,-0.0059139
461,M,True,-0.0035743,-0.0033394,-0.0036369,-0.003356,-0.0030227,-0.0028604,-0.0035366,-0.0033751,-0.0033283,-0.0031569,-0.0032769,-0.0030308,-0.0027914,-0.0024889,-0.002571,-0.0023948,-0.0022548,-0.0020425,-0.0021239,-0.0019303,-0.0019491,-0.0017476,-0.0016047,-0.0015383,-0.001178,-0.0011238,-0.00080881,-0.00013447,-0.00011671,3.2456e-05,0.00048943,0.00039763,0.00044187,0.00069587,0.00075916,0.00072383,0.00067699,0.00084888,0.00096712,0.00046708,0.00065379,0.00056802,0.00036027,0.00027894,0.00034409,0.00011782,-7.641e-05,-0.00027707,-0.00023242,-6.6552e-06,0.00011523,6.4231e-05,0.00027312,0.00022711,0.0005204,0.00057339,0.00080376,0.00081327,0.00057858,0.00058932
462,M,False,-0.0030227,-0.0028604,-0.0035366,-0.0033751,-0.0033283,-0.0031569,-0.0032769,-0.0030308,-0.0027914,-0.0024889,-0.002571,-0.0023948,-0.0022548,-0.0020425,-0.0021239,-0.0019303,-0.0019491,-0.0017476,-0.0016047,-0.0015383,-0.001178,-0.0011238,-0.00080881,-0.00013447,-0.00011671,3.2456e-05,0.00048943,0.00039763,0.00044187,0.00069587,0.00075916,0.00072383,0.00067699,0.00084888,0.00096712,0.00046708,0.00065379,0.00056802,0.00036027,0.00027894,0.00034409,0.00011782,-7.641e-05,-0.00027707,-0.00023242,-6.6552e-06,0.00011523,6.4231e-05,0.00027312,0.00022711,0.0005204,0.00057339,0.00080376,0.00081327,0.00057858,0.00058932,0.00075631,0.00060635,0.00082624,0.00068368
463,M,True,-0.0040368,-0.0038956,-0.0037898,-0.0039937,-0.0039373,-0.0035992,-0.0040105,-0.0034259,-0.0034488,-0.0038621,-0.0041725,-0.0042241,-0.004894,-0.0047356,-0.0046616,-0.0046205,-0.0043334,-0.0042781,-0.0039562,-0.0038946,-0.0040734,-0.0041051,-0.0036161,-0.0034851,-0.0035148,-0.0031808,-0.003299,-0.0034461,-0.0032153,-0.0026392,-0.0026237,-0.0028004,-0.0025618,-0.0042039,-0.0026719,-0.002512,-0.0025168,-0.0027307,-0.0042071,-0.0028684,-0.0043258,-0.0026291,-0.004401,-0.0044162,-0.0043469,-0.0043729,-0.0043825,-0.0039918,-0.0041518,-0.0040313,-0.0040433,-0.0038288,-0.0024987,-0.0026396,-0.0037672,-0.0036052,-0.0038641,-0.0022838,-0.0039407,-0.0040121
464,M,False,-0.0043334,-0.0042781,-0.0039562,-0.0038946,-0.0040734,-0.0041051,-0.0036161,-0.0034851,-0.0035148,-0.0031808,-0.003299,-0.0034461,-0.0032153,-0.0026392,-0.0026237,-0.0028004,-0.0025618,-0.0042039,-0.0026719,-0.002512,-0.0025168,-0.0027307,-0.0042071,-0.0028684,-0.0043258,-0.0026291,-0.004401,-0.0044162,-0.0043469,-0.0043729,-0.0043825,-0.0039918,-0.0041518,-0.0040313,-0.0040433,-0.0038288,-0.0024987,-0.0026396,-0.0037672,-0.0036052,-0.0038641,-0.0022838,-0.0039407,-0.0040121,-0.0039378,-0.0042553,-0.0025709,-0.0041457,-0.0040997,-0.002717,-0.0045187,-0.0045699,-0.0043247,-0.0047375,-0.0047038,-0.0045163,-0.0044834,-0.0044563,-0.004553,-0.0029343
465,M,False,-0.0039562,-0.0038946,-0.0040734,-0.0041051,-0.0036161,-0.0034851,-0.0035148,-0.0031808,-0.003299,-0.0034461,-0.0032153,-0.0026392,-0.0026237,-0.0028004,-0.0025618,-0.0042039,-0.0026719,-0.002512,-0.0025168,-0.0027307,-0.0042071,-0.0028684,-0.0043258,-0.0026291,-0.004401,-0.0044162,-0.0043469,-0.0043729,-0.0043825,-0.0039918,-0.0041518,-0.0040313,-0.0040433,-0.0038288,-0.0024987,-0.0026396,-0.0037672,-0.0036052,-0.0038641,-0.0022838,-0.0039407,-0.0040121,-0.0039378,-0.0042553,-0.0025709,-0.0041457,-0.0040997,-0.002717,-0.0045187,-0.0045699,-0.0043247,-0.0047375,-0.0047038,-0.0045163,-0.0044834,-0.0044563,-0.004553,-0.0029343,-0.0029671,-0.0045863
466,M,True,-0.0039353,8.7202e-05,-0.0040907,-0.0035976,-0.0037899,-0.0036454,-0.0039981,-0.0036394,-0.0035679,-0.0037376,-0.0038718,-0.0039666,-0.0036668,-0.0039429,0.0024449,-0.004229,-0.0041355,-0.0036216,-0.0038271,-0.0033156,-0.0052975,-0.0032717,-0.0039612,-0.0056827,-0.0027833,-0.0036067,-0.0042159,-0.0036389,-0.0036024,0.0030839,-0.0037024,-0.0048176,-0.0027686,-0.0045277,-0.0025624,-0.0029148,-0.00404,-0.0040523,-0.0050853,-0.0037872,-0.004262,-0.0037587,-0.0046343,-0.0060943,-0.003869,-0.0056112,-0.005383,-0.004235,-0.002056,-0.0025079,-0.0049458,-0.0037353,-0.0038749,-0.0031226,-0.0054402,-0.0036122,-0.003137,-0.002908,-0.0030452,-0.00081097
467,M,False,-0.002908,-0.0030452,-0.00081097,-0.0020947,-0.0040025,-0.0037628,-0.0041473,-0.0034203,-0.0035932,-0.00039434,-0.00018475,-0.00012695,-0.00026407,0.00089482,0.00060577,0.0025466,0.0021333,0.0030331,0.00086761,0.0014091,-0.00018254,0.00065783,0.00022343,0.0038802,0.003678,0.0025612,-0.00034431,0.005319,0.0028188,0.0012317,0.001255,0.0040805,0.0013906,0.0027724,0.0016264,0.00098837,0.0053952,0.0033801,0.0033457,0.003217,0.0054013,-0.00058361,0.0022928,0.002122,0.00074334,0.00036179,0.0034423,0.0038493,0.0017228,0.006599,0.0092924,0.0079392,0.005004,0.0040615,0.0069531,0.0079076,0.0082394,0.0075048,0.0072359,0.0080409
468,M,True,-0.0052504,-0.0053201,-0.0057197,-0.0036963,-0.0035271,-0.0032885,-0.0028863,-0.0034528,-0.0038206,-0.001879,-0.0036447,-0.0066569,-0.0066638,-0.0068734,-0.0090827,-0.0087797,-0.01021,-0.007129,-0.0068635,-0.0062735,-0.0080292,-0.0055216,-0.0061139,-0.005847,-0.0051376,-0.0048572,-0.0058275,-0.0069943,-0.0079119,-0.0074459,-0.0074185,-0.0085706,-0.0072535,-0.01077,-0.013036,-0.013882,-0.014399,-0.011018,-0.013069,-0.01107,-0.01211,-0.01137,-0.010646,-0.010631,-0.011414,-0.010699,-0.010972,-0.0099512,-0.0088357,-0.0084071,-0.0079343,-0.007441,-0.0087915,-0.0096631,-0.011932,-0.010881,-0.011301,-0.010693,-0.01258,-0.011338
469,M,False,-0.0074185,-0.0085706,-0.0072535,-0.01077,-0.013036,-0.013882,-0.014399,-0.011018,-0.013069,-0.01107,-0.01211,-0.01137,-0.010646,-0.010631,-0.011414,-0.010699,-0.010972,-0.0099512,-0.0088357,-0.0084071,-0.0079343,-0.007441,-0.0087915,-0.0096631,-0.011932,-0.010881,-0.011301,-0.010693,-0.01258,-0.011338,-0.0105,-0.0092608,-0.0083944,-0.0082852,-0.0098874,-0.009586,-0.0089308,-0.0072433,-0.0073812,-0.0097295,-0.011604,-0.010696,-0.0095616,-0.0048243,-0.0092703,-0.0086913,-0.0084181,-0.0083069,-0.0094533,-0.01023,-0.011051,-0.011591,-0.010887,-0.010063,-0.010644,-0.012915,-0.012238,-0.014059,-0.013436,-0.013179
470,M,True,0.0018614,0.0016766,0.0019262,0.0025369,0.0020977,0.0019341,0.0019017,0.0014003,0.0018017,0.0020985,0.0019151,0.0021826,0.0018953,0.0019669,0.002472,0.00204,0.0019825,0.0024486,0.0022164,0.0021832,0.0016767,0.0010529,0.0015235,0.0011376,0.0017705,0.0017053,0.0018404,0.00076551,0.0013559,0.0012465,0.0014631,0.0014518,0.0011919,0.0012826,0.0013702,0.0012943,0.0016204,0.001301,0.00094129,0.0015666,0.0013753,0.0021214,0.0016674,0.0018751,0.0021953,0.0014889,0.001415,0.0015678,0.0014965,0.0017162,0.002119,0.0019937,0.0022434,0.0021784,0.0019244,0.0017102,0.0022219,0.0029255,0.0025729,0.0024202
471,M,True,0.0019937,0.0022434,0.0021784,0.0019244,0.0017102,0.0022219,0.0029255,0.0025729,0.0024202,0.0020695,0.0013376,0.0022537,0.0020902,0.0026007,0.0029536,0.0023986,0.0040156,0.0046792,0.0051544,0.0050603,0.0052567,0.0043571,0.0048053,0.0047389,0.0055985,0.0057502,0.006088,0.0063346,0.0055357,0.0059959,0.0060732,0.0075517,0.0074872,0.0081325,0.0080593,0.008145,0.008575,0.0082246,0.0080281,0.0076625,0.0077268,0.0086154,0.0088333,0.0084794,0.010123,0.010139,0.0099317,0.010166,0.0113,0.011576,0.010552,0.0118,0.011613,0.01093,0.010208,0.010809,0.011712,0.012321,0.011598,0.01079
472,M,False,0.0057502,0.006088,0.0063346,0.0055357,0.0059959,0.0060732,0.0075517,0.0074872,0.0081325,0.0080593,0.008145,0.008575,0.0082246,0.0080281,0.0076625,0.0077268,0.0086154,0.0088333,0.0084794,0.010123,0.010139,0.0099317,0.010166,0.0113,0.011576,0.010552,0.0118,0.011613,0.01093,0.010208,0.010809,0.011712,0.012321,0.011598,0.01079,0.01033,0.011525,0.0098402,0.0085075,0.0073451,0.0082398,0.0082292,0.0083398,0.0079096,0.0064749,0.0067259,0.0081634,0.0095031,0.0096054,0.008201,0.0090981,0.010168,0.011008,0.011422,0.010869,0.010843,0.010713,0.010469,0.010661,0.010739
473,M,True,0.01093,0.010208,0.010809,0.011712,0.012321,0.011598,0.01079,0.01033,0.011525,0.0098402,0.0085075,0.0073451,0.0082398,0.0082292,0.0083398,0.0079096,0.0064749,0.0067259,0.0081634,0.0095031,0.0096054,0.008201,0.0090981,0.010168,0.011008,0.011422,0.010869,0.010843,0.010713,0.010469,0.010661,0.010739,0.010482,0.0069613,0.0091156,0.0093962,0.0099665,0.0094655,0.0088746,0.0083625,0.0077419,0.0070867,0.0068556,0.0061374,0.0065223,0.0051385,0.0054283,0.005054,0.0061438,0.0070371,0.0055334,0.0064613,0.0080865,0.0072763,0.0072606,0.0068826,0.0073937,0.0072437,0.0071853,0.0073348
474,M,False,0.0085075,0.0073451,0.0082398,0.0082292,0.0083398,0.0079096,0.0064749,0.0067259,0.0081634,0.0095031,0.0096054,0.008201,0.0090981,0.010168,0.011008,0.011422,0.010869,0.010843,0.010713,0.010469,0.010661,0.010739,0.010482,0.0069613,0.0091156,0.0093962,0.0099665,0.0094655,0.0088746,0.0083625,0.0077419,0.0070867,0.0068556,0.0061374,0.0065223,0.0051385,0.0054283,0.005054,0.0061438,0.0070371,0.0055334,0.0064613,0.0080865,0.0072763,0.0072606,0.0068826,0.0073937,0.0072437,0.0071853,0.0073348,0.0070767,0.0075598,0.007549,0.0082655,0.0075043,0.0073683,0.0070552,0.0059623,0.0054895,0.0057761
475,M,False,0.0069613,0.0091156,0.0093962,0.0099665,0.0094655,0.0088746,0.0083625,0.0077419,0.0070867,0.0068556,0.0061374,0.0065223,0.0051385,0.0054283,0.005054,0.0061438,0.0070371,0.0055334,0.0064613,0.0080865,0.0072763,0.0072606,0.0068826,0.0073937,0.0072437,0.0071853,0.0073348,0.0070767,0.0075598,0.007549,0.0082655,0.0075043,0.0073683,0.0070552,0.0059623,0.0054895,0.0057761,0.0069495,0.0076285,0.0074271,0.0063794,0.0068928,0.0087875,0.0093448,0.009126,0.0084776,0.0096879,0.009382,0.010302,0.0090784,0.0095665,0.0095696,0.0096485,0.0078166,0.0075675,0.0070027,0.0058888,0.0056783,0.0070986,0.0072406
476,M,False,0.0085039,0.0071362,0.0046566,0.0040784,0.0032972,0.0044814,0.0048374,0.0051304,0.005261,0.0049434,0.0038761,0.0048695,0.0045555,0.0031675,0.0039016,0.003684,0.0063339,0.0071971,0.0074322,0.0080546,0.0079674,0.0018808,0.0005457,0.0022078,0.011042,0.0047175,0.00071073,-0.00060884,0.0029039,0.0031099,0.0028195,0.0010819,0.0011811,0.0065128,0.0077453,0.0079301,0.0066474,0.0041603,0.0057979,0.0061878,0.0071891,0.0070866,0.0057002,0.0066613,0.0048399,0.005632,0.0043461,0.0041677,0.0051449,0.005948,0.0028506,0.0053918,0.0035278,0.0025072,0.0033968,0.0024729,0.0015819,0.0027757,0.0025868,0.0048173
477,M,False,-0.008383,-0.0074078,-0.0068006,-0.0061746,-0.0065409,-0.0056272,-0.0049393,-0.0045562,-0.0040788,-0.0037228,-0.0034813,-0.0030013,-0.0035083,-0.0032471,-0.0047883,-0.0042006,-0.0044384,-0.0044586,-0.0045284,-0.0047798,-0.0049698,-0.0039284,-0.0044429,-0.0034793,-0.0038255,-0.0042867,-0.0048159,-0.0045312,-0.0044956,-0.0045796,-0.0042819,-0.0037856,-0.0037149,-0.0038677,-0.0036761,-0.0043559,-0.004653,-0.0046393,-0.0048426,-0.005204,-0.0051353,-0.0050859,-0.0051453,-0.0059464,-0.0058719,-0.0059197,-0.0057504,-0.0055401,-0.0056548,-0.0055979,-0.004828,-0.004977,-0.0045956,-0.0049575,-0.0055865,-0.0053182,-0.0055199,-0.005316,-0.0050929,-0.005206
