,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60
905,B,False,43.177,43.512,43.011,42.586,42.09,40.521,41.182,38.556,38.177,40.874,41.491,40.836,40.89,39.01,38.681,40.413,39.746,38.805,37.534,37.109,36.778,36.423,38.085,39.119,38.647,37.963,40.294,40.184,40.105,39.418,40.267,39.901,40.569,40.423,40.637,40.634,42.28,39.825,39.835,39.671,39.212,39.024,39.731,39.849,40.002,40.66,39.495,39.354,40.067,39.975,39.413,39.625,39.747,39.657,39.438,39.145,38.64,38.732,38.352,39.092
906,B,True,30.581,30.067,29.786,29.935,29.954,29.79,30.024,29.294,29.145,29.205,29.56,29.595,29.759,29.769,29.973,30.001,29.953,30.459,30.491,30.458,29.836,29.657,30.224,29.964,30.228,30.44,30.732,30.639,30.791,30.606,31.161,31.901,32.467,32.274,32.247,32.468,32.629,33.484,33.702,33.526,34.181,34.63,34.958,34.234,33.758,33.338,32.752,32.316,31.898,31.365,30.742,30.391,30.824,30.879,31.219,30.914,31.207,31.19,31.462,32.553
907,B,True,31.433,34.238,49.836,29.13,37.754,40.614,42.527,27.325,42.263,28.313,26.393,26.801,25.068,24.89,26.156,40.87,37.107,46.927,26.073,26.809,29.008,33.035,27.133,43.863,29.483,28.933,30.799,39.433,38.606,29.803,31.694,37.06,30.312,30.649,29.762,29.998,29.421,30.825,34.994,28.797,28.707,29.166,30.995,30.327,30.265,29.34,27.836,28.539,31.526,30.664,31.77,30.564,32.434,31.752,31.482,31.187,33.369,32.901,32.49,33.897
908,B,False,68.813,68.252,68.048,67.465,69.049,71.273,72.205,75.008,77.649,80.688,83.745,85.101,84.181,83.727,82.875,79.582,77.27,74.855,71.909,70.117,69.094,68.066,68.06,68.833,70.176,70.318,72.122,72.449,74.995,76.346,77.042,78.93,78.948,80.397,81.305,81.302,81.899,80.354,79.446,79.854,79.97,80.328,79.974,80.225,79.993,80.143,80.229,81.284,81.984,81.764,81.974,80.789,80.24,80.51,80.632,81.09,79.276,78.743,77.359,75.82
909,B,False,35.46,35.075,35.85,35.609,36.247,35.907,36.301,36.366,36.395,36.257,35.81,35.9,35.523,35.554,35.323,35.32,35.131,35.248,34.912,34.494,34.563,34.777,34.921,34.391,34.6,34.901,34.412,34.468,34.69,34.89,35.226,35.619,35.629,36.151,36.253,36.425,36.479,37.194,36.934,36.613,36.902,37.387,37.956,37.706,37.896,38.137,37.913,37.535,37.204,37.256,37.361,36.965,36.743,36.811,36.518,36.563,35.886,36.375,36.253,35.88
910,B,False,36.241,34.751,34.36,34.612,35.75,35.333,35.15,34.953,35.097,34.089,33.952,34.579,34.719,33.221,32.594,32.326,31.225,32.453,32.689,32.464,31.961,33.152,31.588,31.633,30.833,30.532,30.528,30.542,30.123,31.519,30.233,31.455,31.894,30.116,31.193,31.503,32.407,32.852,31.525,30.959,32.03,32.55,30.032,29.439,30.395,29.276,31.119,30.304,29.654,31.794,30.28,30.057,30.864,30.026,30.276,30.354,30.948,31.026,31.338,30.453
911,B,False,33.485,33.241,32.629,31.929,31.367,30.92,30.268,29.85,29.399,28.828,28.703,28.7,28.836,28.348,28.279,28.378,28.077,27.865,27.479,27.436,27.213,27.028,27.171,27.243,27.356,27.193,27.404,27.518,28.027,28.689,28.932,29.046,29.314,30.051,30.475,30.189,30.1,30.225,29.773,29.017,28.597,28.84,28.261,27.842,27.476,27.483,27.318,26.818,26.767,26.574,26.497,26.271,26.737,27.024,27.028,27.309,27.595,27.492,27.387,27.697
912,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.876,33.863,25.514,18.378,31.629,31.608,29.447,25.776,29.447,19.814,27.815,23.162,22.59,27.848,26.823,24.26,22.373,23.914,24.143,27.64,30.877,31.927,31.334,31.511,31.235,32.033,30.64,30.43,30.65,31.003,30.035,29.308,28.996,29.137,29.002,29.605,29.801,29.513,30.805,29.486,28.545,28.446,29.203,28.589,32.535,29.903,29.411,30.227,31.042,30.149,30.313,30.094,29.394
913,B,False,75.325,77.026,74.476,77.494,76.741,77.085,78.137,76.13,75.403,73.229,71.031,68.503,67.502,65.807,64.761,64.58,69.872,71.895,73.301,75.801,76.174,76.84,77.651,77.34,79.057,79.107,80.631,78.451,77.831,78.155,77.859,75.381,75.7,72.73,70.87,71.02,68.038,68.272,69.394,67.709,68.46,67.948,67.72,67.749,66.208,67.999,65.78,67.356,66.413,66.11,68.779,69.94,72.101,74.068,74.044,73.734,74.937,76.477,79.033,80.622
914,B,False,65.257,66.484,66.598,67.257,68.161,67.404,66.791,65.809,65.158,64.918,65.742,63.588,62.783,62.919,63.183,63.873,63.882,63.785,63.496,62.128,62.663,63.445,62.759,63.357,64.41,63.564,63.73,64.881,64.578,64.116,64.092,64.062,64.372,63.504,63.395,64.221,63.862,64.307,64.576,64.231,63.079,63.734,62.449,61.352,61.53,61.497,60.692,59.485,59.996,59.563,59.177,58.693,57.623,56.986,57.169,56.841,56.985,56.529,57.285,57.156
915,B,True,31.741,31.517,32.134,31.768,32.828,33.029,33.363,34.09,34.092,35.195,35.132,34.991,35.29,34.669,35.165,35.6,34.629,33.932,33.457,32.932,33.595,33.03,33.202,32.796,33.009,33.298,33.725,33.965,34.199,34.555,34.97,35.622,34.498,35.202,35.213,35.835,36.44,37.206,37.069,36.98,36.702,37.646,37.269,37.687,37.607,37.423,36.995,36.934,37.948,38.055,37.202,37.985,37.58,36.947,35.952,35.55,36.064,36.174,36.314,35.941
916,B,False,36.369,36.132,37.046,38.146,38.75,38.723,40.352,40.941,40.938,40.32,40.976,39.943,39.593,41.147,42.246,41.856,40.283,39.786,38.461,40.447,40.169,38.964,39.056,39.981,40.046,39.575,39.978,40.339,41.156,41.913,41.698,41.484,41.804,41.289,39.043,39.785,38.059,40.181,40.829,39.687,38.233,40.141,41.162,39.832,40.734,40.665,40.694,40.525,41.925,41.006,40.327,40.218,40.226,40.494,41.025,41.108,40.977,39.718,40.441,40.54
917,B,False,53.963,52.31,51.864,52.077,51.896,51.226,51.866,53.047,53.091,53.852,53.422,54.22,55.696,56.07,56.158,56.196,56.635,56.863,57.382,57.602,59.114,58.756,58.982,58.087,58.731,58.26,57.815,58.082,58.638,58.262,58.769,58.92,58.392,58.17,58.445,57.628,56.473,55.858,55.751,56.593,56.01,54.931,54.278,54.938,54.053,54.663,54.645,56.078,55.927,56.972,57.6,58.965,60.022,61.508,62.491,63.329,63.831,63.433,62.562,61.951
918,B,False,30.784,30.588,30.02,30.235,30.285,30.523,33.745,30.636,30.923,30.707,31.142,30.476,30.682,30.912,30.991,31.628,31.174,31.237,31.426,30.866,31.132,31.133,30.468,30.479,30.199,30.967,31.298,32.019,32.788,32.161,31.717,30.368,31.616,37.211,30.68,30.927,31.548,31.508,31.507,31.01,32.532,32.356,31.845,31.809,32.057,32.317,32.015,31.659,31.531,31.728,31.759,32.81,32.723,32.396,32.065,33.472,32.546,31.875,32.134,32.191
919,B,False,72.934,74.852,73.72,80.12,75.258,81.03,86.07,82.503,86.593,92.778,70.906,91.919,91.795,88.576,90.993,89.185,83.543,92.924,91.404,89.499,89.93,89.656,91.937,90.737,88.584,91.484,86.193,82.007,88.968,88.399,87.176,87.297,79.847,81.062,80.191,84.739,87.474,83.949,83.109,93.402,90.603,90.957,93.737,94.785,98.297,99.851,101.98,100.31,94.478,97.766,92.959,89.34,91.917,94.196,88.377,87.885,86.93,89.843,87.391,91.619
920,B,False,32.983,32.644,32.707,32.827,32.636,33.205,34.317,31.726,31.735,32.159,32.009,31.876,31.543,31.75,33.124,34.817,34.16,35.636,35.158,36.224,30.857,32.247,31.822,34.449,32.512,33.521,33.126,31.214,30.864,32.839,33.024,32.759,31.561,31.857,31.858,32.491,31.916,32.824,31.241,30.795,34.449,32.3,30.756,31.902,34.102,34.145,35.051,31.979,31.551,35.926,35.155,34.562,31.768,32.428,31.626,34.045,33.873,34.85,32.59,36.893
921,B,False,65.694,65.704,64.597,64.917,63.846,64.572,65.231,65.75,65.499,64.502,64.119,64.89,63.557,62.951,63.009,64.122,63.267,63.846,62.65,62.872,61.974,61.596,61.272,60.602,60.529,60.453,61.297,62.293,61.637,62.646,63.31,64.026,63.804,65.132,64.253,63.688,64.209,63.323,64.625,65.616,65.613,65.682,66.147,66.075,66.361,66.293,66.795,66.713,66.509,66.767,68.164,68.226,67.988,67.9,69.069,68.479,67.876,67.716,67.408,68.072
