,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115,MEANSHR_116,MEANSHR_117,MEANSHR_118,MEANSHR_119
25,X,True,46.185,46.162,46.038,46.002,46.001,46.005,45.978,45.826,45.799,45.816,45.699,45.71,45.731,45.759,45.705,45.743,45.743,45.702,45.781,45.769,45.9,45.846,45.931,46.04,46.07066666666667,46.10133333333333,46.132,46.143,46.035,46.069,46.036,0.0,45.93,46.087,46.102,46.082,46.137,46.232,46.224,46.21,46.253,46.268,46.365,46.46,46.409,46.396,46.433,46.426,46.488,46.423,46.446,46.474,46.505,46.495,46.522,46.612,46.62,46.708,46.706,46.76,46.812,46.824,46.776,46.82,46.855,46.947,47.119,47.098,47.026,47.064,47.048,47.011,47.018,47.027,47.151,47.185,47.316,47.466,47.456,47.501,47.47633333333333,47.45166666666667,47.427,47.322,47.336,47.439,47.416,47.366,47.384,47.417,47.394,47.449,47.448,47.403,47.344,47.499,47.461,47.515,47.574,47.543,47.554,47.719,47.867,47.851,47.874,47.903,48.049,48.034,48.155,48.181,48.173,48.33,48.187,48.247,48.174,48.115,48.087,48.007,47.997
26,X,True,49.106,49.16,49.2,49.159,49.285,49.304,49.262,49.3,49.21,49.243,49.282,49.339,49.323,49.371,49.347750000000005,49.3245,49.30125,49.278000000000006,49.25475,49.231500000000004,49.20825,49.185,49.288,49.218,49.133,49.185,49.19,49.103,49.03,48.971,48.86,48.891,48.774,48.74,48.765,48.724,48.635,48.538,48.394,48.305,48.281,48.228,48.224,48.408,48.49433333333334,48.580666666666666,48.667,48.68,48.751,48.83,48.942,49.015,48.985,48.895,48.884,48.772,48.871,48.79,48.657,48.716,48.585,48.586,48.59,48.553,48.486,48.504,48.466,48.41,48.374,48.355,48.192,48.208,48.204,48.15,48.069,48.103,48.142,48.147,48.171,48.168,48.129,48.173,48.057,48.137,48.066,48.034,48.062,48.158,48.161,48.102,48.13,48.153,48.286,48.35,48.302,48.188,48.187,48.072,48.07,47.971,47.855,47.731,47.584,47.479,47.37466666666666,47.27033333333333,47.166,47.252,47.2,47.177,47.113,47.082,47.06,46.986,47.06,47.143,47.186,47.161,47.138
27,X,True,47.971,47.855,47.731,47.584,47.479,47.37466666666666,47.27033333333333,47.166,47.252,47.2,47.177,47.113,47.082,47.06,46.986,47.06,47.143,47.186,47.161,47.138,47.218,47.183,47.16,47.23,47.158,47.038,47.076,47.03,46.89,46.86,46.76,46.746,46.697,46.549,46.499,46.582,46.455,46.524,46.472,46.385,46.425,46.372,46.441,46.412,46.368,46.464,46.422,46.403,46.364,46.266,46.207,46.159,46.129,46.137,46.009,45.834,45.697,45.678,45.658,45.647,45.595666666666666,45.544333333333334,45.493,45.443,45.474,45.47266666666666,45.471333333333334,45.47,45.472,45.544,45.582,45.583,45.512,45.537,45.57,45.44,45.435,45.406,45.339,45.277,45.164,45.118,45.027,45.033,44.937,44.958,44.918,44.801,44.727,44.658,44.603,44.596,44.52,44.52,44.427,44.387,44.353,44.45,44.274,44.263,44.205,44.176,44.19,44.068,43.965,44.115,44.047,43.991,43.958,43.967,43.861,43.982,43.969,43.877,43.844,43.781,43.687,43.589,43.533
28,X,True,44.958,44.918,44.801,44.727,44.658,44.603,44.596,44.52,44.52,44.427,44.387,44.353,44.45,44.274,44.263,44.205,44.176,44.19,44.068,43.965,44.115,44.047,43.991,43.958,43.967,43.861,43.982,43.969,43.877,43.844,43.781,43.687,43.589,43.533,43.475,43.257,43.145,43.079,43.073,42.931,42.88666666666666,42.842333333333336,42.798,42.7,42.619,42.532,42.557,42.479,42.566,42.552,42.617,42.61,42.64,42.703,42.618,42.696,42.67,42.638,42.529,42.61,42.486,42.372,42.38,42.401,42.245,42.237,42.182,42.065,42.07,42.047,41.977,41.98,41.945,41.852,41.79,41.703,41.63,41.654,41.737,41.664,41.656,41.649,41.582,41.58,41.503,41.451,41.378,41.261,41.182,41.069,40.928,40.876,40.742,40.749,40.77,40.715,40.649,40.704,40.776,40.677,40.72533333333333,40.77366666666667,40.822,40.884,40.817,40.913,40.975,40.998,41.003,40.947,40.931,40.794,40.721,40.624,40.58,40.578,40.488,40.363,40.299
29,X,True,39.494,39.545,39.655,39.563,39.607,39.621,39.605,39.587,39.619,39.605,39.474,39.542,39.538,39.49,39.319,39.188,39.087,39.052,39.027,38.934,38.76,38.707,38.598,38.536,38.537,38.567,38.564,38.552,38.565,38.514,38.606,38.715,38.807,38.906,38.681,38.875,38.899,38.995,38.764,38.58,38.642,38.702,38.722,38.511,38.403,38.27,38.38,38.263,38.245,38.218,38.16,38.188,38.209,38.187,38.184,38.005,37.941,37.83,37.873,37.976,37.829,37.819,37.766,37.76,37.645,37.44,37.389,37.303,37.275,37.186,37.114,36.792,36.79,36.624,36.573,36.46,36.355,36.282,36.358,36.397,36.16,36.359,36.396,36.494,36.596,36.661,36.539,36.373,36.413,36.461,36.322,36.242,36.162,35.984,35.815,35.757,35.796,35.697,35.577,35.53,35.478,35.471,35.515,35.611,35.415,35.454,35.402,35.432,35.391,35.203,35.275,35.171,35.31,35.174,35.095,35.127,34.927,34.876,35.106
30,X,False,33.325,33.123,33.325,33.076,33.251,33.19,33.16,33.015,32.857,32.946,32.9,32.868,32.844,32.807,32.776,32.929,32.837,33.168,32.818,32.837,32.554,32.593,32.847,32.965,33.02,33.108,33.238,33.159,33.111,33.336,33.283,33.048,33.252,33.172,33.498,33.574,33.741,33.754,33.721,33.676,33.887,33.748,33.786,33.896,33.829,33.849,33.713,33.977,34.005,33.824,33.825,33.875,33.749,33.908,33.856,33.882,33.908,33.903,33.957,34.187,34.019,34.064,34.099,33.944,34.091,34.122,34.472,34.578,34.558,34.751,35.057,35.021,35.128,35.258,35.427,35.5,35.572,35.519,35.533,35.513,35.409,35.475,35.626,35.712,35.676,35.477,35.662,35.716,35.577,35.865,35.757,35.881,36.058,36.107,36.165,36.001,36.032,35.778,35.824,35.948,35.966,36.056,35.961,35.74,35.818,35.644,35.513,35.557,35.641,35.719,36.01,36.04,36.291,36.422,36.376,36.107,36.25,36.41,36.671
31,X,False,36.603,36.428,36.377,36.386,36.235,36.364,36.229,36.202,36.253,36.158,36.09,36.246,36.142,36.136,36.087,36.111,36.114,36.266,36.223,36.424,36.311,36.26,36.323,36.146,36.112,36.097,36.029,36.022,35.857,35.697,35.653,35.59,35.52,35.307,35.195,35.021,34.976,34.809,34.801,34.818,34.902,34.996,35.174,35.318,35.288,35.435,35.572,35.649,35.794,35.883,36.037,35.984,35.984,35.919,35.832,35.958,35.695,35.607,35.695,35.56,35.546,35.598,35.457,35.286,35.202,35.193,35.228,35.146,35.096,35.111,35.027,35.054,34.841,34.918,34.884,34.855,34.713,34.652,34.523,34.348,34.258,34.06,33.911,33.712,33.489,33.223,33.38,33.469,33.249,33.327,33.268,33.378,33.657,33.737,33.844,33.683,33.852,33.695,33.802,33.759,33.789,33.896,34.045,34.075,34.104,34.092,34.035,34.064,34.198,34.016,34.037,33.952,34.031,34.0,33.929,0.0,33.899,33.956,34.04
32,X,True,39.5,39.706,39.643,39.796,39.867,39.559,39.47,39.695,39.835,39.732,39.684,39.701,39.618,39.78,39.406,39.24,39.323,39.109,39.12,39.227,39.524,39.885,40.199,40.08,40.314,40.186,40.576,40.877,41.041,41.308,41.396,41.639,41.338,41.659,41.604,41.497,41.533,41.784,41.707,41.742,41.794,41.652,41.945,41.769,41.89,42.152,41.965,41.982,41.997,42.096,42.137,42.233,42.305,42.594,42.841,43.032,43.199,43.289,43.205,42.961,42.904,42.81,43.348,43.473,43.25,43.674,43.79,43.914,43.859,43.828,43.654,43.714933333333335,43.77586666666667,43.836800000000004,43.897733333333335,43.958666666666666,44.019600000000004,44.080533333333335,44.141466666666666,44.2024,44.263333333333335,44.32426666666667,44.3852,44.44613333333333,44.50706666666667,44.568,44.517,44.685,44.6875,44.69,44.8,44.691,44.779,44.573,44.556,44.176,44.378,44.295,44.177,44.28,44.476,44.226,44.332,44.662,44.564,44.73,44.769,44.667,44.919,44.699,44.754,45.05,44.972,44.606,44.744,45.02,45.118,45.645,45.518
33,X,False,44.594,40.079,42.416,44.943,51.721,46.15,47.95,47.671,46.273,47.234,45.819,45.622,44.48,44.257,44.601,43.488,43.067,43.647,42.846,43.752,43.949,44.378,42.692,42.85,42.968,43.314,42.025,42.869,41.066,40.554,40.846,41.385,42.303,41.331,40.446,40.651,40.981,41.757,41.429,41.443,40.994,40.448,40.991,40.181,40.057,40.212,39.974,39.395,39.445,39.268,39.046,40.314,39.339,39.236,38.971,38.778,38.086,38.658,37.829,38.273,38.73,37.626,38.36,37.539,37.535,37.412,38.072,37.364,37.772,38.107,37.678,37.925,38.401,38.215,37.981,38.628,38.073,37.961,37.871,37.596,37.774,37.218,37.405,36.732,37.703,38.162,37.47,38.038,38.053,37.904,37.915,37.804,37.908,38.187,38.439,38.496,39.014,38.362,38.565666666666665,38.769333333333336,38.973,38.813,38.298,39.176,39.239,39.591,39.043,38.33,38.824,38.86233333333333,38.900666666666666,38.939,38.977333333333334,39.01566666666666,39.053999999999995,39.09233333333333,39.13066666666666,39.169,39.6
34,X,True,49.695,49.148,49.141,48.902,48.839,48.866,49.065,49.064,49.221,49.113,49.021,49.016,49.056,48.894,48.791,48.974,48.482,48.629,48.687,48.607,48.704,48.913,48.871,48.936,48.877,48.774,48.865,48.917,48.879,48.817,48.648,48.547,48.41,48.196,48.261,48.156,47.99,47.697,47.755,47.617,47.433,47.383,47.555,47.268,47.308,47.273,47.506,47.475,47.4,47.668,47.686,47.807,48.007,47.888,47.758,47.772,47.508,47.464,47.753,47.896,47.688,47.524,47.511,47.476,47.501,47.305,47.529,47.395,47.611,47.417,47.505,47.546,47.29,46.931,47.276,47.142,47.039,46.933,46.837,46.687,46.916,47.13,47.275,46.532,47.178,46.62,47.062,46.932,47.051,47.126,47.002,46.976,46.394,46.196,46.666,46.646,46.532,46.666,46.319,46.473,46.453,46.209,46.093,46.152,45.61,45.76,45.73907692307692,45.71815384615385,45.69723076923077,45.67630769230769,45.65538461538461,45.63446153846154,45.61353846153846,45.592615384615385,45.57169230769231,45.55076923076923,45.52984615384615,45.508923076923075,45.488
35,X,True,48.791,48.974,48.482,48.629,48.687,48.607,48.704,48.913,48.871,48.936,48.877,48.774,48.865,48.917,48.879,48.817,48.648,48.547,48.41,48.196,48.261,48.156,47.99,47.697,47.755,47.617,47.433,47.383,47.555,47.268,47.308,47.273,47.506,47.475,47.4,47.668,47.686,47.807,48.007,47.888,47.758,47.772,47.508,47.464,47.753,47.896,47.688,47.524,47.511,47.476,47.501,47.305,47.529,47.395,47.611,47.417,47.505,47.546,47.29,46.931,47.276,47.142,47.039,46.933,46.837,46.687,46.916,47.13,47.275,46.532,47.178,46.62,47.062,46.932,47.051,47.126,47.002,46.976,46.394,46.196,46.666,46.646,46.532,46.666,46.319,46.473,46.453,46.209,46.093,46.152,45.61,45.76,45.73907692307692,45.71815384615385,45.69723076923077,45.67630769230769,45.65538461538461,45.63446153846154,45.61353846153846,45.592615384615385,45.57169230769231,45.55076923076923,45.52984615384615,45.508923076923075,45.488,45.478,45.564,45.764,45.543,45.422,45.186,44.947,44.945,45.222,45.006,45.338,45.492,45.338,45.479
36,X,False,43.546,43.288,43.408,43.436,43.424,43.216,43.1,43.165,43.367,42.987,43.02,42.985,42.82,42.864,42.836,42.74,42.708,42.641,42.669,42.767,42.756,42.741,42.574,42.021,42.11233333333333,42.20366666666667,42.295,41.954,41.754,0.0,42.357,42.172,0.0,42.415,42.173,41.616,41.749,41.683,41.714,41.969,41.291,40.969,41.548,41.487,41.24,41.357,41.52,41.296,41.422,41.173,41.547,41.305,40.814,41.096,40.724,41.015,41.194,41.405,41.069,41.562,41.244,41.301,41.561,41.649,41.481,41.203,41.563,41.332,41.056,41.044,41.059,40.766,40.629,41.146,40.789,40.562,40.882,40.685,40.994,40.714,40.77036363636363,40.826727272727275,40.88309090909091,40.939454545454545,40.99581818181818,41.05218181818182,41.10854545454546,41.16490909090909,41.221272727272726,41.27763636363637,41.334,41.47,41.12,41.455,40.925,41.023,40.679,41.046,40.957,40.614,40.573,40.596,40.602,40.62,40.796,40.551,40.536,40.68,40.415,40.643,0.0,40.581,40.744,40.591,40.813,40.509,40.552,40.683,40.692
37,M,False,34.321,36.054,34.564,34.931,34.115,35.031,33.985,33.368,33.126,33.049,33.635,32.729,31.565,32.273,33.241,33.187,33.955,32.746,32.461,32.921,33.11,32.076,33.094,28.26,32.62,31.917,32.313,31.97,32.251,32.05,32.11,31.889,31.478,31.861,33.318,31.782,33.448,32.401,32.755,32.878,32.55,32.169,32.405,31.657,31.818,32.094,31.804,32.073,32.516,33.147,32.372,31.704,32.015,32.406,31.62,31.165,30.358,30.623,30.866,31.57,31.236,30.822,31.59,32.497,31.703,31.938,32.128,32.669,32.74,33.312,33.564,33.623,33.637,32.583,32.719,32.867,32.388,32.692,32.757,32.238,32.618,32.328,32.234,32.795,33.523,33.329,33.37,33.887,33.615,34.311,33.885,34.403,34.143,34.264,34.433,34.565,34.262,34.383,34.616,34.004,34.037,34.108,34.39,34.585,34.572,34.64,34.249,33.95,34.292,33.945,34.319,34.213,33.973,34.224,34.18,34.185,34.458,33.953,34.087
38,M,False,26.255,25.691,25.107,27.569,25.501,29.096,29.509,26.859,25.512,24.963,25.469,28.254,25.547,28.304,29.365,29.036,26.747,25.791,26.731,28.518,28.802,29.644,28.515,25.505,29.026,29.619,29.293,28.281,29.341,29.713,27.699,29.586,29.99,29.571,30.861,29.669,30.392,30.234,28.78,28.421,28.339,28.765,27.328,29.354,29.943,30.237,29.944,29.517,29.475,30.272,29.925,30.561,29.712,30.52,30.719,0.0,31.04,29.715,28.863,28.695,27.506,30.578,31.27,31.119,31.134,30.898,31.615,31.592,31.859,30.854,31.5,31.464,30.312,31.676,32.622,31.638,31.139,32.174,32.823,32.314,32.366,33.302,31.518,31.102,31.58,32.355,31.458,31.28,30.898,32.278,31.062,29.405,31.054,30.838,31.496,30.535,32.129,31.906,32.868,32.631,31.698,33.553,33.545,32.25,34.44,34.976,31.735,31.058,31.033,31.789,35.068,34.506,34.488,33.961,33.242,33.79,34.259,31.364,31.909
39,M,False,32.235,31.996,31.719,31.488,31.534,31.573,31.555,31.623,31.623,31.395,31.787,31.955,31.882,31.908,32.022,31.912,32.046,32.241,32.676,32.866,32.934,32.81,32.924,32.774,32.818,32.797,32.498,32.627,32.772,32.271,32.28,32.265,32.158,32.278,32.058,32.054,32.598,32.126,32.137,32.117,32.041,32.108,32.256,32.551,32.756,32.817,32.975,33.335,33.204,33.246,33.652,33.522,33.976,33.582,33.556,33.831,34.017,34.002,34.157,33.902,33.875,33.91,34.03,33.734,34.117,34.099,33.887,33.902,33.98,33.691,33.769,34.093,34.576,34.736,34.469,34.582,34.495,34.531,35.177,35.194,35.359,35.412,35.404,35.772,35.643,35.81,35.62,36.258,35.787,35.68,36.076,35.99,36.087,35.919,36.014,35.995,36.01,36.33,36.38,36.394,36.314,36.399,36.365,36.505,36.558,36.326,36.598,36.86,36.643,36.483,36.674,36.601,36.611,36.388,36.255,36.291,36.279,36.393,36.329
40,M,True,39.145,34.934,36.917,35.563,34.27,33.753,34.576,35.055,34.986,38.617,34.35,33.942,35.533,35.694,34.255,33.199,32.016,31.7,33.428,32.331,33.11,31.783,32.697,31.507,31.82,31.246,29.389,30.305,30.707,30.921,29.766,30.362,34.232,30.189,29.459,30.101,29.351,28.692,28.547,29.126,28.848,31.603,31.014,28.184,27.825,28.063,28.179,27.109,27.99,28.913,28.673,28.806,29.655,28.781,29.798,29.786,30.827,29.918,29.845,27.426,29.4,26.641,28.206,28.575,28.084,24.582,25.718,25.179,26.396,25.814,24.354,23.294,23.291468085106384,23.288936170212768,23.286404255319148,23.283872340425532,23.281340425531916,23.2788085106383,23.276276595744683,23.273744680851063,23.271212765957447,23.26868085106383,23.266148936170215,23.263617021276595,23.26108510638298,23.258553191489362,23.256021276595746,23.25348936170213,23.25095744680851,23.248425531914894,23.245893617021277,23.24336170212766,23.240829787234045,23.238297872340425,23.23576595744681,23.233234042553192,23.230702127659576,23.228170212765956,23.22563829787234,23.223106382978724,23.220574468085108,23.21804255319149,23.21551063829787,23.212978723404255,23.21044680851064,23.207914893617023,23.205382978723406,23.202851063829787,23.20031914893617,23.197787234042554,23.195255319148938,23.192723404255318,23.190191489361702,23.187659574468086,23.18512765957447,23.182595744680853,23.180063829787233,23.177531914893617,23.175
41,M,False,25.718,25.179,26.396,25.814,24.354,23.294,23.291468085106384,23.288936170212768,23.286404255319148,23.283872340425532,23.281340425531916,23.2788085106383,23.276276595744683,23.273744680851063,23.271212765957447,23.26868085106383,23.266148936170215,23.263617021276595,23.26108510638298,23.258553191489362,23.256021276595746,23.25348936170213,23.25095744680851,23.248425531914894,23.245893617021277,23.24336170212766,23.240829787234045,23.238297872340425,23.23576595744681,23.233234042553192,23.230702127659576,23.228170212765956,23.22563829787234,23.223106382978724,23.220574468085108,23.21804255319149,23.21551063829787,23.212978723404255,23.21044680851064,23.207914893617023,23.205382978723406,23.202851063829787,23.20031914893617,23.197787234042554,23.195255319148938,23.192723404255318,23.190191489361702,23.187659574468086,23.18512765957447,23.182595744680853,23.180063829787233,23.177531914893617,23.175,23.833,23.755,25.838,25.838,24.029,25.277,24.959,26.112,25.679,26.181,24.753,24.537,24.662,24.933,25.029,24.647,24.28,23.811,23.896,23.89,23.408,23.955,22.914,23.032,22.89,23.792,22.636,23.052,21.835,22.118,22.393,22.143,21.934,22.102,21.781,22.333,22.755,23.169,22.633,22.197,21.844,21.354,22.42,21.095,20.892,21.354,21.081,21.119,20.814,21.258,20.603,20.664,20.947,20.312,20.615,20.679,20.579,20.925,20.818,21.473,20.691,20.566,21.302,20.963,21.521,20.939
42,M,False,21.587,21.728,22.115,21.884,22.063,22.146,22.091,21.652,21.885,21.469,21.73,22.179,21.983,21.847,21.72,22.221,22.01,21.845,21.833,21.728,22.45,22.536,22.47,22.198,22.33,22.224,22.708,22.396,22.136,22.451,22.204,22.36,22.78,22.401,22.812,22.745,22.661,23.006,22.901,22.86,22.281,22.67,23.193,22.943,23.099,23.3,23.051,22.916,22.909,23.189,23.623,23.308,23.263,22.985,22.831,22.473,22.921,22.884,23.144,22.512,23.23,22.769,22.481,22.763,22.677,22.631,22.545,22.809,22.403,22.705,22.562,22.813,23.303,23.17,23.264,23.5,23.5808,23.6616,23.7424,23.8232,23.904,24.524,24.07,23.797,23.294,22.91,23.236,23.139,23.3,23.157,23.171,23.046,22.954,23.13,23.352,23.003,23.011,23.118,23.199,23.394,23.271,23.126,23.265,23.096,23.298,23.08,23.284,23.101,23.222,23.503,23.442,23.23,23.483,23.016,23.207,23.353,23.33,23.448,23.626
43,M,False,26.693,26.689,26.982,27.666,28.139,26.887,27.022,27.307,27.432,27.728,27.874,27.548,28.066,28.809,29.146,29.377,28.629,29.614,29.25,29.333,29.386,29.8,29.988,29.278,29.594,29.759,29.81,29.692,30.249,29.745,30.084,30.197,29.843,29.996,30.813,30.991,30.761,30.945,30.048,30.099,30.158,30.042,30.475,29.899,29.792,29.99,29.744,30.442,30.344,30.426,30.254,30.632,30.68,30.442,30.887,31.277,31.198,31.204,31.253,31.035,31.458,0.0,31.697,31.741,31.58,31.63,31.356,31.665,32.602,32.122,31.698,31.587,32.632,31.877,32.109,32.372,31.258,31.357,31.942,31.836,32.316,31.239,32.599,31.918,33.59,32.173,33.277,32.579,32.959,31.93,32.033,32.757,32.873,32.418,31.992,32.748,33.599,32.998,33.216,33.248,35.377,33.813,32.646,33.234,33.308,32.745,32.553,33.2,34.69,33.563,33.603,33.606,33.3,33.82,33.251,33.898,33.878,33.451,34.008
44,M,True,40.993,40.947,41.845,42.306,42.431,41.993,42.605,42.502,42.99,43.101,42.014,41.431,42.159,42.816,43.475,43.769,44.395,44.352,44.749,44.795,45.453,44.991,45.189,44.953,44.974,45.338,45.146,44.806,44.661,45.015,45.416,44.938,45.182,45.484,45.554,45.48,46.126,46.125,46.75,47.276,47.718,47.586,47.949,47.746,47.853,47.404,47.485,47.472,47.338,47.73,47.776,48.288,48.287,48.54,48.516,48.655,48.533,48.831,48.771,48.512,48.628,48.945,48.927,48.88,48.717,49.125,49.275,49.321,48.952,48.938,49.206,49.188,48.856,48.406,47.963,47.907,48.318,48.339,48.413,48.7,49.031,49.223,49.417,49.817,49.913,49.653,49.928,49.851,50.345,50.09,50.425,50.45,50.326,50.271,49.991,49.95,49.596,49.4,49.359,49.31,49.504,49.716,49.959,49.919,49.724,49.849,49.829,49.89,49.981,49.725,49.783,50.004,49.915,50.07,49.942,50.131,50.209,50.179,50.258
45,M,True,50.653,50.588,50.041,49.822,49.844,50.118,50.028,50.127,49.923,49.957,49.749,49.925,50.162,50.368,50.693,50.808,51.098,50.97,50.943,51.236,51.16,51.195,51.204,51.259,51.024,50.795,50.815,50.709,50.841,50.638,50.505,50.38,50.307,50.417,50.541,50.406,50.327,50.405,50.229,50.385,49.979,50.289,50.356,50.329,50.44,50.601,50.497,50.519,50.635,50.621,50.859,50.918,51.096,51.283,51.385,51.531,51.529,51.447,51.264,51.289,51.407,51.53,51.445,51.61,51.664,51.521,51.718,51.693,51.676,51.821,51.531,51.598,51.401,51.343,51.305,51.209,51.204,51.039,51.131,51.523,51.422,51.633,51.822,51.646,51.886,52.013,52.285,52.153,52.383,52.371,52.261,52.397,52.441,52.43,52.576,52.599,52.529,52.393,52.378,52.225,52.153,52.12,52.071,52.303,52.303,52.267,52.4,52.453,52.712,52.732,52.641,52.503,52.485,52.534,52.383,52.211,52.253,52.24,52.28
46,M,False,29.803,29.142,28.739,29.326,29.327,29.761,30.77,31.134,31.513,31.68,31.306,31.468,31.515,32.266,33.393,32.938,33.712,33.523,32.905,33.625,33.679,33.638,33.693,33.217,32.812,32.479,32.209,32.833,32.746,33.035,32.782,32.962,33.43,33.067,32.938,33.075,32.197,33.114,33.221,33.492,33.768,33.901,34.067,34.365,34.743,34.892,35.163,35.456,35.028,35.046,35.235,35.423,35.391,34.824,34.658,34.738,35.453,35.761,34.985,35.034,35.296,35.49,34.909,35.215,35.518,35.749,35.93,35.809,35.871,35.828,36.404,36.127,36.113,36.416,36.3,35.797,35.447,35.557,35.931,36.078,35.684,35.836,35.69,35.971,35.953,35.988,36.051,36.313,36.353,36.506,36.629,37.031,36.386,36.664,37.026,36.949,37.065,37.101,37.157,37.074,37.594,37.887,37.985,37.467,37.643,37.69,38.081,38.059,38.188,38.328,38.697,38.83,39.151,38.998,39.023,39.37,39.189,38.717,38.279
47,M,False,50.865,50.719,50.635,50.75,50.731,50.648,50.702,50.501,50.449,50.649,50.454,50.526,50.305,50.175,49.935,49.934,49.894,49.804,49.747,49.589,49.677,49.633,49.795,49.879,50.018,50.166,50.074,49.866,50.004,49.631,49.552,49.728,49.678,49.599,49.577,49.453,49.199,49.043,48.832,49.048,49.223,49.195,49.336,49.287,49.295,49.31,49.434,49.213,48.864,49.121,49.249,49.108,49.184,49.118,49.019,48.864,48.816,48.766,48.803,48.832,48.878,48.918,49.257,48.959,48.728,48.725,48.764,48.63,48.522,48.348,48.708,48.751,48.544,48.5,48.414,48.407,48.548,48.515,48.568,48.766,48.517,48.768,48.975,48.716,48.738,48.712,48.862,49.078,48.835,48.744,48.855,48.568,48.395,48.419,48.388,48.393,48.542,47.99,48.314,48.207,48.225,48.148,48.249,48.481,48.44,48.463,48.382,48.513,48.396,48.413,48.34,48.419,48.346,48.183,48.053,47.782,47.787,47.605,47.475
48,M,True,41.791,41.557,41.791,41.734,41.821,41.722,41.48,41.494,41.368,41.513,41.263,41.039,40.936,40.972,41.084,40.848,40.373,40.654,40.647,40.728,40.433,40.51,40.638,40.49,40.59,40.744,40.757,40.358,40.33,40.53,40.929,40.651,40.746,40.829,40.936,40.542,40.618,40.293,40.665,40.502,40.578,40.546,40.597,40.631,40.742,40.657,40.767,40.72,40.561,40.433,40.501,40.789,40.804,40.767,40.812,40.604,40.799,40.734,40.708,40.701,40.935,40.936,40.791,40.812,41.026,41.2,40.738,40.481,40.193,40.024,40.395,40.107,40.159,40.163,40.051,39.953,39.61,39.459,0.0,39.307,39.157,39.387,39.477,39.689,39.202,39.11,38.863,39.209,39.486,39.346,39.275,39.351,39.57,39.608,39.737,39.879,39.708,39.785,39.586,0.0,39.104,39.043,39.123,39.193,38.87,38.747,38.475,38.399,38.514,38.189,37.927,38.082,38.337,38.618,37.98,38.164,37.973,38.4,37.833
