,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118,MEANGBZ_119
22,X,False,83.497,83.531,82.271,87.454,84.652,86.021,85.058,87.631,87.42,87.692,88.479,91.912,90.747,93.273,91.247,94.25,95.476,94.431,96.744,97.724,98.842,95.62,98.377,100.56,98.825,98.063,99.656,96.773,96.467,93.656,95.108,93.879,93.428,92.561,91.15,90.399,91.175,92.231,92.933,92.355,92.761,92.707,95.414,94.939,96.637,97.425,98.524,98.319,99.124,97.157,98.501,100.45,101.1,101.37,100.46,98.907,99.494,101.38,101.59,98.961,99.325,100.54,98.376,98.386,96.831,97.937,97.365,96.67,96.872,97.01,98.707,98.33,98.835,94.707,93.483,93.235,93.379,91.433,91.246,89.249,88.951,87.116,86.416,86.479,87.181,84.878,85.527,86.041,85.988,86.737,86.754,87.805,88.77,87.916,88.318,87.702,87.127,87.666,86.97,86.141,85.708,83.528,83.431,81.918,81.751,79.953,79.214,78.137,77.145,77.175,76.256,76.77,76.11,75.627,75.709,74.733,76.056,74.466,74.171
23,X,False,83.24,77.927,78.007,81.612,85.594,81.606,85.035,84.831,90.26,88.084,90.06,95.943,88.652,87.453,81.11,91.267,86.308,83.898,83.457,89.069,83.749,82.05,80.678,79.627,82.525,84.659,75.37,80.404,83.28,76.716,85.713,78.794,74.767,80.621,76.147,75.886,76.053,76.456,77.157,75.234,74.762,76.673,72.932,69.869,74.022,73.181,73.727,70.556,74.845,76.884,72.753,82.243,74.105,76.587,72.797,76.024,75.483,80.003,74.883,80.043,77.864,77.662,80.282,82.862,81.81,77.509,81.674,81.372,82.973,79.6,80.582,79.914,83.725,81.306,80.895,82.41,79.625,80.967,80.932,81.607,83.752,84.354,85.514,80.841,83.257,85.994,84.367,85.753,87.55,88.28,85.037,89.203,83.253,84.033,85.611,88.287,88.668,91.852,86.758,87.569,89.478,90.68,88.951,86.874,88.72,85.019,83.403,84.799,89.076,88.038,82.736,82.819,80.178,83.471,84.352,83.933,79.717,85.722,85.146
24,X,False,75.414,80.828,73.837,81.849,74.366,74.851,74.556,75.873,78.517,79.516,73.752,74.651,74.673,73.788,74.384,77.1,75.652,76.679,78.282,77.037,77.425,81.117,76.717,76.534,77.192,76.378,76.062,75.409,76.329,75.274,75.231,76.599,75.58,75.005,76.475,77.154,75.452,75.269,76.284,76.143,75.718,74.199,75.154,74.361,74.543,74.61,75.397,75.173,75.906,75.568,76.259,76.814,77.605,77.546,77.983,78.221,78.953,79.569,79.542,80.388,80.411,80.452,80.287,81.084,80.671,79.291,79.579,79.286,78.855,78.744,78.587,79.467,79.207,79.599,80.769,80.855,82.013,82.463,82.52,82.814,82.674,82.686,83.638,84.544,84.568,84.434,84.791,85.071,84.865,84.696,84.65,84.33,84.819,83.743,84.053,83.735,83.927,84.301,83.883,84.076,84.029,84.154,84.871,84.798,85.458,85.963,86.583,87.306,87.6,88.425,88.72,89.504,89.721,90.036,90.106,90.718,90.911,91.137,91.009
25,X,True,109.54,109.51,109.81,109.93,109.5,109.5,109.07,108.81,108.13,107.81,107.31,106.83,106.57,105.82,105.64,106.19,105.99,106.8,107.39,108.18,108.86,109.44,110.2,111.0,111.25666666666666,111.51333333333334,111.77,112.44,112.32,112.08,111.91,111.93,111.91,112.16,112.16,111.56,111.28,110.5,110.13,109.77,109.37,108.95,108.84,108.75,108.51,107.99,108.66,108.1,108.46,108.14,108.27,108.3,108.11,108.09,108.13,108.02,107.85,107.83,108.12,108.36,108.27,109.18,109.96,109.98,110.45,110.78,111.43,111.82,111.88,111.63,111.92,111.94,112.2,112.63,112.64,112.22,112.06,111.41,110.46,109.81,108.97666666666667,108.14333333333333,107.31,106.62,105.82,105.09,104.82,105.32,104.91,105.38,105.65,105.85,106.28,106.68,107.29,107.79,108.35,108.83,109.28,109.19,109.42,109.64,109.37,109.46,109.42,109.51,109.16,108.86,108.84,108.81,108.7,108.67,108.77,108.78,109.16,109.3,108.8,108.92,109.19
26,X,True,104.78,104.48,104.97,104.41,104.3,104.41,104.55,104.89,104.45,105.02,104.81,104.63,104.6,104.68,104.73750000000001,104.795,104.8525,104.91000000000001,104.9675,105.025,105.0825,105.14,104.79,104.74,105.16,105.2,105.01,104.99,105.29,105.23,105.46,105.06,105.38,105.43,105.9,106.22,106.54,106.69,106.77,107.36,107.53,108.1,108.33,108.54,108.62666666666667,108.71333333333334,108.8,108.48,107.95,107.17,106.55,105.48,104.44,103.8,103.46,102.44,102.23,102.52,102.37,102.21,102.28,102.41,102.8,102.81,103.0,103.22,103.63,103.87,103.91,104.0,104.33,104.33,104.23,104.03,104.19,104.09,103.59,103.56,103.47,102.79,102.7,102.64,102.58,102.22,102.15,102.08,101.85,101.9,101.46,101.8,101.92,101.96,102.23,102.63,102.85,102.98,103.78,104.97,105.07,105.6,105.78,106.21,106.19,106.21,105.81666666666666,105.42333333333333,105.03,103.99,103.89,103.48,103.54,103.32,103.25,103.41,102.9,102.61,102.48,102.95,103.25
27,X,True,105.6,105.78,106.21,106.19,106.21,105.81666666666666,105.42333333333333,105.03,103.99,103.89,103.48,103.54,103.32,103.25,103.41,102.9,102.61,102.48,102.95,103.25,104.17,104.44,104.86,105.21,105.48,105.74,105.74,105.87,106.34,106.38,106.47,106.36,106.14,106.4,106.51,106.59,106.31,106.39,106.54,106.79,107.15,107.48,107.18,106.98,106.72,106.73,106.75,106.48,107.0,106.97,106.92,106.3,105.99,105.41,104.77,104.87,104.92,104.71,104.78,104.98,105.25333333333333,105.52666666666667,105.8,106.11,106.5,107.06333333333333,107.62666666666667,108.19,108.51,108.2,108.36,108.21,107.66,107.67,107.03,106.05,105.35,105.14,104.89,104.28,103.74,103.52,103.2,103.03,102.73,102.78,102.57,102.6,102.83,102.85,102.64,102.73,102.59,102.62,102.62,102.88,102.58,102.49,102.38,102.45,102.76,103.04,103.05,102.84,102.85,102.92,102.79,103.59,103.7,103.86,104.54,105.06,105.29,105.7,106.17,106.82,107.36,107.88,108.45
28,X,True,102.78,102.57,102.6,102.83,102.85,102.64,102.73,102.59,102.62,102.62,102.88,102.58,102.49,102.38,102.45,102.76,103.04,103.05,102.84,102.85,102.92,102.79,103.59,103.7,103.86,104.54,105.06,105.29,105.7,106.17,106.82,107.36,107.88,108.45,108.72,108.58,108.26,107.88,107.38,106.62,106.23,105.84,105.45,105.14,104.45,103.84,103.63,104.03,103.64,104.0,104.83,104.82,105.1,104.81,104.76,105.19,105.41,105.35,105.14,105.17,105.14,105.01,104.6,104.34,104.35,103.92,103.68,103.72,103.44,103.29,103.07,102.97,103.28,103.28,103.41,103.48,103.66,103.95,103.8,103.89,104.15,104.23,104.3,104.4,104.42,104.34,103.94,103.71,103.63,103.21,102.9,102.2,101.9,101.53,101.22,100.99,100.95,101.06,101.05,101.2,101.46333333333334,101.72666666666666,101.99,102.28,102.53,102.78,102.95,103.39,103.44,103.33,102.88,102.79,102.43,102.1,101.61,101.0,100.68,100.48,100.19
29,X,True,98.036,98.146,98.713,99.174,99.381,99.637,99.882,100.21,100.52,100.27,100.4,99.672,99.542,99.354,98.817,97.974,97.336,96.824,96.413,96.073,95.912,95.557,95.465,95.698,95.753,96.026,96.265,96.707,97.304,98.043,98.489,98.66,98.696,98.429,98.929,98.524,98.406,97.6,98.048,97.527,96.714,96.391,95.601,95.324,94.803,94.823,94.397,94.108,94.011,94.121,93.99,94.43,94.215,93.728,93.71,94.377,94.628,94.919,94.955,95.41,95.587,95.665,95.841,96.017,96.037,95.856,95.612,95.422,95.119,94.764,94.534,94.279,93.36,93.327,93.292,92.356,92.519,92.402,92.554,92.681,92.89,93.414,93.912,93.689,94.505,94.819,95.067,95.227,95.57,95.913,95.895,96.238,95.651,95.533,95.186,94.787,94.204,94.099,93.712,93.309,92.665,92.189,92.204,91.794,91.436,91.283,91.174,90.922,90.605,90.251,90.057,90.061,90.027,90.316,90.06,90.293,90.334,90.254,90.618
30,X,False,99.661,99.266,99.729,99.792,99.772,100.64,101.45,102.8,103.49,104.73,105.08,106.65,107.22,108.47,109.87,110.62,111.35,112.42,112.15,112.18,112.86,112.29,111.57,110.8,110.92,110.39,109.98,109.6,108.75,108.71,108.57,108.27,108.17,107.49,107.4,107.44,107.2,107.45,107.23,107.75,107.38,107.26,107.83,108.97,109.14,109.72,110.19,110.15,110.18,111.55,111.57,112.31,112.34,113.29,113.36,112.71,113.97,114.25,113.61,112.9,112.78,112.08,110.06,110.39,109.55,107.6,106.28,105.02,104.42,103.84,104.33,104.04,103.66,104.5,104.81,105.48,106.16,107.08,107.51,108.76,109.44,110.55,110.97,111.5,112.09,112.49,113.04,112.56,112.22,112.5,112.62,112.36,111.74,111.47,111.32,111.6,112.04,112.52,112.56,113.0,113.58,113.04,112.88,113.11,112.93,113.7,114.07,114.57,114.75,113.74,113.54,112.53,111.39,110.47,109.15,109.34,108.69,107.18,107.25
31,X,False,109.76,109.58,109.02,108.79,109.35,109.08,109.16,109.1,109.09,109.03,109.25,108.71,109.11,109.29,109.06,109.22,109.46,109.09,108.42,107.48,108.09,107.67,107.17,107.06,106.17,106.26,106.14,105.58,105.5,104.48,104.47,104.14,104.36,104.76,105.4,105.26,105.78,106.34,106.56,106.53,107.01,106.92,107.1,107.24,107.23,107.26,106.97,107.0,106.94,106.8,106.55,106.26,106.06,106.02,105.26,105.28,105.79,105.55,105.15,104.6,104.02,103.83,103.97,103.82,103.94,103.87,103.88,103.73,103.98,104.2,104.03,104.26,104.6,104.48,104.95,104.72,105.09,105.92,105.86,105.8,105.31,105.44,105.15,105.55,104.96,104.3,104.09,103.69,103.61,103.24,102.91,102.64,101.95,101.05,100.89,100.69,100.58,100.46,100.61,100.66,101.65,101.82,101.99,102.74,102.94,103.49,103.31,103.82,103.81,104.26,104.15,104.36,104.52,104.46,104.64,103.64,103.75,104.07,103.75
32,X,True,107.09,106.16,105.59,105.02,105.71,106.15,107.4,107.56,108.26,110.1,112.79,114.72,115.9,116.57,117.83,119.13,119.09,119.42,117.86,116.71,114.89,112.66,111.54,111.29,110.47,110.58,109.85,109.21,109.83,110.81,111.2,111.98,112.3,113.55,114.53,115.77,116.0,115.55,115.95,117.15,117.43,117.85,117.02,117.75,118.57,118.58,118.95,119.33,119.33,119.32,118.71,118.28,117.94,117.7,117.59,116.69,116.04,115.59,115.43,114.59,114.6,113.87,113.11,113.0,113.47,112.75,112.73,113.39,114.54,115.23,117.45,117.03333333333333,116.61666666666667,116.2,115.78333333333333,115.36666666666667,114.95,114.53333333333333,114.11666666666667,113.7,113.28333333333333,112.86666666666667,112.45,112.03333333333333,111.61666666666667,111.2,111.4,110.83,111.045,111.26,111.04,112.03,112.51,113.81,114.85,116.96,117.28,117.95,118.72,118.88,119.34,120.06,119.42,117.89,118.71,118.26,117.81,118.1,117.81,117.89,117.73,117.98,117.22,117.29,116.45,116.28,115.74,114.54,113.89
33,X,False,159.88,90.752,82.224,69.889,117.33,69.059,61.838,53.913,49.331,47.247,48.494,48.375,50.316,47.511,53.958,51.587,50.811,58.328,59.999,66.694,68.076,87.37,64.971,62.05,64.112,63.785,61.821,65.194,60.619,59.075,58.41,57.358,82.081,58.871,57.526,57.037,59.456,58.651,60.511,60.841,59.675,60.975,62.598,63.516,64.441,69.322,69.364,66.042,69.224,71.258,69.564,69.808,71.929,75.784,72.041,73.144,72.361,76.402,78.282,77.898,83.166,79.074,91.205,79.214,81.594,84.535,88.701,81.11,94.634,92.282,83.247,87.831,93.57,93.492,93.148,93.023,94.391,89.07,90.379,80.377,82.851,88.463,89.684,83.512,87.778,89.085,79.031,93.146,90.11,82.897,87.584,80.694,79.108,86.046,82.293,88.637,90.005,85.339,88.11366666666666,90.88833333333334,93.663,81.991,88.672,88.041,85.77,86.62,85.275,85.959,84.938,84.76688888888889,84.59577777777778,84.42466666666667,84.25355555555555,84.08244444444445,83.91133333333333,83.74022222222222,83.56911111111111,83.398,85.221
34,X,True,119.97,122.0,121.24,121.67,121.75,122.0,122.99,123.31,122.84,124.21,125.17,125.54,125.26,125.93,126.67,126.08,126.25,125.98,125.37,125.16,125.31,123.78,123.75,122.91,123.46,122.67,121.83,121.17,120.44,120.12,119.67,120.28,119.51,118.99,119.57,119.88,120.48,121.24,122.13,123.69,124.61,125.36,125.64,127.27,128.14,127.63,127.45,126.69,125.82,125.22,122.89,121.51,120.48,119.88,118.96,119.9,119.41,120.89,120.71,120.88,122.05,122.84,123.64,123.89,123.48,123.68,123.53,123.72,122.61,121.81,121.19,121.14,121.33,120.31,119.66,119.83,118.98,119.08,119.28,119.14,119.17,118.07,117.59,117.8,117.33,117.84,118.71,118.32,120.15,120.26,119.29,119.6,120.83,121.79,121.74,120.55,120.85,120.52,120.22,120.25,120.26,119.84,118.47,117.86,117.14,117.04,117.64153846153847,118.24307692307693,118.8446153846154,119.44615384615385,120.04769230769232,120.64923076923077,121.25076923076924,121.85230769230769,122.45384615384616,123.05538461538461,123.65692307692308,124.25846153846155,124.86
35,X,True,126.67,126.08,126.25,125.98,125.37,125.16,125.31,123.78,123.75,122.91,123.46,122.67,121.83,121.17,120.44,120.12,119.67,120.28,119.51,118.99,119.57,119.88,120.48,121.24,122.13,123.69,124.61,125.36,125.64,127.27,128.14,127.63,127.45,126.69,125.82,125.22,122.89,121.51,120.48,119.88,118.96,119.9,119.41,120.89,120.71,120.88,122.05,122.84,123.64,123.89,123.48,123.68,123.53,123.72,122.61,121.81,121.19,121.14,121.33,120.31,119.66,119.83,118.98,119.08,119.28,119.14,119.17,118.07,117.59,117.8,117.33,117.84,118.71,118.32,120.15,120.26,119.29,119.6,120.83,121.79,121.74,120.55,120.85,120.52,120.22,120.25,120.26,119.84,118.47,117.86,117.14,117.04,117.64153846153847,118.24307692307693,118.8446153846154,119.44615384615385,120.04769230769232,120.64923076923077,121.25076923076924,121.85230769230769,122.45384615384616,123.05538461538461,123.65692307692308,124.25846153846155,124.86,124.46,120.87,124.58,122.51,121.89,121.59,120.23,118.89,118.98,118.08,117.81,117.8,118.01,118.41
36,X,False,119.24,120.31,120.21,120.72,121.51,122.36,122.72,123.55,123.66,125.8,125.43,125.7,126.16,126.43,126.0,125.76,125.43,124.56,122.81,120.74,119.36,118.93,118.01,118.45,118.2,117.95,117.7,118.7,118.05,119.48,119.09,120.0,120.98,119.42,120.24,120.63,120.18,119.71,119.17,116.87,116.75,114.9,115.72,114.15,113.62,113.25,112.61,112.6,112.36,112.72,111.67,111.13,111.08,110.33,110.07,109.9,110.26,110.47,110.41,109.52,110.59,110.95,111.45,111.49,111.67,111.72,111.58,112.41,112.91,112.89,113.19,113.27,112.86,112.92,111.72,111.69,111.1,109.86,109.18,109.07,109.47545454545454,109.88090909090909,110.28636363636363,110.69181818181818,111.09727272727272,111.50272727272727,111.90818181818182,112.31363636363636,112.71909090909091,113.12454545454545,113.53,114.23,113.75,113.04,113.23,112.81,111.66,110.94,110.06,108.09,108.13,108.23,107.71,106.83,107.31,106.68,106.94,106.15,106.13,105.25,104.68,104.5,103.42,104.32,104.67,104.29,104.92,105.02,104.39
37,M,False,126.36,125.33,125.36,123.37,123.01,124.0,124.29,123.58,122.39,122.01,123.54,123.28,126.67,128.22,128.17,125.72,126.62,129.55,127.91,126.08,124.53,124.4,124.25,143.19,118.88,119.91,121.19,120.65,119.23,119.07,118.25,118.08,118.9,116.9,114.94,116.97,117.22,116.01,114.58,117.08,117.42,116.8,120.49,119.65,120.51,121.1,122.27,123.64,123.62,124.61,121.96,124.79,122.55,122.1,122.14,120.25,119.6,117.2,115.44,113.86,110.94,113.83,112.11,110.68,110.62,110.36,109.45,111.47,112.22,113.03,112.91,113.03,114.88,116.36,116.43,116.52,116.44,115.28,118.86,118.62,117.46,114.55,113.87,112.55,112.6,112.24,110.89,108.8,108.67,106.6,105.48,104.3,105.58,106.13,106.51,106.63,106.76,105.02,103.82,104.73,104.79,104.07,102.47,101.73,103.08,102.43,103.75,104.3,104.01,106.5,106.79,106.6,108.57,106.3,105.42,104.67,104.17,103.44,102.26
38,M,False,126.28,116.27,122.06,140.14,117.53,137.82,135.4,111.3,112.05,111.76,115.93,111.02,122.28,116.88,124.95,123.83,132.47,109.21,125.24,112.92,120.35,109.05,123.9,119.19,117.81,123.43,114.1,119.09,109.42,114.83,112.86,109.65,115.49,115.15,114.31,124.46,111.07,117.46,124.78,120.77,120.52,126.33,142.33,121.53,113.22,101.9,108.14,105.91,113.42,113.27,114.38,119.58,119.88,115.14,115.86,115.42,114.18,108.34,109.73,105.99,92.626,111.45,113.52,105.74,116.89,110.08,117.04,126.64,119.99,118.71,124.15,119.61,113.46,120.7,110.06,115.31,114.37,110.07,121.78,118.39,124.92,120.48,108.4,110.19,112.67,117.46,114.84,113.05,106.09,116.81,112.09,100.36,110.4,105.3,104.11,114.76,107.32,108.94,114.89,119.22,109.39,112.77,117.03,104.91,113.93,115.14,113.63,106.59,113.74,106.43,123.94,124.17,104.51,107.27,101.02,103.57,122.87,91.758,120.6
39,M,False,90.062,89.621,89.782,90.123,89.626,90.782,90.649,91.605,92.809,93.053,92.668,93.236,93.231,94.322,95.11,95.497,95.346,94.522,95.112,95.19,95.965,95.444,95.094,94.681,94.336,94.235,93.201,92.919,92.012,91.869,91.907,91.795,91.789,91.922,91.29,91.521,90.613,91.458,92.626,92.211,92.858,93.059,93.276,92.493,93.026,92.853,92.899,92.854,93.494,94.826,94.474,96.389,95.475,96.0,96.658,96.276,96.106,96.814,96.79,97.228,96.649,96.327,96.397,96.848,96.73,95.827,95.871,95.09,94.099,93.658,92.948,92.848,92.027,91.705,92.74,93.348,93.868,94.836,94.565,94.731,94.071,93.44,94.0,93.72,94.28,94.711,94.891,94.277,94.942,94.418,93.248,93.397,94.26,93.626,95.411,96.037,95.763,96.285,96.419,95.612,95.849,95.711,95.113,95.546,94.732,94.495,94.299,94.391,95.197,96.065,95.557,95.941,95.501,96.523,95.579,95.419,95.96,95.046,94.543
40,M,True,101.19,51.856,99.673,56.076,52.373,53.132,53.567,54.413,54.13,104.19,58.678,57.654,60.476,70.263,57.911,59.778,62.809,60.697,61.981,57.512,57.34,60.814,63.874,62.918,66.841,65.718,59.023,54.318,59.837,60.097,57.009,62.314,92.973,60.548,58.452,63.001,63.944,65.441,69.77,65.549,67.491,73.582,72.393,64.13,65.641,65.664,67.149,66.684,68.133,66.149,63.684,63.724,66.894,62.798,62.891,59.791,58.511,65.325,69.765,75.376,78.087,67.863,82.535,82.485,84.639,71.236,75.548,77.88,82.838,74.366,76.482,114.71,114.10021276595744,113.4904255319149,112.88063829787234,112.27085106382978,111.66106382978722,111.05127659574468,110.44148936170212,109.83170212765957,109.22191489361701,108.61212765957447,108.00234042553191,107.39255319148936,106.7827659574468,106.17297872340426,105.5631914893617,104.95340425531914,104.34361702127659,103.73382978723404,103.12404255319149,102.51425531914893,101.90446808510637,101.29468085106383,100.68489361702127,100.07510638297872,99.46531914893617,98.85553191489362,98.24574468085106,97.6359574468085,97.02617021276595,96.4163829787234,95.80659574468085,95.19680851063829,94.58702127659575,93.97723404255319,93.36744680851064,92.75765957446808,92.14787234042552,91.53808510638298,90.92829787234042,90.31851063829787,89.70872340425532,89.09893617021277,88.48914893617021,87.87936170212765,87.2695744680851,86.65978723404255,86.05
41,M,False,75.548,77.88,82.838,74.366,76.482,114.71,114.10021276595744,113.4904255319149,112.88063829787234,112.27085106382978,111.66106382978722,111.05127659574468,110.44148936170212,109.83170212765957,109.22191489361701,108.61212765957447,108.00234042553191,107.39255319148936,106.7827659574468,106.17297872340426,105.5631914893617,104.95340425531914,104.34361702127659,103.73382978723404,103.12404255319149,102.51425531914893,101.90446808510637,101.29468085106383,100.68489361702127,100.07510638297872,99.46531914893617,98.85553191489362,98.24574468085106,97.6359574468085,97.02617021276595,96.4163829787234,95.80659574468085,95.19680851063829,94.58702127659575,93.97723404255319,93.36744680851064,92.75765957446808,92.14787234042552,91.53808510638298,90.92829787234042,90.31851063829787,89.70872340425532,89.09893617021277,88.48914893617021,87.87936170212765,87.2695744680851,86.65978723404255,86.05,83.571,83.713,95.136,102.39,85.59,93.812,85.083,92.357,90.854,98.045,83.145,78.01,84.097,84.656,95.391,95.233,92.973,87.355,92.249,100.01,87.27,96.926,85.817,88.937,90.382,95.834,85.267,89.372,86.145,87.069,87.971,86.173,74.127,76.796,86.378,85.76,82.005,85.447,82.603,82.06,79.431,80.375,86.776,83.112,87.481,90.412,82.21,84.563,86.774,84.41,82.847,85.487,80.48,82.368,80.948,79.985,79.546,83.347,79.792,85.688,79.146,81.864,82.897,82.481,84.161,77.992
42,M,False,85.076,84.64,84.797,83.931,84.394,86.07,83.419,82.449,81.955,81.291,82.194,82.054,81.787,81.245,81.096,84.163,83.865,84.778,87.386,88.888,85.609,86.979,88.351,86.109,87.209,87.124,88.574,87.256,86.628,85.035,87.991,85.503,86.127,85.486,86.556,84.777,85.295,83.902,84.166,83.312,84.717,85.653,85.245,85.623,85.308,85.202,84.049,85.398,86.156,86.099,87.275,86.764,88.433,88.794,88.682,89.506,90.51,90.816,92.147,92.355,92.496,92.776,93.091,93.315,92.204,91.733,91.711,90.259,89.671,89.164,89.113,88.596,87.746,86.598,86.875,86.425,87.0218,87.6186,88.2154,88.8122,89.409,89.82,89.692,91.793,92.563,93.657,93.991,93.904,93.923,92.298,92.131,92.041,91.35,90.606,89.885,89.75,89.485,89.44,89.316,88.792,88.988,88.958,89.53,89.324,88.88,88.958,89.965,90.186,91.017,90.72,91.065,91.613,92.913,93.486,93.767,94.492,95.17,95.272,95.333
43,M,False,92.471,88.18,91.024,91.321,92.126,92.869,92.729,93.246,93.048,92.126,93.527,95.405,92.723,90.621,91.341,92.6,93.651,96.445,95.758,97.947,98.815,99.957,99.606,99.108,100.25,101.0,101.65,102.02,100.45,101.99,100.53,96.925,93.186,96.26,96.741,97.072,95.095,90.467,89.397,89.645,98.449,92.1,92.012,91.891,93.482,93.808,95.487,94.86,94.504,98.038,96.956,96.972,97.189,97.377,97.962,98.037,100.42,100.55,99.792,98.004,99.282,100.2,99.579,100.28,99.741,97.758,98.087,98.245,98.449,97.233,96.284,96.825,97.008,98.709,100.05,105.42,95.21,95.743,95.137,95.378,95.878,93.655,95.515,91.079,94.425,91.364,91.989,90.568,89.593,90.392,89.475,88.041,90.424,90.65,93.188,90.216,90.895,92.825,88.705,90.09,103.95,90.494,86.343,100.68,89.737,88.759,87.938,87.43,97.202,85.956,96.076,96.604,83.516,84.039,82.659,89.598,84.472,80.231,85.805
44,M,True,117.25,119.24,117.45,117.87,118.87,121.5,123.05,123.07,122.61,123.44,127.34,129.27,128.94,125.48,122.54,122.3,120.45,119.3,118.21,118.52,116.95,115.9,115.69,115.35,115.02,113.74,115.44,116.97,117.13,116.88,117.22,119.44,119.66,120.26,121.75,123.13,122.06,121.61,120.83,120.35,120.62,121.5,123.75,124.75,125.91,128.49,128.31,128.83,129.01,128.71,128.31,127.77,127.3,126.54,125.94,123.36,123.57,122.25,121.18,120.66,119.22,118.4,120.09,121.25,122.13,121.96,121.44,122.47,123.68,124.76,124.6,126.37,128.18,130.22,132.34,132.87,131.83,130.15,130.28,127.71,126.47,124.77,122.92,120.81,118.86,119.35,117.85,117.2,115.97,116.67,116.57,117.77,117.84,117.82,119.16,120.12,120.46,121.37,121.2,120.78,119.83,118.63,118.18,119.75,119.31,118.49,117.17,117.08,116.85,117.13,115.72,114.79,114.51,113.2,113.53,112.43,112.09,112.55,113.19
45,M,True,112.61,113.73,116.56,117.9,118.57,118.32,119.21,119.36,119.94,120.69,120.81,120.62,119.08,117.83,115.98,115.13,113.95,113.52,112.6,111.33,111.19,111.43,111.75,111.65,112.57,113.31,113.44,114.47,114.61,115.94,116.7,116.31,116.92,116.91,117.4,117.38,118.29,118.31,118.24,117.64,118.01,116.57,116.17,117.58,117.63,115.9,115.69,115.35,115.13,114.56,113.81,113.53,112.28,110.63,110.46,109.7,110.04,110.0,109.97,109.34,108.35,106.96,107.06,106.47,106.11,106.22,106.55,107.77,108.48,108.57,109.52,109.46,110.46,110.8,110.8,110.83,110.35,110.21,109.36,108.73,108.65,108.06,106.27,105.12,104.07,103.81,103.22,103.42,102.71,102.59,102.3,102.12,102.05,102.54,102.23,102.18,102.2,102.48,102.49,102.58,103.05,103.07,101.97,101.47,100.99,101.41,101.18,100.93,100.8,100.93,101.01,100.63,100.93,101.02,102.0,102.43,102.83,103.48,103.98
46,M,False,118.56,117.05,115.66,115.07,112.13,111.45,110.74,108.65,108.57,108.23,108.53,109.22,109.62,109.32,110.71,110.95,110.92,112.37,114.24,114.3,114.91,114.84,115.46,115.75,115.42,114.73,115.19,115.14,115.16,116.1,116.77,115.73,114.87,116.3,115.83,116.43,117.72,116.15,115.95,114.8,114.12,113.95,113.13,113.11,113.13,112.1,111.98,111.76,111.4,111.15,110.91,110.68,110.05,110.16,111.77,112.65,113.83,114.1,116.4,117.27,118.22,118.89,121.32,122.31,120.9,121.02,119.01,118.59,117.67,116.72,115.27,115.62,113.78,112.6,112.32,113.71,113.4,113.34,111.53,110.93,113.68,114.88,114.91,114.02,114.17,113.83,113.47,114.31,114.31,114.09,113.25,113.03,115.65,114.87,113.43,114.22,113.7,112.46,113.32,112.9,111.78,111.16,110.59,110.78,110.82,111.09,110.83,111.57,111.7,111.95,112.35,112.76,114.72,115.68,116.41,117.12,118.06,119.2,119.06
