,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45,MEANGBT_46,MEANGBT_47,MEANGBT_48,MEANGBT_49,MEANGBT_50,MEANGBT_51,MEANGBT_52,MEANGBT_53,MEANGBT_54,MEANGBT_55,MEANGBT_56,MEANGBT_57,MEANGBT_58,MEANGBT_59,MEANGBT_60,MEANGBT_61,MEANGBT_62,MEANGBT_63,MEANGBT_64,MEANGBT_65,MEANGBT_66,MEANGBT_67,MEANGBT_68,MEANGBT_69,MEANGBT_70
46,M,False,96.157,96.286,96.176,96.329,96.087,96.224,96.212,96.075,95.606,95.033,94.829,94.741,94.851,94.315,93.903,93.223,93.134,92.982,92.184,91.952,91.995,91.402,91.562,91.743,91.742,91.354,92.013,92.316,92.422,92.444,93.331,93.566,93.578,93.294,93.286,93.679,93.064,93.605,93.363,92.891,92.109,92.046,91.269,91.3,90.639,90.015,89.515,89.341,88.789,88.475,88.468,89.224,89.443,90.267,90.818,91.233,92.106,93.207,93.359,93.29,93.089,92.847,92.074,91.326,90.362,89.432,88.578,87.935,87.171,86.86
47,M,False,92.878,91.464,92.036,92.618,93.863,94.246,93.71,93.426,93.556,93.543,93.082,92.991,92.352,93.22,93.806,93.26,92.97,93.536,93.056,93.304,94.099,94.998,95.475,96.016,96.557,97.129,97.812,97.637,97.683,97.666,96.934,96.99,95.468,94.228,94.276,93.322,93.353,93.075,92.786,92.851,93.366,92.807,93.716,94.389,93.872,94.881,95.726,96.608,97.276,97.155,97.657,98.234,98.841,98.833,98.713,99.74,99.733,99.011,99.483,98.735,97.751,97.532,97.2,97.827,96.645,97.241,96.02,96.591,96.246,96.337
48,M,False,90.267,90.818,91.233,92.106,93.207,93.359,93.29,93.089,92.847,92.074,91.326,90.362,89.432,88.578,87.935,87.171,86.86,86.291,85.647,85.075,84.939,84.446,84.346,84.527,84.83,84.544,84.202,83.854,83.971,84.467,84.248,83.969,83.919,84.021,83.977,84.262,84.751,84.594,84.781,85.009,85.471,86.146,86.511,87.164,87.627,88.614,89.368,89.901,90.239,90.517,90.56,89.879,89.079,88.543,87.879,87.291,86.834,85.961,85.808,85.216,85.019,85.419,85.268,85.675,86.021,86.662,87.011,87.729,88.184,88.945
49,M,True,86.909,86.037,85.035,84.863,84.351,84.727,83.921,83.086,84.321,84.002,85.052,84.182,84.149,84.137,84.69,85.158,84.899,84.361,84.058,84.008,83.946,85.116,83.681,83.52,83.8,83.1,83.036,82.851,82.494,82.554,82.587,82.4,81.663,81.016,82.532,82.754,82.589,83.745,83.76,84.973,85.039,84.676,84.779,84.496,84.633,84.675,85.193,84.638,83.333,82.003,81.376,80.542,80.934,80.73,80.171,79.702,78.991,79.542,79.113,80.373,80.159,80.703,81.311,81.125,80.277,79.536,80.689,79.142,77.488,78.945
50,M,False,83.52,83.8,83.1,83.036,82.851,82.494,82.554,82.587,82.4,81.663,81.016,82.532,82.754,82.589,83.745,83.76,84.973,85.039,84.676,84.779,84.496,84.633,84.675,85.193,84.638,83.333,82.003,81.376,80.542,80.934,80.73,80.171,79.702,78.991,79.542,79.113,80.373,80.159,80.703,81.311,81.125,80.277,79.536,80.689,79.142,77.488,78.945,77.137,76.463,76.524,77.06,75.774,75.106,76.26,76.457,76.683,74.198,73.354,73.094,73.068,73.086,72.823,71.977,71.53,71.68,71.869,72.409,71.873,71.409,71.157
51,M,False,80.277,79.536,80.689,79.142,77.488,78.945,77.137,76.463,76.524,77.06,75.774,75.106,76.26,76.457,76.683,74.198,73.354,73.094,73.068,73.086,72.823,71.977,71.53,71.68,71.869,72.409,71.873,71.409,71.157,69.726,69.833,69.462,69.262,68.963,68.001,67.045,67.314,67.935,66.793,66.812,67.889,67.549,67.85,68.155,69.243,69.524,72.147,71.504,71.427,70.038,73.051,72.394,70.988,70.967,70.8,70.578,71.507,73.254,67.275,60.516,68.849,68.531,67.477,68.969,67.901,68.823,68.978,67.087,66.988,69.808
52,M,False,66.793,66.812,67.889,67.549,67.85,68.155,69.243,69.524,72.147,71.504,71.427,70.038,73.051,72.394,70.988,70.967,70.8,70.578,71.507,73.254,67.275,60.516,68.849,68.531,67.477,68.969,67.901,68.823,68.978,67.087,66.988,69.808,70.154,64.995,66.331,64.753,64.844,65.487,63.817,63.243,62.65,62.909,60.786,63.409,60.647,60.955,61.605,61.129,59.351,59.423,57.862,58.661,58.945,58.923,59.611,58.926,60.915,59.956,60.625,59.896,58.606,61.976,58.523,61.75,57.679,59.571,60.03,54.483,57.592,56.457
53,M,False,72.147,71.504,71.427,70.038,73.051,72.394,70.988,70.967,70.8,70.578,71.507,73.254,67.275,60.516,68.849,68.531,67.477,68.969,67.901,68.823,68.978,67.087,66.988,69.808,70.154,64.995,66.331,64.753,64.844,65.487,63.817,63.243,62.65,62.909,60.786,63.409,60.647,60.955,61.605,61.129,59.351,59.423,57.862,58.661,58.945,58.923,59.611,58.926,60.915,59.956,60.625,59.896,58.606,61.976,58.523,61.75,57.679,59.571,60.03,54.483,57.592,56.457,58.428,55.72,55.63,55.0,54.838,54.786,56.661,55.848
54,M,True,91.572,91.201,91.798,92.421,92.902,92.533,92.639,93.277,94.215,94.154,94.392,94.648,95.093,95.075,94.706,94.938,94.874,95.169,94.766,94.2,94.273,94.068,93.797,93.472,92.923,92.841,92.528,92.483,93.364,93.549,93.127,94.215,95.303,95.789,96.55,96.696,97.556,98.559,98.613,98.636,98.816,98.224,98.67,97.859,97.571,96.285,95.921,95.111,93.636,93.386,94.305,95.338,94.991,95.484,96.348,96.557,96.708,98.118,99.095,99.281,100.29,101.37,102.28,103.08,102.94,103.1,103.1,103.02,102.44,102.24
55,M,False,95.075,94.706,94.938,94.874,95.169,94.766,94.2,94.273,94.068,93.797,93.472,92.923,92.841,92.528,92.483,93.364,93.549,93.127,94.215,95.303,95.789,96.55,96.696,97.556,98.559,98.613,98.636,98.816,98.224,98.67,97.859,97.571,96.285,95.921,95.111,93.636,93.386,94.305,95.338,94.991,95.484,96.348,96.557,96.708,98.118,99.095,99.281,100.29,101.37,102.28,103.08,102.94,103.1,103.1,103.02,102.44,102.24,101.97,101.79,101.06,100.37,101.45,101.41,101.45,100.95,101.37,101.37,100.52,100.5,100.65
56,M,False,123.26,122.44,121.33,120.72,118.68,117.12,115.91,115.4,115.13,115.54,115.38,115.28,117.96,118.61,119.92,120.9,121.52,122.51,123.99,124.08,125.18,126.52,127.48,126.52,126.52,126.34,125.9,124.56,123.64,123.08,121.33,120.28,119.57,120.54,119.32,119.4,119.89,120.01,120.3,120.47,121.12,120.62,121.39,121.81,121.66,122.53,122.87,124.56,125.68,126.19,126.83,125.6,127.43,126.87,126.27,125.98,124.92,123.93,122.67,121.5,121.18,119.07,117.82,116.93,116.42,115.4,115.04,115.63,114.86,116.9
57,M,True,90.686,91.956,92.865,93.057,93.331,94.313,94.072,92.976,92.607,92.134,91.2,90.618,90.468,89.034,88.381,88.143,87.439,86.682,87.56,87.399,88.259,88.394,89.614,89.781,90.661,91.847,92.034,92.772,92.699,92.476,91.416,92.33,92.113,92.585,93.064,92.946,93.048,93.047,92.758,93.039,93.346,93.882,94.27,94.051,94.102,94.525,94.321,94.764,94.633,94.825,94.456,94.039,93.503,93.127,92.21,91.133,90.597,90.743,90.636,91.151,90.942,91.33,91.5,92.578,93.915,94.799,95.121,96.493,96.224,97.124
58,M,False,90.597,90.743,90.636,91.151,90.942,91.33,91.5,92.578,93.915,94.799,95.121,96.493,96.224,97.124,97.758,98.294,97.788,97.563,97.555,96.683,95.347,94.837,93.978,93.439,92.901,92.523,92.177,92.309,92.148,92.382,92.686,93.716,93.386,93.767,93.706,94.602,95.152,95.04,95.665,95.653,95.945,96.204,96.048,96.413,96.913,96.382,96.839,96.044,95.986,96.056,95.881,95.829,95.98,95.749,96.269,95.786,96.215,96.077,96.428,95.942,96.0,96.768,96.948,97.623,99.008,99.724,100.45,101.15,101.66,102.09
59,M,True,69.665,66.091,71.003,70.701,69.666,68.329,66.131,66.437,65.7,66.707,64.858,65.495,64.72,67.751,66.039,67.732,66.207,68.042,71.091,67.098,72.103,67.502,68.547,71.114,67.711,72.914,67.835,69.795,66.261,68.161,72.914,72.114,66.198,73.903,68.498,68.066,73.809,70.814,72.982,69.323,70.65,68.949,69.969,72.116,69.951,75.37,69.178,73.547,70.369,74.295,70.2,68.978,68.685,68.952,68.092,67.151,67.545,67.814,73.047,71.506,72.945,68.957,73.413,69.654,74.298,70.937,73.007,73.495,71.475,74.852
60,M,False,70.937,73.007,73.495,71.475,74.852,72.009,70.947,75.294,71.056,72.871,72.881,70.788,72.135,70.467,72.005,71.458,72.415,72.942,72.966,71.582,72.838,73.29,71.997,72.79,76.271,72.556,73.026,74.253,75.142,74.873,72.18,74.124,73.368,74.739,74.144,75.861,75.077,74.257,74.901,75.151,76.132,75.264,76.743,77.844,77.625,78.401,78.445,77.043,80.348,79.286,78.071,79.339,76.837,77.025,77.185,76.806,75.348,73.695,76.529,76.191,75.919,76.593,76.54,75.819,76.627,77.783,74.363,75.4,73.928,75.523
61,M,False,111.78,109.71,109.71,109.52,109.83,109.95,110.77,110.2,110.44,110.42,111.16,111.55,111.92,111.76,110.6,111.51,112.53,112.06,112.89,113.5,114.33,113.93,114.19,114.69,113.98,113.92,113.96,113.95,113.75,114.11,115.16,115.57,115.85,115.57,116.59,115.95,115.49,115.02,114.58,114.39,114.54,114.85,114.19,114.54,114.48,113.98,111.84,110.76,111.09,110.85,109.62,109.31,107.35,106.96,106.86,105.98,106.13,105.99,105.17,106.7,106.44,106.84,106.98,106.67,107.16,107.58,108.17,107.71,108.32,108.14
62,M,False,53.094,50.354,52.427,55.837,52.659,57.753,55.666,54.578,54.572,57.758,55.227,52.679,50.814,55.942,50.076,54.104,51.566,53.098,50.81,59.835,54.056,52.972,54.256,50.062,53.325,52.519,50.327,56.31,53.008,48.507,52.43,48.952,50.153,51.242,54.079,52.311,49.502,52.401,49.233,51.47,50.111,51.819,52.366,52.491,50.467,49.818,49.575,49.472,49.472,48.452,51.732,51.591,50.614,49.229,50.498,48.915,49.453,50.997,49.815,49.415,50.697,49.016,51.123,53.259,54.413,54.018,52.44,53.926,52.524,53.404
63,M,False,106.79,105.76,105.19,105.08,105.04,105.27,105.08,104.69,104.38,104.69,104.44,104.54,105.28,104.23,105.38,106.18,105.85,105.32,108.07,109.91,111.07,112.69,113.14,113.4,113.34,113.68,113.91,115.16,115.29,114.91,115.92,115.95,115.58,114.18,113.01,113.22,111.4,110.16,109.64,110.04,110.59,110.07,109.03,108.5,108.75,108.39,108.62,108.11,109.15,108.94,108.33,107.72,107.48,106.71,106.44,106.69,107.62,108.19,108.88,108.64,109.52,110.63,112.71,113.26,114.8,115.35,116.41,117.4,117.75,117.92
64,M,False,92.425,92.539,92.518,92.298,92.712,93.575,94.068,94.915,95.498,95.605,95.445,96.32,97.226,97.514,98.056,98.396,99.029,100.04,99.638,100.69,100.62,100.4,100.72,100.9,102.34,100.96,101.29,100.03,100.26,100.55,100.22,99.813,99.048,98.652,98.167,98.513,99.002,99.113,100.12,100.8,100.72,100.91,101.6,102.33,102.26,102.01,101.41,102.37,101.99,101.81,101.42,101.92,102.57,102.71,102.9,102.78,102.8,103.11,103.3,104.13,103.13,103.24,103.06,104.07,104.36,104.53,105.04,104.6,104.27,104.02
65,M,True,106.84,107.48,109.11,109.13,110.48,110.6,111.11,111.09,111.72,111.13,110.6,110.68,111.86,110.98,111.26,110.94,110.4,109.01,107.96,107.68,106.35,106.65,105.61,105.37,105.88,106.23,106.69,107.54,107.54,108.73,109.63,109.43,110.35,110.05,110.71,110.76,111.27,110.78,110.11,109.69,110.18,109.71,110.4,110.44,111.05,110.44,110.04,110.31,110.04,110.33,109.7,109.85,108.75,108.76,109.02,109.31,108.91,108.77,108.41,109.04,109.29,109.42,110.99,111.04,111.33,112.9,113.52,113.19,112.08,113.09
66,M,True,110.54,110.94,111.13,111.6,111.74,111.68,111.3,110.78,110.67,111.15,110.85,110.75,111.3,111.49,110.95,111.0,112.02,112.79,111.29,112.08,113.19,112.9,113.14,112.73,112.83,112.96,112.93,112.61,112.6,112.38,111.94,111.21,111.58,111.01,109.37,108.02,107.28,107.63,107.54,107.45,107.48,107.19,107.59,107.47,108.41,108.15,108.51,109.8,110.13,110.4,110.8,109.62,110.2,109.89,109.71,109.72,110.24,109.7,109.28,109.69,109.99,108.1,107.81,105.94,106.54,106.66,107.16,106.6,106.57,106.64
67,M,False,82.864,82.448,82.997,83.472,84.132,84.94,85.615,85.385,86.252,85.416,85.008,84.96,84.983,84.673,84.442,84.343,84.118,83.973,83.69,82.716,82.75,81.595,80.938,80.918,81.15,81.616,81.159,81.287,81.28,81.491,82.463,82.717,82.852,82.939,83.074,83.095,83.296,82.717,82.628,82.151,81.695,82.22,82.165,81.827,81.473,81.304,81.609,82.276,82.594,82.542,82.492,83.001,82.87,82.587,82.848,82.884,83.048,83.206,83.141,83.337,83.072,82.173,81.893,82.03,81.642,80.436,80.004,80.493,80.356,80.101
68,M,True,110.8,109.62,110.2,109.89,109.71,109.72,110.24,109.7,109.28,109.69,109.99,108.1,107.81,105.94,106.54,106.66,107.16,106.6,106.57,106.64,106.95,108.2,107.82,107.33,107.4,107.7,107.92,107.63,107.4,108.25,106.82,108.01,107.9,107.43,107.92,106.9,105.2,106.02,105.82,104.98,103.75,105.57,105.42,105.57,105.74,105.75,106.63,106.83,107.05,107.54,106.94,107.28,107.65,107.47,106.49,107.14,107.68,107.46,107.66,107.12,107.86,107.69,108.61,108.48,108.1,108.16,108.44,109.42,108.86,108.8
69,M,False,108.98,109.32,109.47,109.14,109.0,108.64,107.55,107.84,107.05,106.57,106.38,106.01,105.41,105.85,106.17,106.17,105.95,105.35,106.01,106.33,106.69,107.16,107.5,108.25,108.79,108.91,110.0,110.16,110.14,109.26,108.4,107.52,108.35,108.46,108.07,107.14,107.8,106.84,106.13,106.25,106.33,106.82,106.83,106.65,107.19,106.96,107.1,107.15,107.65,107.95,109.06,109.1,108.7,108.48,108.97,109.2,109.22,108.52,110.16,109.62,110.46,110.18,110.12,111.32,111.46,112.21,112.18,113.5,113.42,114.17
70,M,True,84.358,84.024,83.591,82.658,82.097,81.875,81.447,81.306,81.564,81.181,80.869,81.175,81.151,81.926,82.101,82.631,82.811,82.429,83.498,83.649,83.739,84.196,84.538,84.541,84.623,84.186,83.457,82.955,82.684,82.163,81.903,81.45,80.964,80.325,80.349,80.696,80.569,80.31,80.059,80.333,80.552,80.208,79.967,80.169,80.78,81.25,81.741,81.189,81.282,81.813,82.403,82.808,83.419,83.384,83.432,82.402,82.855,81.938,81.163,81.089,80.442,79.919,79.325,78.134,77.753,77.518,77.329,76.503,76.114,76.138
71,M,False,81.189,81.282,81.813,82.403,82.808,83.419,83.384,83.432,82.402,82.855,81.938,81.163,81.089,80.442,79.919,79.325,78.134,77.753,77.518,77.329,76.503,76.114,76.138,75.969,75.88,75.959,76.217,77.439,77.578,77.804,77.877,78.062,78.104,78.079,77.546,78.031,77.53,77.057,76.828,76.833,76.291,76.334,76.409,76.022,75.224,74.953,74.979,74.667,74.242,74.405,73.794,73.87,74.506,74.617,73.976,74.154,73.931,73.919,73.63,73.774,73.584,73.637,74.004,74.577,74.04,75.138,75.133,75.157,75.222,75.084
72,M,True,109.81,109.6,108.88,109.12,108.26,108.94,109.06,106.95,106.86,107.17,106.56,107.07,107.94,107.65,107.43,107.8,107.51,106.57,106.96,107.8,107.4,108.05,108.66,108.73,108.43,109.11,109.37,108.49,109.35,109.7,110.17,110.38,110.84,109.46,108.13,108.34,107.37,107.35,105.22,103.95,103.89,102.53,102.77,104.29,104.12,105.22,105.44,105.99,107.37,108.03,109.19,109.68,109.16,109.44,109.67,110.33,109.93,109.21,108.33,107.43,105.8,104.65,103.69,103.56,102.93,101.33,101.59,100.86,100.03,100.58
73,M,False,105.65,105.1,104.95,103.7,102.53,100.52,99.868,98.394,96.857,96.823,95.051,94.191,93.465,93.135,93.069,93.409,94.87,95.416,96.27,96.717,97.18,98.608,98.579,98.748,98.878,98.848,98.523,98.147,97.625,96.455,95.72,94.329,93.179,93.331,92.574,91.654,90.702,90.72,90.561,89.999,89.317,89.367,89.442,89.276,89.536,89.497,89.777,89.321,89.811,88.875,88.721,88.603,88.882,89.044,88.182,88.113,88.987,89.264,89.91,90.579,91.632,91.404,91.087,91.523,91.091,91.477,90.644,90.622,90.486,89.495
74,M,False,94.87,95.416,96.27,96.717,97.18,98.608,98.579,98.748,98.878,98.848,98.523,98.147,97.625,96.455,95.72,94.329,93.179,93.331,92.574,91.654,90.702,90.72,90.561,89.999,89.317,89.367,89.442,89.276,89.536,89.497,89.777,89.321,89.811,88.875,88.721,88.603,88.882,89.044,88.182,88.113,88.987,89.264,89.91,90.579,91.632,91.404,91.087,91.523,91.091,91.477,90.644,90.622,90.486,89.495,87.748,86.523,85.974,84.849,84.859,84.687,84.978,84.777,84.65,84.999,85.868,86.854,87.276,87.983,88.264,89.108
75,M,True,114.09,112.87,114.01,113.69,113.82,113.65,113.26,112.76,112.53,111.38,111.89,111.19,110.73,111.05,110.78,110.54,111.31,111.68,113.04,113.8,113.88,114.83,115.92,115.23,114.67,114.4,113.72,114.26,113.29,112.74,111.87,111.73,111.23,109.29,108.6,108.06,107.65,107.75,108.73,108.67,109.09,109.25,109.93,110.51,110.77,111.96,111.51,110.77,110.44,110.96,110.7,110.89,109.29,109.49,109.88,108.84,107.76,106.35,106.95,106.92,107.32,107.37,108.11,108.13,108.94,109.19,109.4,109.14,108.76,108.91
76,M,True,105.24,105.71,105.77,105.75,105.81,105.63,107.3,108.74,110.03,110.34,110.68,110.77,110.13,109.4,109.88,109.82,109.78,109.51,109.49,99.077,108.59,108.84,108.21,109.07,108.59,108.73,110.01,111.85,112.01,112.78,113.87,113.25,113.78,113.45,113.7,115.11,115.72,116.69,116.98,117.32,116.94,117.18,116.82,116.54,115.85,116.08,116.18,116.13,116.61,116.18,116.24,116.97,116.39,117.23,117.76,117.9,118.38,117.19,117.94,117.3,116.66,116.34,115.33,115.46,115.62,115.43,114.5,113.42,112.5,112.07
77,M,False,99.225,99.614,100.4,101.15,101.5,101.53,101.33,101.32,102.34,101.74,102.04,102.52,100.73,99.883,99.288,98.498,97.174,97.278,96.603,95.69,95.654,95.431,94.592,94.517,94.842,94.894,94.7,94.517,94.513,94.83,94.954,94.048,93.997,94.719,95.518,95.216,95.268,95.23,95.769,95.993,96.022,96.638,97.071,96.198,96.564,97.607,97.569,98.16,98.299,97.62,98.283,97.389,96.688,95.055,93.737,92.844,91.498,90.483,90.027,89.977,89.658,89.584,90.129,90.312,90.929,91.783,92.278,93.214,93.801,93.873
78,M,False,74.544,75.016,74.888,75.338,75.484,75.529,76.314,76.585,76.168,76.718,76.331,76.318,77.676,77.303,77.535,77.798,77.788,78.828,79.467,79.757,80.882,81.197,81.218,81.522,82.502,82.082,82.137,81.49,81.02,80.312,79.249,78.851,78.392,78.745,79.633,80.461,81.634,82.943,84.476,85.207,85.724,85.911,85.834,86.616,86.924,87.601,87.362,86.947,86.737,86.465,86.104,85.522,84.745,84.036,84.399,83.821,83.679,83.932,83.947,83.933,84.24,84.5,84.32,84.874,85.216,85.334,85.72,85.614,85.266,85.824
79,M,False,70.751,70.383,69.944,68.562,69.187,70.384,70.509,71.346,70.805,69.08,71.279,70.946,70.698,72.093,72.659,71.116,72.448,72.498,71.623,71.854,71.825,72.604,73.076,73.985,74.21,73.536,73.092,73.014,72.388,71.99,72.734,74.339,73.25,73.327,73.759,74.596,74.57,75.11,75.646,76.995,76.388,76.884,75.684,76.655,75.59,75.819,75.952,76.403,75.77,75.77,75.561,76.892,75.651,76.397,76.096,76.391,76.117,77.056,75.997,76.265,75.916,76.232,76.647,76.689,77.288,76.502,77.355,77.78,76.92,78.189
80,M,True,77.524,77.595,77.493,77.295,77.417,77.219,78.07,78.479,78.531,78.781,78.587,78.38,78.703,79.045,78.591,78.38,78.99,78.983,79.672,80.45,81.52,81.238,82.079,82.968,82.943,82.897,83.331,83.615,84.125,83.979,83.891,83.411,83.647,83.059,83.599,82.987,82.937,83.213,82.29,82.152,82.497,82.756,82.891,82.765,82.995,82.508,82.803,82.519,82.838,83.174,83.538,83.905,83.915,83.609,83.631,83.293,84.397,84.423,83.825,84.179,85.058,85.181,85.395,85.46,85.573,85.257,85.638,85.061,85.663,85.335
81,M,False,83.368,83.222,83.19,83.206,82.792,82.833,83.336,82.971,83.331,83.74,83.924,84.723,85.041,85.163,85.612,85.072,85.185,85.644,85.126,85.025,85.419,85.672,86.481,86.559,87.03,87.625,88.379,88.486,88.5,88.182,88.767,88.58,87.916,88.343,88.103,88.069,87.58,87.842,87.044,87.026,87.466,87.618,87.907,87.524,87.389,87.592,87.851,88.271,87.946,87.901,87.692,88.287,87.346,87.443,86.797,87.518,87.18,87.031,87.174,87.084,88.308,87.977,87.579,87.901,87.911,88.241,88.123,88.626,88.584,88.321
82,M,False,80.381,80.481,81.079,81.911,81.301,81.46,81.649,81.79,81.984,82.469,82.689,82.916,83.324,83.374,83.544,83.541,83.162,82.982,82.607,81.776,81.571,82.049,82.165,82.596,82.893,83.416,83.425,84.078,83.789,83.647,84.068,85.175,86.012,87.197,86.527,85.884,84.818,84.349,84.066,84.443,83.986,84.131,83.453,82.812,83.117,83.218,84.044,83.958,83.61,83.098,83.604,83.918,84.132,84.423,84.204,83.75,84.073,84.453,83.916,84.123,83.839,83.727,83.97,83.787,83.543,83.388,83.281,82.536,82.505,82.373
83,M,True,87.816,95.925,95.82,87.426,96.982,96.551,90.189,95.95,95.265,94.557,92.698,93.212,94.287,94.095,94.354,94.222,93.636,94.677,94.776,94.111,95.276,95.897,95.076,95.632,95.789,96.512,95.35,95.552,96.159,94.944,95.408,97.563,97.228,97.889,97.763,98.808,98.312,97.584,97.267,96.199,96.36,96.244,95.89,96.203,95.937,98.469,97.46,98.397,99.224,98.457,99.394,98.861,100.54,100.89,100.67,98.963,97.44,97.067,97.22,96.04,96.317,97.111,98.471,97.264,99.533,97.943,99.121,101.14,99.967,100.48
84,M,False,80.066,79.814,79.814,80.182,80.194,80.097,80.395,80.357,80.495,80.963,81.194,81.275,81.685,82.13,82.454,83.066,83.276,83.073,82.521,82.255,82.083,81.16,79.859,78.615,78.215,78.321,77.697,77.203,77.166,77.361,77.203,77.292,77.563,78.068,78.654,79.622,80.016,80.862,81.409,82.046,81.69,81.15,80.404,79.884,79.255,78.206,77.565,76.697,76.111,75.118,74.195,73.344,73.168,72.966,72.576,72.481,72.513,72.259,72.323,72.326,72.212,72.4,72.593,72.312,73.134,73.652,73.893,73.995,74.741,74.851
85,M,False,67.195,66.789,66.973,66.644,65.641,65.876,65.672,65.298,64.817,64.647,64.354,63.804,64.132,63.688,63.679,63.71,63.791,63.566,63.534,62.888,63.365,63.91,64.074,64.011,63.51,63.534,64.409,63.831,64.329,64.281,64.584,64.426,64.068,63.19,62.399,61.524,61.553,60.579,60.249,59.368,58.156,58.243,58.419,58.053,57.706,58.777,57.871,59.232,59.156,59.875,60.102,59.846,59.375,59.777,59.744,59.126,58.35,58.065,58.087,57.305,55.858,55.686,56.062,56.026,53.19,53.563,53.693,53.792,54.33,54.268
86,M,True,46.408,49.087,47.317,47.103,49.173,51.11,49.773,51.443,52.294,53.261,51.89,53.092,54.891,55.438,57.88,55.209,56.636,57.501,58.147,56.549,59.114,59.074,59.913,58.605,62.337,58.986,61.038,62.739,61.443,65.02,63.823,62.491,63.803,58.019,59.961,62.067,59.028,59.921,61.046,62.311,59.061,60.291,60.657,58.743,59.187,60.841,61.299,61.66,62.44,59.468,58.185,58.862,59.476,59.698,57.485,57.914,55.872,55.743,56.765,57.576,54.771,55.892,57.113,55.505,55.975,56.042,56.444,54.693,57.188,56.33
87,M,True,56.444,54.693,57.188,56.33,53.289,55.657,54.26,53.965,53.8,56.091,55.425,57.037,54.324,52.951,54.548,54.634,56.145,54.91,56.162,54.352,55.523,55.327,56.327,56.962,55.968,54.729,56.717,55.648,56.192,56.266,57.064,56.721,56.821,56.338,56.072,57.382,56.926,57.497,57.696,57.582,58.828,59.537,58.991,58.674,61.244,61.384,61.414,61.23,64.155,61.307,64.901,62.493,62.325,62.795,62.523,62.68,63.429,62.868,62.417,62.027,61.408,62.115,62.26,62.13,62.324,61.921,63.138,62.931,63.081,63.52
88,M,True,62.26,62.13,62.324,61.921,63.138,62.931,63.081,63.52,63.693,63.558,63.566,63.248,64.158,64.537,64.287,65.061,65.635,64.85,64.921,63.902,65.011,64.43,64.91,65.525,65.239,64.128,64.224,64.629,64.035,63.935,64.451,64.317,64.137,64.089,64.278,65.211,65.509,65.575,66.117,66.347,66.235,66.515,66.676,66.6,66.939,66.609,65.444,65.432,64.818,65.368,64.449,64.848,64.897,65.166,65.318,65.523,64.355,65.423,64.112,65.206,64.521,65.832,64.93,66.137,65.985,65.235,65.407,65.233,64.999,65.337
89,M,True,74.03,73.278,73.999,73.674,73.518,73.182,73.134,73.679,72.943,73.575,73.452,73.738,73.974,73.416,73.29,73.16,73.754,73.684,73.7,74.009,74.585,74.728,74.858,75.125,75.116,75.651,75.707,75.849,76.061,76.323,76.719,76.896,76.991,76.998,77.096,77.079,77.245,77.106,77.177,77.164,76.631,76.647,75.957,75.912,75.461,75.235,74.705,74.51,74.092,73.762,74.335,74.812,75.55,75.877,76.215,76.262,76.393,76.301,76.873,76.674,76.713,76.694,76.676,76.59,76.486,75.992,76.081,76.589,76.522,76.068
