,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70
38,M,True,720.14,716.9,722.06,710.82,713.41,717.54,726.02,731.0,730.64,726.72,727.23,725.72,721.57,719.9,722.64,722.54,725.9,717.05,707.44,707.71,711.83,716.97,709.54,707.1,711.13,709.24,709.12,712.15,709.35,711.97,711.27,714.69,718.43,718.59,715.33,716.63,718.42,718.03,712.66,708.18,709.07,707.96,713.36,715.68,718.8,720.21,720.24,723.59,725.06,727.6,746.75,749.51,743.27,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35
39,M,False,1120.8,1117.8,1119.2,1125.9,1129.7,1130.4,1125.9,1132.2,1131.8,1129.0,1128.0,1127.8,1129.6,1135.2,1135.4,1136.1,1143.9,1143.1,1135.7,1136.7,1145.5,1136.2,1142.3,1139.8,1128.5,1125.1,1121.8,1120.5,1123.6,1119.6,1124.0,1117.5,1120.2,1118.1,1107.6,1107.4,1110.7,1112.1,1115.9,1107.5,1105.1,1119.0,1115.0,1114.2,1110.7,1118.1,1115.8,1109.1,1104.3,1101.2,1105.9,1102.4,1095.8,1096.1,1088.7,1081.3,1083.4,1087.0,1092.7,1085.5,1087.0,1076.2,1070.8,1072.9,1079.5,1075.4,1059.4,1072.9,1074.0,1083.4
40,M,False,707.44,707.71,711.83,716.97,709.54,707.1,711.13,709.24,709.12,712.15,709.35,711.97,711.27,714.69,718.43,718.59,715.33,716.63,718.42,718.03,712.66,708.18,709.07,707.96,713.36,715.68,718.8,720.21,720.24,723.59,725.06,727.6,746.75,749.51,743.27,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77
41,M,False,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9,926.65,927.26,931.87,932.9,932.83,938.75,939.08,937.37,944.41,944.8,954.1,951.48,966.61,966.52,959.43,955.74,955.97,960.83,965.07,964.88,958.89,960.6,960.87
42,M,False,591.66,597.54,594.07,591.11,595.15,600.49,600.84,598.06,600.26,599.6,594.63,601.62,608.1,596.26,594.66,599.37,602.78,604.12,601.96,605.01,600.91,602.5,610.53,605.15,601.74,606.96,608.89,612.25,612.55,616.86,614.01,612.6,606.85,606.36,604.16,596.28,599.8,608.04,607.21,604.99,607.5,616.34,616.2,615.22,620.56,615.98,609.62,614.15,605.15,606.68,626.03,629.4,623.49,622.11,623.87,625.34,636.16,633.8,630.0,638.0,647.25,649.92,654.85,654.73,660.83,661.87,668.97,665.92,671.83,677.45
43,M,True,2066.4,2068.2,2067.2,2071.6,2070.9,2072.3,2067.8,2073.1,2082.0,2086.1,2087.6,2099.8,2106.3,2099.5,2117.7,2116.0,2116.9,2112.2,2113.0,2114.2,2111.5,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5
44,M,True,913.34,918.82,915.47,907.71,919.64,924.02,924.82,936.15,943.4,938.19,939.72,951.08,961.3,967.18,966.14,972.79,979.59,982.89,1000.2,995.78,998.73,1010.0,1005.7,997.74,1005.7,988.17,1001.3,1000.5,1003.7,1019.4,1021.2,1032.1,1032.4,1036.3,1031.3,1033.6,1042.4,1046.6,1034.7,1048.8,1060.1,1052.4,1063.8,1075.4,1073.9,1078.9,1081.4,1083.2,1075.4,1097.8,1107.3,1116.8,1134.6,1137.7,1138.2,1133.5,1154.3,1158.5,1168.9,1183.7,1195.1,1225.2,1238.3,1240.2,1246.2,1263.4,1258.7,1251.5,1255.2,1282.6
45,M,False,2116.0,2116.9,2112.2,2113.0,2114.2,2111.5,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0
46,M,False,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6
47,M,False,962.46,961.67,960.64,961.95,961.5,958.65,961.15,959.74,952.79,951.18,952.5,950.32,953.79,944.69,943.63,947.13,944.63,942.67,937.79,943.53,943.63,937.76,934.87,929.13,933.59,930.43,939.75,937.59,931.78,928.32,928.17,926.25,928.84,932.2,923.0,924.61,922.66,920.29,925.41,918.05,908.86,917.11,914.82,918.01,918.4,919.06,918.38,919.99,933.91,929.05,922.94,924.86,924.85,925.23,927.4,932.75,936.93,943.85,940.57,950.82,955.22,956.92,958.81,952.21,946.17,946.29,953.15,954.77,953.92,953.34
48,M,False,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5,1882.4,1874.8,1885.7,1875.9,1880.8,1880.0,1893.9,1899.6,1900.2,1897.2,1904.3,1911.3,1907.6,1896.6,1905.2,1908.6,1927.5,1938.8,1930.6,1922.6,1931.8,1927.6,1943.9,1955.4,1945.1,1944.3,1957.4,1948.9,1935.8
49,M,True,1281.5,1292.0,1289.6,1273.5,1283.8,1297.3,1298.7,1316.8,1291.1,1294.0,1289.5,1288.9,1302.8,1308.6,1301.8,1308.4,1327.7,1322.1,1347.8,1361.6,1358.9,1375.9,1386.7,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0,1383.1,1400.6,1422.2,1442.3,1451.4,1443.2,1460.8,1467.3,1462.5,1457.7,1452.0,1464.5,1482.1,1485.0,1496.3,1502.9,1488.2,1492.5,1493.9,1483.4,1490.0,1496.5,1503.0,1527.0,1544.3,1547.0,1540.9,1552.2,1564.6,1558.4,1550.6,1550.8,1555.2,1542.9,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5
50,M,False,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0,1383.1,1400.6,1422.2,1442.3,1451.4,1443.2,1460.8,1467.3,1462.5,1457.7,1452.0,1464.5,1482.1,1485.0,1496.3,1502.9,1488.2,1492.5,1493.9,1483.4,1490.0,1496.5,1503.0,1527.0,1544.3,1547.0,1540.9,1552.2,1564.6,1558.4,1550.6,1550.8,1555.2,1542.9,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8
51,M,False,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9,1685.0,1677.7,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8
52,M,False,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4,1377.3,1373.4,1359.6
53,M,False,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4,1377.3,1373.4,1359.6,1353.1,1329.7,1314.9,1320.6,1304.6,1287.7,1282.9,1261.2
54,M,True,1334.0,1340.0,1338.2,1343.0,1340.0,1335.7,1336.9,1342.9,1347.5,1343.9,1348.3,1344.0,1350.0,1355.8,1356.0,1361.0,1361.8,1364.2,1369.3,1361.9,1368.9,1368.1,1372.9,1376.0,1378.6,1387.7,1385.0,1390.5,1397.4,1398.1,1394.3,1394.5,1399.1,1409.2,1407.1,1408.2,1406.5,1405.2,1403.0,1407.9,1404.0,1398.9,1395.8,1395.6,1402.3,1405.9,1405.8,1406.5,1403.0,1397.5,1399.0,1399.5,1399.3,1399.5,1396.3,1399.7,1405.1,1402.4,1400.0,1392.6,1389.9,1392.0,1396.2,1395.5,1401.9,1407.3,1400.0,1403.0,1400.9,1394.0
55,M,False,1355.8,1356.0,1361.0,1361.8,1364.2,1369.3,1361.9,1368.9,1368.1,1372.9,1376.0,1378.6,1387.7,1385.0,1390.5,1397.4,1398.1,1394.3,1394.5,1399.1,1409.2,1407.1,1408.2,1406.5,1405.2,1403.0,1407.9,1404.0,1398.9,1395.8,1395.6,1402.3,1405.9,1405.8,1406.5,1403.0,1397.5,1399.0,1399.5,1399.3,1399.5,1396.3,1399.7,1405.1,1402.4,1400.0,1392.6,1389.9,1392.0,1396.2,1395.5,1401.9,1407.3,1400.0,1403.0,1400.9,1394.0,1391.5,1393.2,1402.8,1403.5,1403.3,1407.7,1406.7,1407.3,1404.8,1403.6,1397.5,1402.6,1402.5
56,M,False,1566.1,1565.8,1579.9,1579.7,1584.4,1591.1,1586.8,1590.0,1591.1,1592.0,1595.1,1599.4,1595.4,1596.7,1594.1,1595.7,1588.0,1589.4,1590.8,1587.1,1584.2,1582.2,1589.0,1588.4,1587.7,1573.3,1571.3,1567.4,1565.6,1569.3,1567.8,1577.5,1569.6,1570.2,1570.7,1577.3,1585.0,1592.6,1585.4,1579.5,1593.4,1595.7,1592.3,1595.0,1600.7,1598.6,1602.7,1605.7,1618.9,1617.0,1616.8,1619.9,1625.3,1623.7,1626.2,1625.8,1632.4,1630.9,1630.5,1632.5,1636.4,1639.4,1647.0,1647.7,1644.8,1638.0,1637.2,1641.1,1636.5,1631.8
57,M,True,1319.1,1320.0,1319.3,1330.9,1327.8,1338.8,1337.9,1340.7,1352.9,1352.3,1342.7,1356.1,1362.1,1359.1,1357.1,1364.7,1366.1,1373.4,1371.1,1368.0,1370.0,1366.5,1367.4,1366.5,1375.6,1372.6,1391.7,1419.7,1406.2,1403.2,1405.4,1411.4,1410.5,1408.1,1400.8,1405.4,1401.3,1402.0,1409.7,1407.2,1410.3,1431.0,1430.4,1421.1,1410.7,1418.0,1429.5,1443.9,1450.4,1451.2,1449.2,1446.7,1459.4,1461.1,1461.1,1461.8,1467.9,1472.8,1482.0,1488.8,1492.7,1515.5,1515.7,1511.1,1535.2,1534.1,1528.4,1527.5,1526.4,1540.5
58,M,False,1467.9,1472.8,1482.0,1488.8,1492.7,1515.5,1515.7,1511.1,1535.2,1534.1,1528.4,1527.5,1526.4,1540.5,1543.9,1537.2,1548.0,1560.7,1562.7,1558.5,1568.1,1572.2,1551.1,1562.6,1562.5,1577.0,1588.0,1592.5,1586.5,1600.8,1608.6,1607.0,1615.9,1621.7,1624.1,1635.1,1656.4,1668.5,1671.6,1668.2,1662.1,1672.5,1687.0,1677.8,1690.2,1696.1,1695.8,1695.8,1709.5,1709.1,1702.6,1712.7,1720.2,1726.9,1733.3,1755.9,1759.7,1770.5,1760.5,1763.2,1768.7,1774.1,1782.4,1782.1,1780.6,1793.9,1799.1,1803.5,1809.8,1813.1
59,M,True,821.33,822.2,822.33,831.99,840.72,844.95,853.13,856.12,859.45,882.23,888.76,892.36,894.49,889.81,903.97,903.53,901.18,908.65,907.91,918.13,913.62,910.85,913.22,920.78,924.39,940.84,931.53,932.85,940.05,952.75,955.24,955.25,960.4,958.65,972.52,972.25,975.8,987.83,986.63,997.57,995.34,998.05,992.13,996.18,1006.9,1011.0,1016.2,1018.7,1011.2,1023.5,1016.9,1024.2,1015.4,1007.7,1004.0,1007.0,1012.8,1010.6,1015.8,1020.4,1022.2,1016.4,1033.0,1020.9,1025.2,1030.3,1030.6,1033.3,1024.9,1022.7
60,M,False,1030.3,1030.6,1033.3,1024.9,1022.7,1025.5,999.1,1016.8,999.16,1007.6,1009.0,1009.8,1008.4,1009.7,997.28,1001.5,1009.5,1004.0,1000.5,1003.2,1005.0,1006.9,988.91,1007.4,1006.8,1007.5,1008.7,999.07,1002.4,995.81,989.94,998.82,989.76,986.6,979.98,1011.6,1015.1,1010.6,1011.8,1017.8,1025.5,1029.0,1028.8,1034.4,1045.4,1058.7,1052.0,1068.5,1076.5,1085.9,1090.6,1108.6,1122.5,1129.1,1152.2,1163.5,1151.1,1150.4,1169.3,1150.3,1162.6,1171.1,1170.9,1174.8,1151.8,1148.0,1152.2,1146.9,1140.4,1134.3
61,M,False,967.03,961.84,970.55,968.1,968.71,972.8,965.37,966.01,958.39,959.92,952.49,947.01,944.22,946.1,939.77,938.1,930.62,939.2,935.77,931.62,936.67,937.41,925.22,921.19,913.45,907.66,908.78,908.88,910.61,912.96,912.23,913.32,907.15,907.82,907.4,905.24,904.88,902.18,898.39,889.95,887.78,884.99,875.61,875.18,874.59,874.36,877.28,863.91,869.29,859.0,861.46,848.13,847.5,844.45,845.07,847.7,845.24,842.23,831.35,829.96,838.61,836.33,835.5,830.21,830.84,823.67,823.36,816.31,807.92,805.42
62,M,False,576.92,598.13,609.4,606.47,616.51,634.77,640.65,661.28,659.4,682.13,680.69,696.35,707.45,715.61,703.2,710.37,703.46,693.29,711.69,716.23,722.28,743.56,763.98,785.5,808.15,847.87,850.97,851.83,889.86,903.77,907.77,922.03,937.44,963.1,967.43,990.33,990.65,997.12,1003.6,1026.2,1033.5,1030.3,1017.2,1033.8,1032.0,1065.8,1061.7,1079.1,1089.5,1113.1,1131.6,1153.2,1167.8,1182.7,1202.5,1220.8,1242.0,1253.6,1276.4,1292.3,1302.6,1332.0,1333.2,1332.2,1323.0,1311.7,1306.5,1294.6,1296.5,1285.9
63,M,False,463.96,469.34,473.51,475.15,480.81,481.88,473.26,479.31,474.15,473.56,475.97,474.51,486.7,489.62,483.5,483.62,484.56,489.06,488.91,482.29,485.14,487.79,492.06,490.18,490.38,490.22,488.98,483.28,484.95,478.14,475.09,481.31,480.65,480.79,480.91,491.31,489.63,492.88,494.6,500.7,496.9,495.99,502.96,499.15,500.22,503.5,504.47,493.97,490.28,496.76,496.33,487.91,495.74,502.33,504.82,504.15,505.46,507.46,515.16,520.32,522.0,525.95,532.58,534.54,537.82,539.65,539.43,534.93,540.14,541.62
64,M,False,783.91,786.62,788.56,794.25,796.53,800.34,802.06,810.69,820.15,810.03,811.99,813.31,811.99,817.83,820.95,818.34,828.05,817.88,826.71,822.63,823.27,829.05,833.54,840.43,850.42,850.84,853.77,856.8,856.85,855.87,866.08,874.91,876.4,873.09,873.54,870.44,879.7,873.7,878.69,882.77,879.65,886.24,894.63,893.66,896.03,893.67,898.64,898.05,902.8,906.84,903.26,902.24,895.91,889.06,885.19,896.67,902.86,900.86,898.92,900.55,903.82,907.45,896.57,903.9,909.89,913.67,910.67,915.22,913.08,915.14
65,M,True,1312.6,1315.8,1319.0,1314.3,1320.8,1322.2,1319.7,1317.9,1321.2,1317.6,1316.9,1316.1,1315.3,1311.5,1310.5,1312.2,1323.8,1314.8,1318.4,1313.7,1311.3,1309.7,1322.3,1322.8,1328.6,1328.1,1322.6,1320.5,1325.6,1327.9,1329.4,1337.7,1336.4,1340.7,1343.1,1339.2,1341.9,1339.3,1339.2,1339.6,1338.0,1349.4,1350.1,1343.0,1352.3,1347.2,1344.7,1346.6,1341.3,1345.0,1339.0,1333.6,1336.0,1334.4,1342.2,1337.1,1337.5,1342.2,1336.2,1338.6,1339.2,1339.5,1342.6,1337.7,1336.6,1340.3,1336.3,1338.5,1332.2,1323.5
66,M,True,1275.3,1276.6,1281.5,1276.5,1278.3,1280.2,1276.4,1283.7,1281.2,1278.7,1283.6,1280.6,1280.3,1275.3,1273.9,1273.5,1272.0,1282.0,1287.3,1280.1,1277.7,1278.4,1279.3,1273.8,1269.5,1265.5,1269.2,1272.2,1277.9,1273.8,1273.8,1268.1,1267.2,1269.7,1266.1,1262.3,1264.9,1263.6,1258.7,1257.0,1248.5,1245.1,1247.6,1246.0,1245.2,1250.8,1253.4,1263.2,1262.9,1263.0,1258.7,1261.4,1263.2,1259.1,1259.5,1256.6,1253.7,1254.1,1247.0,1250.9,1247.2,1247.8,1248.0,1247.1,1256.2,1251.7,1249.1,1255.3,1247.9,1253.6
67,M,False,1082.4,1080.5,1077.7,1080.6,1088.0,1085.1,1083.9,1085.0,1081.0,1082.1,1077.4,1083.4,1082.3,1086.9,1091.4,1095.0,1092.3,1092.1,1087.2,1094.4,1091.4,1086.4,1088.0,1084.7,1081.0,1074.6,1078.7,1079.0,1079.3,1080.3,1092.5,1093.6,1092.7,1090.9,1090.5,1090.6,1088.1,1084.3,1081.0,1078.0,1080.3,1083.3,1080.3,1076.6,1082.6,1083.4,1088.2,1091.5,1091.4,1092.8,1092.8,1093.1,1094.4,1091.7,1093.0,1079.8,1078.5,1076.5,1081.9,1079.2,1074.7,1068.4,1071.7,1065.0,1071.3,1069.6,1067.3,1068.8,1064.9,1071.4
68,M,True,1258.7,1261.4,1263.2,1259.1,1259.5,1256.6,1253.7,1254.1,1247.0,1250.9,1247.2,1247.8,1248.0,1247.1,1256.2,1251.7,1249.1,1255.3,1247.9,1253.6,1255.3,1260.5,1253.4,1254.8,1260.4,1258.8,1269.1,1268.1,1262.4,1267.4,1274.7,1272.3,1279.3,1269.3,1265.0,1266.4,1267.3,1265.0,1264.6,1268.9,1262.7,1264.3,1262.7,1261.8,1265.4,1260.4,1261.5,1258.3,1254.8,1255.8,1260.6,1263.3,1262.3,1254.9,1259.6,1257.0,1261.4,1263.3,1268.3,1271.5,1266.5,1268.2,1272.3,1273.8,1278.9,1290.1,1282.1,1285.8,1289.3,1293.1
69,M,False,1295.9,1288.1,1285.5,1288.6,1280.8,1285.6,1283.1,1290.1,1291.5,1293.6,1297.1,1297.6,1307.0,1298.7,1298.6,1292.3,1291.0,1291.9,1292.8,1300.9,1292.8,1291.2,1290.6,1289.1,1287.0,1302.7,1304.1,1301.4,1309.5,1303.0,1307.0,1307.6,1309.7,1298.8,1295.9,1295.4,1289.5,1287.3,1298.8,1299.1,1299.8,1296.0,1294.4,1290.5,1283.7,1283.8,1285.3,1271.6,1276.9,1270.9,1274.2,1272.0,1279.8,1275.0,1282.8,1289.9,1284.9,1280.7,1275.3,1276.7,1273.7,1264.9,1261.1,1260.1,1256.8,1253.6,1252.6,1246.6,1249.1,1249.5
70,M,True,1186.0,1192.3,1194.5,1199.2,1203.1,1185.1,1184.5,1186.6,1186.7,1183.7,1184.0,1168.5,1169.7,1166.9,1155.9,1145.6,1147.7,1143.8,1145.6,1141.3,1140.7,1152.1,1151.1,1142.9,1144.3,1153.9,1151.6,1152.1,1157.8,1151.7,1153.7,1150.5,1149.6,1145.7,1150.3,1144.7,1151.8,1146.3,1145.1,1148.1,1144.4,1133.9,1139.1,1136.9,1133.2,1132.6,1132.2,1130.7,1136.4,1137.5,1135.4,1129.5,1133.1,1141.3,1138.6,1132.0,1138.4,1133.6,1140.6,1139.6,1127.7,1128.4,1121.9,1118.8,1110.1,1106.2,1107.0,1111.8,1104.9,1095.0
71,M,False,1130.7,1136.4,1137.5,1135.4,1129.5,1133.1,1141.3,1138.6,1132.0,1138.4,1133.6,1140.6,1139.6,1127.7,1128.4,1121.9,1118.8,1110.1,1106.2,1107.0,1111.8,1104.9,1095.0,1098.4,1088.3,1080.2,1072.5,1068.5,1067.0,1065.7,1060.9,1067.1,1068.1,1057.4,1055.7,1049.4,1048.0,1043.2,1034.7,1033.8,1040.6,1035.9,1032.7,1028.7,1034.8,1029.4,1018.3,1021.3,1014.1,1021.3,1020.8,1021.4,1019.9,1021.1,1014.1,1011.0,1006.6,1009.3,1017.7,1012.3,1008.6,1011.4,1009.1,1008.7,1011.6,1009.0,995.06,994.94,1000.5,992.95
72,M,True,793.81,784.72,781.24,782.59,783.14,772.29,779.84,768.83,769.32,767.59,773.08,766.89,758.73,759.61,766.38,759.4,758.29,761.95,769.16,762.48,765.61,759.13,758.58,755.49,756.95,749.07,745.62,744.57,747.71,748.84,745.7,745.77,752.43,739.95,737.48,736.82,729.63,726.33,724.92,721.89,713.15,706.08,702.1,694.27,691.52,699.3,694.42,700.86,694.35,690.51,677.93,676.47,685.59,681.93,674.75,681.75,673.36,667.7,669.88,673.47,668.79,668.66,662.37,663.36,658.22,665.98,662.52,656.9,658.8,653.93
73,M,False,636.85,632.89,623.87,620.17,619.15,622.31,621.47,619.18,628.3,623.79,620.82,619.55,618.99,618.32,609.02,613.82,601.24,600.68,600.56,594.34,593.35,597.51,595.7,591.15,594.07,595.52,591.6,596.41,590.8,594.4,591.15,580.32,569.88,571.2,562.07,557.66,549.95,555.01,546.05,546.68,552.77,553.35,543.13,541.5,540.84,538.59,534.75,524.28,527.23,523.55,524.95,522.31,522.11,523.15,510.83,508.3,502.3,504.05,500.31,500.07,499.4,502.47,494.25,490.76,483.58,485.5,485.66,481.2,476.13,470.44
74,M,False,601.24,600.68,600.56,594.34,593.35,597.51,595.7,591.15,594.07,595.52,591.6,596.41,590.8,594.4,591.15,580.32,569.88,571.2,562.07,557.66,549.95,555.01,546.05,546.68,552.77,553.35,543.13,541.5,540.84,538.59,534.75,524.28,527.23,523.55,524.95,522.31,522.11,523.15,510.83,508.3,502.3,504.05,500.31,500.07,499.4,502.47,494.25,490.76,483.58,485.5,485.66,481.2,476.13,470.44,471.82,467.74,461.49,467.32,460.95,458.77,458.1,460.11,457.87,454.12,448.01,444.35,440.56,439.03,436.67,436.94
75,M,True,1445.3,1444.3,1442.3,1444.4,1441.6,1440.9,1441.8,1447.7,1454.9,1457.2,1450.3,1453.5,1456.7,1451.7,1455.0,1466.7,1470.9,1467.8,1471.4,1477.6,1465.5,1463.5,1459.5,1449.9,1458.3,1449.3,1452.4,1450.9,1453.0,1453.8,1454.6,1448.9,1445.8,1446.4,1455.1,1447.4,1455.1,1444.0,1440.4,1439.9,1440.3,1439.7,1442.9,1436.5,1438.3,1434.7,1433.0,1427.0,1433.5,1431.7,1427.0,1418.9,1420.4,1419.0,1414.8,1415.9,1424.4,1428.2,1423.6,1425.4,1429.4,1431.1,1429.2,1426.9,1424.1,1418.4,1416.8,1424.8,1422.1,1425.8
76,M,True,1126.4,1133.6,1132.3,1134.2,1126.1,1121.5,1118.9,1109.1,1116.6,1114.2,1111.6,1112.5,1109.3,1107.7,1109.8,1111.8,1115.8,1112.9,1112.5,1111.5,1111.4,1113.8,1116.4,1112.3,1117.4,1109.5,1111.8,1103.2,1105.0,1104.1,1111.4,1108.8,1102.8,1092.3,1083.5,1077.8,1082.9,1085.2,1075.4,1073.6,1081.5,1074.1,1066.9,1059.2,1064.0,1058.4,1050.7,1053.4,1051.8,1060.2,1054.9,1051.0,1056.5,1057.0,1052.2,1049.2,1055.0,1052.6,1049.8,1053.5,1052.5,1058.9,1054.3,1049.0,1045.1,1051.0,1052.0,1046.1,1049.2,1040.0
